Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
International Flavors & Fragrances Inc,Basic Materials,Specialty Chemicals,USA,Large,S&P 500,23.50,3.26,1.84%,255.20M,-1.02%,19.59B,16.10,4.76,10.44%,250.52M,6.57%,25.49B,2.25,1.09,102.05%,5.10%,12.61%,839.00M,1.82,5.63%,0.87%,6.81,18.80%,10.79B,1.39,7.38%,3.14%,12.78M,13.84%,55.33,34.85,7.17%,6.15%,84.45 -9.15%,2.44%,2.20,49.21,42.26% -,4.33%,59.14 29.73%,-4.52%,1.64 (2.13%),12.62,-4.34% 16.46%,31.06%,2.44%,3.18%,-47.04%,1.60 (2.09%),2.36,200.56%,9.71%,2.49,-38.87%,"Jun 18, 2026",0.87,-5.60%,7.78%,53.68,1.65,-20.63% -12.05%,1.49,116.54%,1.47%,0.95,91.75,-,0.46,-3.59%,3.11%,1.78,76.05,21500,0.37,May 05 AMC,9.78%,1.88M,76.72,"Mar 02, 1964",Yes / Yes,16.52% 3.71%,"

","3,415,356",0.88%,IFF,2026-06-22,SP500_FUNDAMENTALS
International Paper Co,Consumer Cyclical,Packaging & Containers,USA,Large,S&P 500,-,-6.32,1.65%,529.40M,5.35%,19.50B,13.91,2.65,1.29%,520.61M,25.32%,30.09B,-,-0.04,98.12%,8.50%,8.29%,-3.33B,0.78,1826.91%,-5.90%,6.22,-4.64%,24.97B,1.32,91.55%,-6.80%,44.25M,-6.52%,27.97,15.01,-,-16.04%,56.13 -34.40%,-20.16%,2.45,35.26,- -,-13.05%,29.26 25.84%,15.13%,1.88 (5.12%),9.93,3.75% 6.12%,19.23%,4.04%,4.21%,-34.85%,1.85 (5.02%),1.21,-625.24%,1.43%,1.47,-8.04%,"May 22, 2026",0.94,25.45%,-13.36%,63.27,1.93,0.00% -2.03%,1.21,159.54%,8.64%,0.93,39.40,-,0.80,1.19%,9.52%,1.63,36.16,62602,0.73,Apr 30 BMO,-7.45%,7.11M,36.82,"Oct 06, 1941",Yes / Yes,2.32% -0.74%,"

","11,515,894",1.83%,IP,2026-06-22,SP500_FUNDAMENTALS
Intuit Inc,Technology,Software - Application,USA,Large,"NDX, S&P 500",16.17,16.51,2.18%,274.27M,-3.58%,73.04B,9.75,27.40,-3.16%,267.47M,-33.20%,73.16B,0.63,3.54,90.24%,3.89%,-41.35%,4.58B,3.49,18.27%,-0.07%,2.30,-60.11%,20.93B,3.55,14.96%,12.08%,10.40M,-59.69%,75.21,10.77,15.44%,22.50%,813.70 -67.19%,-64.63%,24.79,9.47,23.41% 14.60%,17.17%,268.01 -0.38%,-41.32%,4.69 (1.76%),11.11,13.95% 19.65%,77.64%,4.29%,4.79%,-43.60%,4.64 (1.74%),3.50,33.69%,27.47%,17.16,153.42%,"Jul 09, 2026",1.45,15.07%,21.91%,31.34,1.62,15.21% 14.43%,1.45,11.01%,-11.08%,0.99,474.64,30.43%,0.33,10.37%,-24.59%,2.27,269.08,18200,0.29,May 20 AMC,-48.98%,4.52M,267.00,"Mar 12, 1993",Yes / Yes,1.83% 0.22%,"

","10,058,048",-0.77%,INTU,2026-06-22,SP500_FUNDAMENTALS
Intuitive Surgical Inc,Healthcare,Medical Instruments & Supplies,USA,Large,"NDX, S&P 500",49.34,8.24,0.67%,354.40M,-1.48%,144.07B,34.36,11.84,-2.00%,351.66M,-7.88%,139.64B,2.36,2.51,86.72%,2.07%,-15.24%,2.98B,13.61,16.98%,-1.23%,3.24,-26.65%,10.58B,8.25,13.33%,15.15%,7.27M,-28.18%,49.31,31.68,14.58%,17.23%,603.88 -32.64%,-20.16%,12.84,50.83,29.18% 21.79%,17.05%,396.68 2.55%,23.51%,-,35.84,17.39% 18.22%,66.28%,2.82%,2.84%,38.86%,-,13.20,20.38%,30.45%,12.35,470.48%,-,3.59,21.43%,28.15%,40.46,1.86,- -,4.61,19.20%,-2.78%,1.46,570.19,0.00%,0.00,22.96%,-7.49%,1.97,402.18,17021,0.00,Apr 21 AMC,-17.10%,2.24M,406.78,"Jun 13, 2000",Yes / Yes,17.83% 5.81%,"

","4,403,087",1.14%,ISRG,2026-06-22,SP500_FUNDAMENTALS
Invesco Ltd,Financial,Asset Management,USA,Large,S&P 500,-,-1.49,0.79%,443.30M,-0.53%,12.47B,9.50,2.96,0.00%,439.78M,6.31%,16.25B,0.53,0.61,97.20%,4.38%,20.72%,-667.00M,1.84,27.06%,2.26%,3.49,8.11%,6.78B,1.28,14.88%,-0.89%,19.27M,7.12%,21.98,7.31,17.88%,-1.81%,29.82 -5.62%,91.17%,3.85,7.06,- -,-1.71%,14.48 94.34%,67.70%,0.86 (3.06%),10.48,2.86% 0.83%,65.08%,3.10%,3.09%,7.20%,0.84 (3.00%),2.40,-218.32%,20.71%,0.94,1.48%,"May 15, 2026",1.25,11.02%,-9.84%,53.29,2.36,4.37% 1.25%,1.25,34.73%,0.70%,1.59,29.50,-,0.16,16.87%,5.09%,2.20,28.79,7499,0.16,Apr 28 BMO,11.16%,5.52M,28.14,"Aug 25, 1995",Yes / Yes,-1.20% -0.34%,"

","11,867,814",-2.26%,IVZ,2026-06-22,SP500_FUNDAMENTALS
Invitation Homes Inc,Real Estate,REIT - Residential,USA,Large,S&P 500,49.99,0.57,0.75%,593.98M,-3.53%,16.88B,38.88,0.73,0.00%,589.57M,-0.87%,25.40B,-,0.17,102.81%,3.18%,13.64%,347.58M,6.00,-15.80%,-3.52%,3.12,5.85%,2.81B,1.86,-9.61%,3.12%,18.75M,2.23%,15.31,45.25,-5.89%,6.18%,34.19 -16.91%,-15.82%,0.63,19.29,7.96% 18.79%,3.24%,24.25 17.15%,-17.41%,1.20 (4.23%),16.80,8.19% 10.09%,31.78%,2.12%,1.83%,-22.19%,1.18 (4.15%),9.03,65.23%,26.86%,0.57,-,"Jun 25, 2026",0.82,3.66%,12.36%,43.09,2.23,9.96% 14.29%,0.82,-21.63%,-2.92%,0.85,31.73,194.58%,0.97,7.52%,0.17%,2.46,28.49,1725,0.97,Apr 29 AMC,2.84%,6.02M,28.41,"Feb 01, 2017",Yes / Yes,46.40% 6.41%,"

","15,948,117",-0.28%,INVH,2026-06-22,SP500_FUNDAMENTALS
IQVIA Holdings Inc,Healthcare,Diagnostics & Research,USA,Large,S&P 500,20.80,8.07,0.98%,166.90M,-7.34%,28.00B,11.85,14.16,0.00%,165.20M,-3.12%,42.09B,1.22,3.04,101.78%,2.96%,0.78%,1.39B,1.68,7.55%,-0.44%,2.96,-24.32%,16.63B,4.50,10.46%,4.86%,4.89M,-25.57%,37.27,13.31,9.68%,22.71%,247.04 -32.09%,8.51%,12.60,13.23,11.05% 40.52%,6.78%,153.01 9.65%,-22.34%,-,12.05,4.18% 7.50%,25.97%,3.72%,3.87%,-30.00%,-,2.53,9.79%,13.99%,6.82,164.62%,-,0.75,7.33%,8.33%,39.78,1.48,- -,0.75,14.97%,-5.68%,1.22,223.11,0.00%,2.58,8.56%,-3.17%,2.28,170.67,93000,2.29,May 05 BMO,-14.10%,1.65M,167.77,"May 09, 2013",Yes / Yes,2.97% 1.24%,"

","3,703,618",-1.70%,IQV,2026-06-22,SP500_FUNDAMENTALS
Iron Mountain Inc,Real Estate,REIT - Specialty,USA,Large,S&P 500,140.36,0.91,0.94%,297.48M,2.13%,38.03B,49.15,2.60,-20.88%,294.64M,3.49%,57.84B,3.60,0.54,88.13%,2.48%,21.81%,272.30M,5.25,11.87%,0.02%,4.83,57.81%,7.25B,-,9.65%,1.33%,7.30M,54.10%,-4.08,151.70,13.66%,-,134.09 -4.67%,24.53%,0.84,-,-36.59% -16.38%,1.52%,77.77 64.37%,126.46%,3.38 (2.64%),22.78,10.58% 10.72%,40.39%,2.43%,2.53%,192.23%,3.38 (2.64%),7.98,121.11%,20.42%,3.58,238.07%,"Jun 15, 2026",0.77,15.64%,3.76%,54.44,1.50,9.24% 5.45%,0.77,787.08%,0.85%,1.22,131.55,663.03%,-,21.58%,3.67%,1.40,125.44,29400,-,Apr 30 BMO,23.44%,1.51M,127.83,"Feb 01, 1996",Yes / Yes,19.88% 4.00%,"

","2,110,455",1.91%,IRM,2026-06-22,SP500_FUNDAMENTALS
J.B. Hunt Transport Services Inc,Industrials,Integrated Freight & Logistics,USA,Large,S&P 500,41.99,6.46,21.86%,94.30M,-6.20%,25.58B,29.54,9.18,-0.22%,73.66M,5.73%,26.87B,1.52,1.70,78.34%,3.74%,35.47%,622.10M,2.11,20.43%,1.81%,2.86,37.84%,12.13B,7.12,24.57%,7.69%,2.76M,39.56%,38.12,5608.78,19.46%,16.68%,293.54 -7.60%,95.11%,0.05,24.78,-12.71% 5.26%,12.70%,130.12 108.44%,53.51%,1.80 (0.66%),16.63,-6.78% 4.48%,10.55%,3.55%,3.26%,73.98%,1.78 (0.66%),2.21,17.20%,7.43%,9.40,239.79%,"May 08, 2026",1.26,0.58%,5.13%,50.19,2.16,3.23% 10.26%,1.26,26.89%,-2.17%,1.31,255.29,28.74%,0.36,4.62%,5.21%,2.02,267.24,31750,0.36,Apr 15 AMC,33.26%,965.14K,271.22,"Nov 22, 1983",Yes / Yes,3.44% 3.38%,"

","1,942,983",1.49%,JBHT,2026-06-22,SP500_FUNDAMENTALS
Jack Henry & Associates Inc,Technology,Information Technology Services,USA,Mid,S&P 500,17.65,7.15,0.57%,71.21M,0.21%,8.97B,17.39,7.26,0.59%,70.62M,-10.16%,9.08B,2.12,1.44,107.28%,7.91%,-23.23%,519.15M,3.57,9.78%,-0.11%,4.07,-32.46%,2.52B,4.21,5.94%,17.36%,5.59M,-30.83%,29.98,436.01,8.20%,24.89%,193.39 -34.73%,-30.41%,0.29,12.33,8.10% 10.10%,22.95%,123.56 2.16%,-22.81%,2.37 (1.88%),10.51,6.93% 6.96%,44.06%,3.63%,2.96%,-23.29%,2.38 (1.89%),3.61,21.74%,26.00%,4.30,53.02%,"Jun 01, 2026",1.51,8.44%,20.64%,35.60,1.89,5.95% 6.37%,1.51,12.20%,-4.43%,0.59,183.77,36.22%,0.06,8.74%,-11.05%,4.46,124.22,7240,0.06,May 05 AMC,-21.40%,1.37M,126.23,"Nov 20, 1985",Yes / Yes,15.36% 2.67%,"

","5,769,069",1.62%,JKHY,2026-06-22,SP500_FUNDAMENTALS
Jabil Inc,Technology,Electronic Components,USA,Large,S&P 500,46.37,8.02,1.92%,105.50M,-1.33%,39.23B,22.25,16.72,-9.33%,103.44M,11.72%,41.77B,0.81,4.06,98.15%,2.86%,40.17%,862.00M,1.17,30.83%,-0.83%,2.42,74.95%,33.59B,29.28,31.04%,4.07%,2.96M,63.09%,12.70,28.85,27.30%,66.10%,428.93 -13.30%,81.71%,12.89,30.06,-4.94% 76.36%,18.67%,189.60 96.14%,252.96%,0.32 (0.09%),17.51,-3.80% 1.79%,10.54%,6.47%,4.88%,568.13%,0.32 (0.09%),1.24,55.75%,5.03%,19.70,1862.43%,"May 15, 2026",0.66,17.80%,2.57%,54.54,1.71,0.00% 0.00%,0.98,27.52%,0.67%,1.29,442.30,5.40%,2.94,11.79%,6.66%,2.20,374.98,135000,2.49,Jun 17 BMO,42.63%,1.22M,371.88,"Apr 29, 1993",Yes / Yes,1.98% 1.69%,"

","2,711,644",-0.83%,JBL,2026-06-22,SP500_FUNDAMENTALS
Jacobs Solutions Inc,Industrials,Engineering & Construction,USA,Large,S&P 500,37.27,3.25,0.73%,118.19M,-4.23%,14.28B,14.62,8.27,0.33%,117.18M,7.16%,17.35B,0.96,1.83,91.77%,6.10%,-5.51%,390.06M,1.09,18.31%,-1.06%,5.80,-9.69%,13.16B,4.34,14.29%,3.54%,7.14M,-8.67%,27.86,9.60,15.21%,11.45%,168.44 -28.18%,-5.00%,12.61,29.51,-21.79% -3.70%,5.05%,105.68 14.47%,25.57%,1.31 (1.09%),19.79,-6.88% -2.27%,23.36%,3.45%,3.31%,12.87%,1.36 (1.12%),1.32,-10.51%,4.87%,4.37,185.67%,"May 22, 2026",1.43,0.95%,2.96%,48.16,1.78,11.64% 10.99%,1.43,-711.63%,-0.24%,0.70,160.23,53.77%,1.38,26.86%,-1.20%,3.28,122.85,43000,1.35,May 05 AMC,-11.64%,1.23M,120.97,"Apr 27, 1971",Yes / Yes,7.09% 2.21%,"

","4,018,316",-1.53%,J,2026-06-22,SP500_FUNDAMENTALS
Johnson & Johnson,Healthcare,Drug Manufacturers - General,USA,Mega,"DJIA, S&P 500",26.41,8.65,0.13%,2.41B,-4.17%,549.78B,17.89,12.77,-10.06%,2.40B,-0.70%,582.72B,1.96,2.85,77.13%,0.97%,-3.88%,21.04B,5.71,7.28%,0.21%,2.96,9.12%,96.36B,6.77,10.28%,10.66%,23.41M,10.36%,33.73,24.93,9.15%,26.42%,251.71 -9.26%,51.52%,9.16,30.91,17.88% 14.90%,17.72%,149.04 53.24%,39.07%,5.28 (2.31%),17.32,5.56% 2.67%,67.96%,2.12%,1.88%,41.00%,5.24 (2.29%),6.05,-3.56%,26.88%,4.82,97.77%,"May 26, 2026",0.77,7.87%,21.83%,44.59,1.84,4.92% 5.25%,1.03,-52.82%,-1.44%,0.25,261.90,46.59%,0.68,9.93%,-0.86%,2.45,234.20,140800,0.46,Jul 15 BMO,5.87%,7.91M,228.39,"Sep 25, 1944",Yes / Yes,0.85% 1.89%,"

","18,989,762",-2.48%,JNJ,2026-06-22,SP500_FUNDAMENTALS
JPMorgan Chase & Co,Financial,Banks - Diversified,USA,Mega,"DJIA, S&P 500",15.58,20.88,0.45%,2.68B,3.74%,871.43B,13.76,23.63,-3.20%,2.67B,9.98%,-,1.53,5.44,75.97%,1.07%,12.94%,57.51B,3.06,11.29%,-0.40%,3.10,3.06%,284.79B,2.53,6.08%,1.27%,28.63M,0.93%,128.38,-,8.97%,16.39%,337.77 -3.72%,18.71%,-,5.88,18.32% 17.66%,6.90%,269.72 20.58%,127.01%,6.35 (1.95%),-,21.00% 17.27%,-,2.52%,2.12%,119.86%,5.90 (1.81%),-,2.47%,26.38%,7.35,422.19%,"Jul 06, 2026",-,1.33%,20.19%,62.00,2.04,13.19% 10.01%,1.13,17.11%,4.75%,0.98,345.59,28.97%,3.49,7.20%,5.30%,2.21,333.46,318512,1.33,Jul 14 BMO,5.90%,9.23M,325.22,"Mar 05, 1969",Yes / Yes,8.56% 1.33%,"

","20,111,030",-2.47%,JPM,2026-06-22,SP500_FUNDAMENTALS
Johnson Controls International plc,Industrials,Building Products & Equipment,Ireland,Large,S&P 500,25.90,5.59,0.34%,610.12M,0.56%,88.36B,25.13,5.76,-4.46%,607.84M,6.94%,97.20B,1.21,1.30,93.97%,1.57%,8.68%,3.53B,3.62,30.04%,-2.14%,2.61,21.85%,24.43B,6.54,17.87%,5.08%,9.54M,20.94%,22.16,125.51,20.74%,13.98%,149.23 -2.96%,39.95%,1.15,64.68,7.73% 26.74%,15.95%,100.86 43.59%,121.20%,1.57 (1.09%),23.38,-2.30% 1.12%,36.49%,2.75%,3.14%,124.74%,1.60 (1.10%),3.98,49.11%,13.73%,4.75,261.33%,"Jun 15, 2026",0.82,-0.60%,14.45%,53.90,2.19,2.80% 7.74%,1.01,38.05%,2.12%,1.32,157.10,55.15%,0.70,8.21%,2.29%,1.93,143.62,87000,0.64,May 06 BMO,15.26%,3.66M,144.82,"Nov 14, 1967",Yes / Yes,6.47% 1.08%,"

","6,996,861",0.84%,JCI,2026-06-22,SP500_FUNDAMENTALS
Keycorp,Financial,Banks - Regional,USA,Large,S&P 500,13.84,1.63,0.39%,1.09B,1.16%,24.49B,10.44,2.16,-4.69%,1.08B,7.98%,-,0.60,0.43,88.23%,3.08%,17.17%,1.80B,2.20,20.07%,-2.18%,2.61,9.77%,11.14B,1.40,18.59%,1.03%,33.23M,9.45%,16.08,-,17.31%,9.97%,23.34 -3.23%,41.10%,-,14.72,-7.59% 3.70%,6.31%,15.68 44.07%,127.49%,0.83 (3.66%),-,11.57% 9.03%,-,2.00%,2.01%,13.35%,0.82 (3.63%),-,1104.76%,21.97%,0.49,94.41%,"Jun 02, 2026",-,20.39%,16.19%,61.68,1.95,1.25% 2.07%,0.42,33.12%,3.47%,1.03,24.08,53.89%,0.85,-1.18%,4.05%,1.35,22.60,17883,0.54,Apr 16 BMO,11.91%,12.75M,22.59,"Mar 17, 1980",Yes / Yes,6.41% 0.83%,"

","17,219,520",-0.04%,KEY,2026-06-22,SP500_FUNDAMENTALS
Keurig Dr Pepper Inc,Consumer Defensive,Beverages - Non-Alcoholic,USA,Large,"NDX, S&P 500",22.89,1.34,4.69%,1.36B,-1.50%,41.85B,12.21,2.52,0.00%,1.30B,6.62%,58.46B,1.29,0.54,97.78%,5.04%,13.30%,1.83B,2.47,11.40%,2.65%,5.51,7.59%,16.94B,1.66,10.35%,2.89%,65.30M,9.82%,18.57,2.24,9.46%,7.37%,35.94 -14.40%,-7.38%,13.76,28.92,14.92% 10.36%,3.51%,24.88 23.66%,-4.38%,0.94 (3.06%),13.76,5.71% 7.40%,51.02%,2.37%,2.36%,-10.89%,0.92 (2.99%),3.45,21.61%,20.50%,0.74,109.09%,"Jun 26, 2026",2.12,9.19%,10.81%,54.93,2.05,5.66% 8.92%,2.31,-47.83%,0.59%,0.42,33.57,60.31%,1.24,9.38%,5.87%,1.74,30.89,30600,1.06,Apr 23 BMO,10.07%,11.86M,30.76,"Apr 28, 2008",Yes / Yes,4.73% 3.65%,"

","21,598,728",-0.42%,KDP,2026-06-22,SP500_FUNDAMENTALS
Kenvue Inc,Consumer Defensive,Household & Personal Products,USA,Large,S&P 500,21.49,0.84,0.14%,1.92B,0.28%,34.79B,14.41,1.26,-1.55%,1.92B,5.66%,42.52B,1.99,0.32,95.05%,3.64%,3.96%,1.62B,2.28,10.59%,-2.28%,3.55,5.04%,15.29B,3.28,5.28%,6.11%,69.70M,5.04%,5.53,32.36,7.24%,15.70%,22.87 -20.77%,-15.17%,0.56,19.08,-10.84% -,9.12%,14.02 29.24%,-30.97%,0.85 (4.69%),12.13,0.43% 0.89%,58.44%,1.90%,2.08%,-,0.83 (4.59%),2.78,53.37%,19.24%,0.37,-,"May 13, 2026",0.70,-0.08%,10.61%,58.17,2.80,- -,0.98,47.40%,2.45%,0.47,19.30,107.98%,0.83,4.49%,3.52%,1.65,18.01,22000,0.68,May 07 BMO,4.91%,19.62M,18.12,"May 04, 2023",Yes / Yes,22.09% 1.67%,"

","32,084,196",0.61%,KVUE,2026-06-22,SP500_FUNDAMENTALS
Keysight Technologies Inc,Technology,Scientific & Technical Instruments,USA,Large,S&P 500,59.92,6.07,0.79%,170.76M,6.95%,62.15B,30.82,11.80,-3.30%,169.49M,5.68%,62.48B,1.38,2.48,92.42%,1.24%,25.31%,1.05B,10.21,42.12%,-1.93%,1.44,77.51%,6.09B,9.81,15.97%,9.63%,2.11M,78.98%,37.08,25.60,22.30%,18.17%,370.17 -1.76%,127.10%,14.21,45.83,-7.34% 8.17%,12.59%,152.85 137.93%,120.59%,-,36.73,-0.28% 4.95%,63.90%,3.19%,3.88%,146.59%,-,10.26,42.75%,22.16%,13.65,1126.13%,-,1.45,19.19%,17.25%,60.55,1.94,- -,1.90,35.79%,5.96%,1.21,394.17,0.00%,0.44,31.47%,5.74%,1.62,350.70,16800,0.32,May 19 AMC,47.55%,1.46M,363.67,"Oct 20, 2014",Yes / Yes,23.64% 0.66%,"

","2,727,555",3.70%,KEYS,2026-06-22,SP500_FUNDAMENTALS
Kimco Realty Corp,Real Estate,REIT - Retail,USA,Large,S&P 500,28.14,0.87,2.71%,674.40M,-5.32%,16.44B,28.52,0.85,-0.05%,655.30M,4.41%,25.05B,6.68,0.20,100.65%,4.26%,5.59%,584.12M,7.56,0.55%,2.62%,5.46,21.41%,2.18B,1.58,3.66%,3.12%,27.92M,20.28%,15.40,96.94,4.27%,5.86%,26.08 -6.50%,16.10%,0.25,21.07,72.33% -18.36%,3.38%,19.76 23.38%,27.74%,1.04 (4.28%),18.48,7.63% 15.28%,40.41%,2.28%,2.01%,23.06%,1.03 (4.22%),11.52,13.27%,33.58%,0.50,-14.70%,"Jun 05, 2026",5.18,4.01%,26.85%,49.83,2.46,6.34% 13.34%,5.18,26.70%,-0.60%,0.98,25.63,123.73%,0.83,3.94%,1.85%,1.74,24.49,710,0.75,Apr 30 BMO,10.19%,5.11M,24.38,"Nov 22, 1991",Yes / Yes,19.36% 1.86%,"

","8,755,781",-0.45%,KIM,2026-06-22,SP500_FUNDAMENTALS
Kimberly-Clark Corp,Consumer Defensive,Household & Personal Products,USA,Large,S&P 500,16.13,6.36,0.22%,331.90M,1.00%,34.04B,13.53,7.58,0.02%,331.11M,6.31%,40.73B,5.19,2.01,93.40%,13.04%,4.04%,2.12B,2.06,-0.00%,3.83%,9.02,0.02%,16.56B,18.95,0.63%,10.28%,43.18M,1.66%,5.41,62.81,2.61%,118.81%,137.46 -25.39%,-19.85%,1.63,18.53,1.99% -2.45%,25.62%,92.42 10.97%,-25.51%,5.18 (5.05%),12.99,-6.58% -2.99%,35.93%,2.13%,2.44%,-20.30%,5.08 (4.95%),2.46,-13.40%,14.22%,2.42,-22.54%,"Jun 05, 2026",0.55,-16.17%,12.80%,58.44,2.42,2.79% 3.32%,0.77,17.32%,2.90%,0.29,113.36,83.09%,3.94,-13.99%,4.32%,1.79,101.47,36000,3.61,Apr 28 BMO,-3.07%,4.79M,102.56,"May 09, 1929",Yes / Yes,2.27% 1.90%,"

","8,845,258",1.07%,KMB,2026-06-22,SP500_FUNDAMENTALS
Kinder Morgan Inc,Energy,Oil & Gas Midstream,USA,Large,S&P 500,21.31,1.48,12.78%,2.22B,0.73%,70.28B,21.05,1.50,-0.02%,1.94B,-7.93%,103.42B,2.63,0.32,71.69%,2.31%,-5.53%,3.30B,4.04,12.62%,0.15%,3.81,19.98%,17.41B,2.24,2.50%,4.54%,44.81M,14.91%,14.08,390.46,7.99%,10.65%,34.81 -9.24%,14.58%,0.08,16.89,6.80% 96.40%,5.39%,25.60 23.40%,85.39%,1.19 (3.77%),13.88,-4.91% 7.93%,35.41%,2.24%,2.02%,78.88%,1.17 (3.72%),5.94,28.17%,28.58%,0.69,75.11%,"May 04, 2026",0.41,12.38%,18.94%,46.63,2.12,2.08% 2.38%,0.52,35.99%,-0.66%,0.54,35.89,85.19%,1.02,14.13%,-1.60%,1.61,31.33,11028,0.95,Apr 22 AMC,6.12%,11.76M,31.59,"Feb 11, 2011",Yes / Yes,21.24% 4.35%,"

","18,944,710",0.83%,KMI,2026-06-22,SP500_FUNDAMENTALS
KKR & Co Inc,Financial,Asset Management,USA,Large,S&P 500,33.07,2.93,22.98%,889.41M,1.79%,87.10B,13.18,7.36,-14.10%,691.35M,4.40%,175.32B,0.64,1.39,62.27%,2.09%,7.08%,2.80B,3.89,23.77%,-1.50%,2.86,-27.27%,22.38B,3.09,22.09%,0.76%,14.48M,-23.90%,31.43,4.47,20.55%,10.22%,153.87 -36.95%,-20.76%,21.70,10.20,- -7.04%,3.51%,82.67 17.35%,69.60%,0.79 (0.81%),31.63,71.97% 35.78%,44.90%,2.99%,3.45%,72.03%,0.75 (0.77%),7.83,27.22%,24.24%,3.52,678.57%,"May 15, 2026",5.41,35.81%,12.52%,51.84,1.41,6.17% 6.61%,5.41,270.29%,1.88%,1.78,125.56,31.17%,1.80,68.70%,-1.19%,1.04,97.17,5043,1.77,May 05 BMO,-14.03%,5.06M,97.01,"Jul 15, 2010",Yes / Yes,10.10% 7.62%,"

","5,464,686",-0.16%,KKR,2026-06-22,SP500_FUNDAMENTALS
KLA Corp,Technology,Semiconductor Equipment & Materials,USA,Mega,"NDX, S&P 500",73.38,3.54,0.13%,1.31B,7.63%,339.06B,50.78,5.11,-0.58%,1.30B,49.12%,340.25B,2.29,1.00,91.58%,2.69%,71.72%,4.67B,25.90,11.39%,-,3.25,112.17%,13.09B,58.19,37.89%,29.13%,35.04M,113.62%,4.46,68.39,22.21%,94.98%,265.43 -2.21%,197.95%,3.80,84.50,11.48% 31.57%,39.17%,83.22 211.88%,458.33%,0.80 (0.31%),58.06,9.71% 15.93%,59.91%,6.53%,6.01%,752.47%,0.80 (0.31%),25.99,28.40%,41.77%,14.92,3454.16%,"May 18, 2026",2.06,13.43%,35.68%,70.21,2.00,17.42% 15.56%,2.98,11.65%,20.78%,1.44,204.73,22.23%,1.05,11.52%,33.98%,2.48,238.73,15200,1.05,Apr 29 AMC,79.74%,10.80M,259.56,"Oct 08, 1980",Yes / Yes,2.51% 1.22%,"

","26,161,590",8.73%,KLAC,2026-06-22,SP500_FUNDAMENTALS
Kraft Heinz Co,Consumer Defensive,Packaged Foods,USA,Large,"NDX, S&P 500",-,-4.86,0.40%,1.19B,-5.78%,27.06B,11.01,2.07,4.38%,1.18B,-1.98%,44.06B,-,0.53,88.60%,7.46%,4.87%,-5.76B,1.08,-20.91%,-0.37%,6.08,-7.54%,24.99B,0.65,0.77%,-6.69%,88.07M,-5.90%,35.35,6.36,-5.98%,-12.61%,29.19 -21.82%,-11.14%,3.59,6.86,- -,-9.42%,21.03 8.49%,-38.31%,1.61 (7.03%),7.96,-1.98% -0.97%,33.45%,2.19%,2.47%,-43.65%,1.60 (7.01%),1.76,-319.68%,18.23%,0.59,-73.10%,"Jun 05, 2026",0.82,-1.75%,-23.05%,42.83,3.22,0.00% 0.00%,1.20,12.64%,-3.32%,0.08,22.25,-,0.50,0.80%,-1.11%,1.44,23.20,35000,0.46,May 06 BMO,-5.36%,14.48M,22.82,"Jul 06, 2015",Yes / Yes,15.81% 2.75%,"

","21,340,938",-1.64%,KHC,2026-06-22,SP500_FUNDAMENTALS
Kroger Co,Consumer Defensive,Grocery Stores,USA,Large,S&P 500,33.08,1.71,0.36%,616.56M,-11.71%,34.90B,10.23,5.53,0.00%,614.14M,-19.82%,55.01B,1.52,1.07,89.33%,5.11%,-23.25%,1.04B,0.23,7.29%,-1.23%,4.83,-8.84%,148.65B,5.36,6.33%,2.02%,31.38M,-9.40%,10.57,8.52,6.71%,13.57%,76.58 -26.08%,-13.60%,6.65,12.13,-20.44% -13.99%,3.63%,58.60 -3.40%,22.61%,1.44 (2.55%),6.48,-0.14% 2.19%,20.98%,3.17%,2.64%,46.09%,1.40 (2.47%),0.37,-53.21%,3.12%,1.98,60.92%,"May 15, 2026",0.39,1.14%,0.70%,26.80,2.22,11.44% 14.37%,0.79,12.72%,-10.52%,0.43,72.67,88.93%,3.73,2.22%,-13.89%,4.31,61.82,403000,3.44,Jun 18 BMO,-14.83%,6.50M,56.61,"Jan 26, 1928",Yes / Yes,-0.80% 1.17%,"

","26,704,550",-8.43%,KR,2026-06-22,SP500_FUNDAMENTALS
