Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
Palo Alto Networks Inc,Technology,Software - Infrastructure,USA,Mega,"NDX, S&P 500",239.30,1.22,1.09%,813.00M,2.24%,237.10B,71.20,4.09,-2.11%,806.15M,15.02%,236.05B,5.64,0.97,80.35%,3.19%,77.33%,842.80M,22.35,12.97%,9.59%,3.10,56.51%,10.61B,8.55,8.29%,2.47%,25.68M,57.93%,34.03,75.97,12.63%,4.83%,302.95 -3.97%,43.08%,3.83,62.50,- -,2.85%,139.57 108.44%,138.51%,-,125.06,18.79% 22.03%,71.94%,3.56%,4.72%,373.82%,-,22.26,-33.05%,7.01%,12.12,1278.20%,-,0.81,19.51%,7.95%,67.27,1.57,- -,0.81,-159.65%,5.12%,0.93,320.25,0.00%,0.07,31.15%,26.66%,0.65,286.40,16068,0.07,Jun 02 AMC,47.59%,8.28M,290.92,"Jul 20, 2012",Yes / Yes,7.20% 2.00%,"

","5,428,773",1.58%,PANW,2026-06-24,SP500_FUNDAMENTALS
Paramount Skydance Corp,Communication Services,Entertainment,USA,Large,S&P 500,-,-0.52,22.70%,1.09B,-7.39%,10.87B,11.92,0.82,0.00%,865.13M,-5.50%,26.57B,0.30,0.16,29.37%,8.63%,6.29%,-605.00M,0.37,50.11%,10.88%,7.22,-25.33%,29.05B,0.93,29.29%,-1.35%,74.64M,-27.50%,10.47,5.60,39.80%,-4.28%,20.86 -53.43%,-21.14%,1.73,33.35,- -,-2.19%,8.61 12.77%,-36.75%,0.20 (2.06%),7.75,-1.42% 2.70%,28.74%,4.17%,4.37%,-76.78%,0.20 (2.06%),0.91,93.73%,8.13%,0.45,-81.91%,"Jun 15, 2026",1.00,1.14%,-2.08%,36.95,3.09,-40.72% -26.93%,1.10,-32.96%,-6.47%,1.45,12.08,-,1.42,2.16%,-8.72%,0.75,9.89,17600,1.36,May 04 AMC,-25.03%,10.34M,9.72,"Jun 14, 1990",Yes / Yes,54.78% 0.99%,"

","7,891,567",-1.77%,PSKY,2026-06-24,SP500_FUNDAMENTALS
Parker-Hannifin Corp,Industrials,Specialty Industrial Machinery,USA,Large,S&P 500,34.96,27.11,0.31%,126.00M,3.13%,119.48B,27.85,34.03,-5.95%,125.70M,9.58%,128.59B,2.52,8.26,90.80%,1.27%,4.58%,3.48B,5.69,14.43%,-0.83%,2.11,9.17%,20.99B,8.17,8.82%,11.68%,1.59M,7.81%,115.94,251.00,11.07%,24.86%,1034.96 -8.44%,42.66%,3.78,32.48,39.03% 23.89%,16.28%,646.51 46.57%,156.02%,7.21 (0.76%),23.79,7.76% 7.71%,37.44%,2.32%,2.44%,220.95%,7.40 (0.78%),6.13,4.26%,21.33%,24.01,731.14%,"May 08, 2026",0.66,6.03%,16.58%,63.13,1.77,14.82% 13.70%,1.13,-4.21%,6.33%,1.09,1046.08,24.67%,0.66,10.60%,4.48%,0.81,962.14,57950,0.46,Apr 30 BMO,7.89%,753.91K,947.58,"Dec 09, 1964",Yes / Yes,4.25% 1.62%,"

","613,300",-1.51%,PH,2026-06-24,SP500_FUNDAMENTALS
Pentair plc,Industrials,Specialty Industrial Machinery,United Kingdom,Large,S&P 500,17.96,4.07,0.63%,161.60M,-1.41%,11.82B,12.57,5.82,-1.31%,160.59M,-1.71%,13.84B,1.50,1.48,98.93%,4.25%,-17.28%,671.30M,2.81,8.80%,-0.77%,3.40,-29.25%,4.20B,3.10,8.69%,9.49%,6.83M,-29.75%,23.58,174.64,8.40%,17.61%,113.95 -35.80%,-26.52%,0.42,16.52,10.80% 13.02%,11.45%,69.93 4.62%,21.69%,1.08 (1.48%),13.50,0.44% 6.71%,40.94%,2.41%,2.40%,10.25%,1.04 (1.42%),3.29,4.96%,21.56%,2.06,77.12%,"Jul 24, 2026",1.19,3.10%,15.97%,45.04,2.00,6.27% 5.78%,1.88,13.08%,0.42%,1.02,101.53,25.82%,0.55,2.60%,-6.37%,0.70,74.03,9000,0.54,Apr 28 BMO,-24.26%,2.01M,73.16,"Nov 01, 1982",Yes / Yes,3.83% 0.90%,"

","1,493,865",-1.18%,PNR,2026-06-24,SP500_FUNDAMENTALS
Paychex Inc,Technology,Software - Application,USA,Large,"NDX, S&P 500",21.60,4.54,10.32%,358.30M,-2.88%,35.11B,16.56,5.92,0.00%,321.33M,3.97%,38.29B,1.98,1.31,83.35%,6.23%,4.80%,1.64B,5.54,10.31%,-0.10%,5.68,-14.22%,6.33B,8.75,7.69%,11.39%,20.01M,-12.65%,11.20,19.18,8.37%,40.26%,152.57 -35.77%,-35.21%,5.11,17.10,6.07% 8.52%,18.97%,85.45 14.68%,-9.59%,4.41 (4.50%),12.47,6.51% 6.64%,72.98%,2.86%,2.83%,-5.28%,4.43 (4.52%),6.05,-5.79%,41.92%,2.97,74.08%,"May 13, 2026",1.26,16.44%,25.84%,51.22,3.20,13.22% 10.14%,1.26,8.65%,-0.75%,0.81,105.38,87.81%,1.25,19.87%,3.22%,1.29,95.93,19000,1.15,Jun 24 BMO,-7.85%,3.52M,97.99,"Aug 26, 1983",Yes / Yes,2.14% 1.50%,"

","4,561,567",2.15%,PAYX,2026-06-24,SP500_FUNDAMENTALS
PayPal Holdings Inc,Financial,Credit Services,USA,Large,"NDX, S&P 500",7.82,5.33,0.11%,892.00M,-1.86%,36.78B,7.25,5.75,-10.38%,881.11M,-5.87%,39.11B,1.26,1.28,78.11%,5.62%,-8.33%,5.06B,1.08,-0.08%,-4.99%,3.28,-29.85%,34.02B,1.86,8.39%,6.25%,49.54M,-28.57%,22.45,3.94,5.75%,25.12%,79.50 -47.55%,-42.09%,10.59,6.68,37.29% 8.84%,16.89%,38.46 8.42%,-37.71%,0.31 (0.74%),5.14,7.21% 9.24%,41.43%,3.47%,2.78%,-85.53%,0.42 (1.01%),1.15,19.31%,19.55%,1.30,13.75%,"Jun 04, 2026",1.26,6.97%,14.87%,40.45,2.83,- -,1.26,-6.09%,-2.39%,1.33,47.21,2.59%,0.58,8.81%,-8.79%,0.88,42.34,23800,0.50,May 05 BMO,-23.63%,15.11M,41.70,"Jul 06, 2015",Yes / Yes,5.43% 3.77%,"

","13,927,289",-1.51%,PYPL,2026-06-24,SP500_FUNDAMENTALS
PepsiCo Inc,Consumer Defensive,Beverages - Non-Alcoholic,USA,Large,"NDX, S&P 500",22.31,6.37,0.48%,1.37B,-2.87%,194.15B,15.64,9.08,-0.52%,1.36B,-4.57%,236.20B,2.68,2.22,78.77%,1.84%,-5.85%,8.73B,2.03,6.17%,0.23%,3.45,-4.90%,95.45B,9.09,5.09%,8.22%,25.09M,-1.02%,15.63,17.93,5.84%,43.92%,171.48 -17.16%,10.04%,7.92,21.96,-2.24% 3.25%,13.65%,127.60 11.32%,-23.66%,5.87 (4.13%),12.32,2.82% 5.94%,54.22%,2.00%,2.05%,-1.93%,5.75 (4.05%),2.47,-6.45%,15.63%,2.97,36.01%,"Jun 05, 2026",0.72,4.29%,9.15%,41.28,2.40,7.45% 6.93%,0.90,27.35%,-0.96%,0.36,168.53,93.68%,2.47,8.50%,-5.08%,1.00,140.71,306000,1.99,Jul 09 BMO,-5.41%,7.27M,142.05,"Dec 18, 1919",Yes / Yes,4.29% 2.63%,"

","7,577,976",0.95%,PEP,2026-06-24,SP500_FUNDAMENTALS
Pfizer Inc,Healthcare,Drug Manufacturers - General,USA,Large,S&P 500,18.95,1.30,0.23%,5.70B,-4.92%,140.89B,8.75,2.82,-0.02%,5.69B,-4.74%,192.57B,-,0.68,69.74%,2.86%,-7.66%,7.46B,2.23,-8.13%,1.29%,4.36,-1.28%,63.31B,1.56,-4.55%,3.60%,162.66M,-0.72%,15.81,10.78,-8.97%,8.29%,28.75 -14.00%,2.87%,2.29,14.86,-37.19% -3.57%,4.95%,23.11 6.97%,-35.46%,1.75 (7.09%),8.11,-14.56% 8.48%,65.16%,1.95%,1.71%,-36.70%,1.72 (6.96%),3.04,-5.39%,27.08%,0.51,-24.59%,"May 08, 2026",0.94,1.36%,11.79%,33.30,2.48,2.23% 2.37%,1.25,-9.78%,-3.98%,0.31,28.88,126.85%,0.72,5.37%,-5.50%,2.23,25.08,75000,0.67,May 05 BMO,-4.48%,37.32M,24.72,"Jan 17, 1944",Yes / Yes,3.92% 4.41%,"

","82,009,208",-1.44%,PFE,2026-06-24,SP500_FUNDAMENTALS
PG&E Corp,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,13.14,1.28,0.65%,2.20B,1.15%,36.93B,9.31,1.80,-1.94%,2.19B,2.01%,100.21B,0.98,0.36,99.29%,1.68%,-3.57%,2.84B,1.43,9.79%,-1.09%,1.80,6.01%,25.83B,1.17,9.42%,2.13%,36.67M,4.36%,14.38,24.79,9.50%,9.24%,19.16 -12.45%,21.43%,0.68,-,11.73% -,3.15%,12.97 29.30%,-0.71%,0.20 (1.17%),9.86,4.77% 6.19%,19.68%,2.00%,2.28%,66.87%,0.15 (0.89%),3.88,18.73%,19.68%,0.39,-73.01%,"Jun 30, 2026",1.13,5.26%,11.01%,52.62,1.60,- -,1.20,40.16%,0.95%,0.26,22.73,10.61%,1.89,15.01%,0.86%,1.05,16.63,29010,1.82,Apr 23 BMO,2.01%,20.35M,16.77,"Jul 24, 1919",Yes / Yes,8.01% 9.95%,"

","29,572,708",0.84%,PCG,2026-06-24,SP500_FUNDAMENTALS
Philip Morris International Inc,Consumer Defensive,Tobacco,USA,Mega,S&P 500,25.16,7.10,0.26%,1.56B,-1.72%,278.50B,19.52,9.15,-3.76%,1.55B,-5.18%,326.96B,2.00,2.03,84.88%,1.04%,9.46%,11.06B,6.72,11.20%,-0.17%,3.36,13.59%,41.41B,-,9.16%,16.52%,16.24M,11.40%,-5.95,50.91,9.77%,-,193.05 -7.44%,-3.38%,3.51,26.11,7.70% 7.09%,32.05%,142.11 25.74%,85.56%,6.00 (3.36%),20.04,8.74% 7.15%,65.28%,2.61%,2.70%,78.60%,5.76 (3.22%),7.89,45.92%,34.51%,5.07,75.36%,"Jun 25, 2026",0.54,8.48%,26.72%,50.08,1.82,3.82% 3.54%,0.98,-9.47%,0.02%,0.40,194.42,77.65%,-,9.46%,2.29%,0.69,173.17,84900,-,Apr 22 BMO,7.28%,4.83M,178.69,"Mar 17, 2008",Yes / Yes,5.53% 1.94%,"

","3,444,229",3.19%,PM,2026-06-24,SP500_FUNDAMENTALS
Phillips 66,Energy,Oil & Gas Refining & Marketing,USA,Large,S&P 500,16.76,10.16,0.16%,400.94M,-1.69%,68.30B,9.89,17.22,-16.85%,400.28M,-2.13%,91.42B,0.29,6.64,80.98%,1.95%,-3.63%,4.11B,0.50,175.49%,-4.95%,2.84,31.91%,135.77B,2.39,-2.92%,5.28%,7.81M,32.01%,71.15,13.26,33.87%,14.75%,190.61 -10.63%,40.74%,12.84,573.91,-22.61% -,8.72%,118.00 44.36%,87.48%,5.04 (2.96%),9.72,-8.06% 15.72%,7.04%,2.37%,2.80%,93.00%,4.94 (2.90%),0.67,130.72%,4.67%,5.40,110.63%,"May 18, 2026",0.85,-1.33%,3.03%,43.64,2.05,7.44% 5.70%,1.13,-56.98%,-3.62%,0.68,196.12,44.04%,0.95,11.74%,-1.25%,1.21,168.41,12600,0.65,Apr 29 BMO,12.11%,2.75M,170.34,"Apr 12, 2012",Yes / Yes,190.32% -8.24%,"

","3,320,204",1.15%,PSX,2026-06-24,SP500_FUNDAMENTALS
PNC Financial Services Group Inc,Financial,Banks - Regional,USA,Large,S&P 500,13.86,17.22,0.49%,402.05M,3.52%,95.84B,11.30,21.12,-5.47%,399.60M,9.30%,-,0.95,4.37,85.82%,1.73%,17.04%,6.85B,2.77,11.46%,-0.51%,3.34,13.92%,34.59B,1.66,14.21%,1.24%,6.93M,14.34%,143.64,-,11.90%,11.95%,243.94 -2.16%,32.04%,-,10.17,6.22% -0.44%,6.12%,176.16 35.48%,93.99%,6.96 (2.92%),-,9.83% 13.20%,-,1.90%,2.01%,28.92%,6.80 (2.85%),-,21.52%,25.52%,4.91,175.38%,"Apr 14, 2026",-,3.47%,19.81%,65.25,1.67,4.70% 7.49%,0.12,17.66%,4.66%,0.88,256.00,39.74%,1.07,8.04%,7.05%,1.23,234.71,53859,0.84,Jul 15 BMO,13.79%,2.08M,238.67,"Mar 17, 1980",Yes / Yes,5.06% -1.25%,"

","2,586,274",1.69%,PNC,2026-06-24,SP500_FUNDAMENTALS
Pinnacle West Capital Corp,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,19.41,5.36,0.21%,121.19M,0.76%,12.61B,18.75,5.55,-2.52%,120.94M,2.17%,27.79B,2.83,1.47,106.01%,7.46%,6.64%,654.10M,2.31,-6.09%,4.07%,7.72,17.50%,5.46B,1.78,17.03%,2.26%,9.02M,17.31%,58.32,1854.34,6.62%,9.48%,105.08 -0.98%,16.06%,0.06,-,5.83% 0.73%,3.13%,85.32 21.95%,28.76%,3.72 (3.57%),12.86,7.28% 8.28%,26.14%,1.81%,1.98%,28.24%,3.62 (3.48%),5.09,5.77%,21.68%,1.95,34.59%,"May 04, 2026",0.37,4.84%,11.99%,58.48,2.78,1.72% 2.51%,0.58,785.57%,2.18%,0.42,105.92,71.12%,2.14,11.36%,2.32%,1.16,102.43,94,1.95,May 04 BMO,9.57%,1.17M,104.05,"Aug 28, 1961",Yes / Yes,2423.36% 6.01%,"

","1,348,059",1.58%,PNW,2026-06-24,SP500_FUNDAMENTALS
PPG Industries Inc,Basic Materials,Specialty Chemicals,USA,Large,S&P 500,16.86,6.98,0.22%,222.90M,-3.15%,26.24B,13.62,8.64,-19.50%,222.41M,10.38%,32.49B,1.76,2.25,93.21%,3.58%,15.30%,1.58B,1.63,3.86%,2.17%,4.05,14.37%,16.12B,3.24,9.76%,7.29%,7.97M,14.87%,36.36,16.15,7.75%,21.00%,133.43 -11.79%,4.78%,7.29,21.38,16.96% 9.22%,10.55%,93.39 26.04%,-15.26%,2.88 (2.45%),11.81,-3.47% 2.79%,37.93%,2.61%,2.54%,-30.64%,2.84 (2.41%),2.02,18.25%,13.62%,3.41,5.83%,"May 11, 2026",1.17,-3.94%,9.79%,57.14,2.30,4.73% 5.77%,1.61,3.50%,2.12%,1.04,123.75,40.19%,0.95,6.68%,6.04%,0.66,118.92,43500,0.85,Apr 28 AMC,9.06%,1.97M,117.70,"Dec 17, 1945",Yes / Yes,2.85% 2.05%,"

","2,251,184",-1.03%,PPG,2026-06-24,SP500_FUNDAMENTALS
PPL Corp,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,22.31,1.63,0.23%,752.18M,0.33%,27.30B,17.13,2.12,-0.41%,750.61M,0.33%,46.29B,2.06,0.37,89.22%,5.32%,-1.65%,1.22B,2.93,7.80%,-0.07%,4.69,4.43%,9.31B,1.82,8.58%,2.76%,39.96M,3.63%,19.97,21.82,8.31%,8.31%,40.10 -9.51%,5.80%,1.66,-,17.91% -3.63%,3.58%,33.17 9.42%,37.57%,1.14 (3.15%),12.63,4.59% 10.56%,28.19%,2.39%,1.93%,30.59%,1.11 (3.07%),4.97,21.81%,23.55%,0.73,-7.99%,"Jun 10, 2026",0.88,7.52%,13.08%,54.14,1.68,7.39% -8.07%,1.00,6.93%,2.07%,0.58,41.57,68.72%,1.35,10.82%,-1.02%,1.59,35.59,6546,1.27,May 08 BMO,-0.76%,8.52M,36.29,"Sep 17, 1948",Yes / Yes,2.21% 10.59%,"

","13,416,892",1.97%,PPL,2026-06-24,SP500_FUNDAMENTALS
Procter & Gamble Co,Consumer Defensive,Household & Personal Products,USA,Mega,"DJIA, S&P 500",22.06,6.84,0.15%,2.33B,0.27%,351.29B,21.35,7.07,-9.08%,2.33B,5.20%,377.00B,6.75,1.42,72.28%,1.17%,4.77%,16.32B,4.05,0.83%,0.95%,3.12,3.67%,86.72B,6.54,2.62%,13.22%,27.16M,5.27%,23.08,28.55,3.16%,31.12%,167.25 -9.80%,-6.32%,5.28,23.37,3.88% 5.58%,21.21%,137.62 9.62%,1.62%,4.26 (2.82%),15.71,1.67% 3.50%,50.88%,1.75%,1.93%,13.49%,4.26 (2.82%),4.35,8.06%,24.13%,3.01,79.15%,"Apr 24, 2026",0.53,3.33%,18.82%,58.34,2.11,5.04% 6.13%,0.73,5.77%,2.92%,0.37,163.10,62.63%,0.68,7.38%,3.73%,0.82,147.68,109000,0.44,Apr 24 BMO,1.33%,8.71M,150.86,"Mar 22, 1950",Yes / Yes,2.20% 3.43%,"

","7,259,577",2.15%,PG,2026-06-24,SP500_FUNDAMENTALS
Principal Financial Group Inc,Financial,Asset Management,USA,Large,S&P 500,16.06,6.99,1.08%,216.45M,1.60%,24.27B,10.99,10.23,-2.23%,213.69M,8.12%,-,1.07,2.32,81.32%,4.61%,29.82%,1.56B,1.57,12.84%,4.54%,7.94,25.77%,15.46B,2.06,9.58%,0.51%,9.85M,27.38%,54.59,-,10.25%,13.56%,112.23 0.12%,45.30%,-,6.68,-34.44% 0.80%,9.92%,75.00 49.81%,55.19%,3.29 (2.93%),-,-3.77% 1.17%,-,1.96%,1.79%,80.50%,3.19 (2.84%),-,48.93%,12.09%,2.06,152.38%,"Jun 01, 2026",-,-1.98%,10.10%,72.05,2.93,6.36% 6.58%,0.37,816.94%,5.05%,0.86,101.50,58.66%,0.33,-4.51%,9.77%,0.82,111.23,19700,0.33,Apr 23 AMC,23.44%,1.24M,112.36,"Oct 23, 2001",Yes / Yes,2.89% -14.59%,"

","1,067,447",1.02%,PFG,2026-06-24,SP500_FUNDAMENTALS
Progressive Corp,Financial,Insurance - Property & Casualty,USA,Large,S&P 500,10.96,19.68,0.32%,584.00M,5.99%,126.04B,13.22,16.31,-1.11%,582.45M,8.40%,-,-,4.53,90.49%,1.22%,5.16%,11.56B,1.41,-4.79%,0.05%,2.36,-4.08%,89.42B,3.93,-5.14%,10.29%,7.09M,-5.28%,54.86,-,-3.77%,37.90%,267.92 -19.50%,-19.03%,-,7.68,153.30% 14.75%,29.32%,189.20 14.00%,66.25%,9.29 (4.31%),-,20.90% 15.50%,-,2.67%,2.49%,135.97%,13.90 (6.44%),-,32.56%,16.59%,5.28,644.43%,"Jul 02, 2026",-,13.89%,12.93%,70.69,2.41,226.33% 23.19%,0.76,9.93%,7.48%,0.24,233.52,72.29%,0.26,8.71%,7.60%,1.77,207.38,70053,0.23,Jul 15 BMO,0.72%,3.00M,215.69,"Mar 17, 1980",Yes / Yes,-5.30% 2.87%,"

","5,353,370",4.01%,PGR,2026-06-24,SP500_FUNDAMENTALS
Prudential Financial Inc,Financial,Insurance - Life,USA,Large,S&P 500,11.15,9.73,0.30%,347.33M,-0.19%,37.64B,7.45,14.56,159.93%,345.96M,4.07%,-,2.32,3.34,64.76%,3.57%,15.05%,3.43B,0.60,-5.10%,0.16%,5.94,-6.12%,62.83B,1.18,6.29%,0.46%,12.36M,-3.90%,92.06,-,3.21%,11.21%,119.76 -9.42%,2.73%,-,3.85,- -,6.40%,91.89 18.05%,29.31%,5.60 (5.16%),-,2.23% 1.28%,-,1.94%,1.78%,7.37%,5.50 (5.07%),-,54.01%,7.11%,2.08,40.97%,"May 26, 2026",-,4.08%,5.45%,63.71,3.29,4.00% 4.18%,2.33,-14.02%,3.66%,0.82,100.64,54.03%,1.07,15.26%,6.68%,0.62,108.26,36824,0.69,May 05 AMC,4.18%,2.08M,108.48,"Dec 13, 2001",Yes / Yes,16.79% 8.02%,"

","1,376,603",0.20%,PRU,2026-06-24,SP500_FUNDAMENTALS
Prologis Inc,Real Estate,REIT - Industrial,USA,Large,S&P 500,36.58,3.97,0.51%,932.28M,-2.19%,135.42B,39.58,3.67,-1.73%,927.58M,0.43%,174.38B,11.78,0.77,97.66%,1.45%,11.46%,3.71B,15.13,-4.97%,0.16%,3.78,13.78%,8.95B,2.53,8.48%,3.83%,13.47M,13.78%,57.32,157.26,3.36%,6.95%,150.18 -3.28%,35.58%,0.92,31.84,-4.88% 12.73%,4.29%,103.41 40.46%,24.25%,4.28 (2.94%),28.50,13.74% 14.64%,44.20%,2.54%,2.08%,19.92%,4.16 (2.86%),19.49,-0.91%,38.14%,3.08,189.98%,"Jun 16, 2026",0.13,6.72%,41.48%,52.83,2.00,8.53% 11.73%,0.13,65.20%,0.54%,1.32,153.26,113.56%,0.66,7.39%,1.58%,0.80,143.83,2802,0.62,Jul 16 BMO,10.57%,3.57M,145.25,"Nov 21, 1997",Yes / Yes,30.24% 0.18%,"

","3,117,597",0.99%,PLD,2026-06-24,SP500_FUNDAMENTALS
PTC Inc,Technology,Software - Application,USA,Large,S&P 500,10.71,10.48,0.38%,115.50M,-2.19%,12.97B,13.00,8.64,-0.99%,115.07M,-22.98%,13.92B,1.93,1.58,102.34%,4.15%,-24.73%,1.25B,4.33,0.56%,-1.48%,3.00,-36.14%,3.00B,3.36,7.39%,19.74%,4.77M,-35.52%,33.42,29.51,6.73%,34.59%,219.69 -48.87%,-32.52%,3.81,14.00,31.91% 40.15%,24.14%,108.50 3.53%,-20.25%,-,10.29,12.32% 13.44%,83.14%,4.19%,4.28%,-17.23%,-,4.64,187.41%,40.60%,5.52,185.17%,-,1.23,27.75%,41.81%,25.99,2.00,- -,1.23,270.25%,-13.59%,1.01,181.16,0.00%,0.36,21.68%,-17.55%,1.25,115.00,7642,0.35,May 06 AMC,-31.99%,1.59M,112.33,"Dec 08, 1989",Yes / Yes,27.97% 8.69%,"

","1,977,951",-2.32%,PTC,2026-06-24,SP500_FUNDAMENTALS
Public Service Enterprise Group Inc,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,18.00,4.52,0.29%,498.00M,1.55%,40.56B,17.31,4.70,-0.89%,496.88M,3.71%,64.55B,2.29,0.83,78.63%,2.03%,1.97%,2.26B,3.12,8.14%,-0.41%,3.61,0.91%,13.01B,2.34,7.33%,3.99%,10.10M,1.36%,34.74,99.65,7.57%,13.44%,91.25 -10.81%,-2.34%,0.82,221.63,26.98% 2.32%,5.64%,76.05 7.02%,32.34%,2.66 (3.27%),13.05,2.06% 5.71%,26.73%,2.07%,1.91%,37.51%,2.60 (3.19%),4.96,23.48%,26.73%,1.57,83.72%,"Jun 09, 2026",0.75,20.30%,17.39%,59.55,2.25,5.27% 5.15%,0.97,25.81%,2.78%,0.52,91.00,59.81%,1.41,21.31%,2.64%,1.03,80.61,13189,1.32,May 05 BMO,0.28%,2.80M,81.39,"Mar 31, 1948",Yes / Yes,7.56% 14.73%,"

","3,240,774",0.97%,PEG,2026-06-24,SP500_FUNDAMENTALS
Quanta Services Inc,Industrials,Engineering & Construction,USA,Large,S&P 500,96.35,7.29,1.12%,150.06M,-3.05%,105.39B,42.86,16.38,-8.69%,148.38M,-2.04%,111.44B,1.93,3.29,94.36%,2.62%,23.76%,1.10B,3.50,30.25%,-1.46%,3.37,66.69%,30.12B,11.65,17.01%,4.92%,3.89M,66.40%,60.27,286.41,22.17%,13.39%,788.75 -10.96%,92.01%,2.45,62.65,26.99% 17.25%,7.59%,358.38 95.96%,276.34%,0.43 (0.06%),40.52,18.60% 20.52%,13.30%,3.70%,3.87%,681.89%,0.42 (0.06%),3.70,17.37%,5.92%,30.37,2812.86%,"Jul 01, 2026",1.09,21.09%,3.67%,49.08,1.69,12.24% 14.32%,1.14,51.81%,-0.89%,1.22,802.79,6.03%,0.70,26.33%,0.73%,1.44,740.14,69500,0.61,Apr 30 BMO,33.27%,1.16M,702.29,"Feb 12, 1998",Yes / Yes,31.50% 12.47%,"

","1,693,595",-5.11%,PWR,2026-06-24,SP500_FUNDAMENTALS
PulteGroup Inc,Consumer Cyclical,Residential Construction,USA,Large,S&P 500,12.23,10.35,0.70%,190.77M,3.02%,24.11B,11.37,11.13,-12.91%,189.16M,8.81%,24.67B,1.95,2.39,96.96%,4.54%,6.67%,2.04B,1.43,-10.08%,0.49%,4.67,4.02%,16.83B,1.86,11.26%,11.50%,8.58M,7.92%,67.90,13.08,5.84%,16.18%,144.49 -12.42%,20.70%,9.68,13.07,0.32% 16.53%,13.73%,100.70 25.67%,65.92%,1.01 (0.80%),8.63,2.66% 9.42%,25.60%,3.13%,2.77%,136.59%,1.00 (0.79%),1.47,-27.06%,16.32%,3.80,560.49%,"Jun 16, 2026",0.64,-5.94%,12.14%,60.53,2.29,14.68% 12.97%,5.30,-30.11%,4.71%,1.18,138.08,8.27%,0.19,-12.44%,5.23%,0.73,125.62,6506,0.15,Apr 23 BMO,1.56%,1.84M,126.55,"Feb 07, 1972",Yes / Yes,-1.07% 1.03%,"

","1,398,067",0.74%,PHM,2026-06-24,SP500_FUNDAMENTALS
Public Storage,Real Estate,REIT - Industrial,USA,Large,S&P 500,33.16,9.69,10.50%,175.54M,0.10%,56.41B,32.44,9.90,-0.01%,157.14M,5.34%,70.76B,6.12,2.53,87.22%,4.23%,18.42%,1.70B,11.61,12.20%,3.47%,6.72,22.93%,4.86B,11.57,-2.02%,9.64%,6.65M,23.81%,27.77,419.08,5.30%,20.25%,331.79 -3.16%,9.00%,0.77,19.62,-27.34% 7.46%,10.23%,256.54 25.24%,13.30%,12.02 (3.74%),20.73,4.88% 10.60%,48.97%,2.08%,2.09%,10.06%,12.00 (3.73%),14.56,-3.92%,46.38%,6.97,38.73%,"Jun 15, 2026",0.21,2.90%,35.07%,59.74,2.35,14.47% 8.45%,0.21,33.10%,2.66%,0.96,331.53,133.13%,1.09,2.92%,4.53%,0.98,320.22,5770,1.02,Apr 27 AMC,10.93%,989.53K,321.29,"Nov 18, 1980",Yes / Yes,14.61% 0.38%,"

","1,031,286",0.33%,PSA,2026-06-24,SP500_FUNDAMENTALS
Qualcomm Inc,Technology,Semiconductors,USA,Mega,"NDX, S&P 500",22.20,9.19,0.13%,1.06B,-7.55%,215.15B,19.27,10.59,-3.16%,1.05B,-4.35%,220.62B,-,2.23,82.48%,4.28%,59.04%,9.92B,4.84,-10.58%,-1.47%,2.16,17.19%,44.49B,7.92,-1.53%,17.64%,45.04M,19.34%,25.76,21.96,-0.24%,36.08%,259.92 -21.46%,33.30%,9.30,17.21,-23.90% 2.08%,23.60%,121.99 67.33%,79.96%,3.61 (1.77%),16.97,0.06% 13.48%,54.80%,6.56%,7.71%,50.63%,3.59 (1.76%),4.96,-6.72%,25.68%,17.08,267.47%,"Jun 04, 2026",1.56,5.21%,22.31%,46.93,2.67,6.76% 6.50%,2.37,172.60%,-8.95%,1.64,197.50,69.40%,0.56,-3.46%,4.77%,1.14,221.90,52000,0.54,Apr 29 AMC,21.97%,20.88M,204.13,"Dec 13, 1991",Yes / Yes,3.58% 0.08%,"

","23,776,794",-8.01%,QCOM,2026-06-24,SP500_FUNDAMENTALS
