Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
SLB Ltd,Energy,Oil & Gas Equipment & Services,USA,Large,S&P 500,25.44,2.28,0.38%,1.50B,5.24%,86.73B,17.38,3.34,-5.67%,1.49B,3.59%,96.13B,1.83,0.52,92.22%,4.12%,22.38%,3.33B,2.42,-11.47%,3.99%,3.80,59.54%,35.91B,3.31,28.67%,6.43%,61.43M,51.15%,17.51,25.61,9.50%,14.57%,58.82 -1.38%,74.52%,2.27,18.54,-0.65% -,9.29%,31.64 83.34%,24.03%,1.17 (2.02%),13.26,8.20% 8.62%,16.64%,2.83%,2.65%,59.28%,1.16 (2.00%),2.68,-22.59%,13.74%,1.62,-23.30%,"Jun 03, 2026",0.98,-0.53%,9.27%,61.49,1.70,20.60% 5.31%,1.34,-14.04%,3.64%,0.70,62.81,48.55%,0.44,2.51%,6.89%,0.61,56.85,109000,0.37,Apr 24 BMO,32.01%,16.17M,58.01,"Feb 02, 1962",Yes / Yes,2.52% 1.08%,"

","9,984,999",2.04%,SLB,2026-06-05,SP500_FUNDAMENTALS
Seagate Technology Holdings Plc,Technology,Computer Hardware,USA,Mega,"NDX, S&P 500",87.90,10.54,0.33%,224.41M,5.14%,207.63B,34.54,26.81,-25.06%,223.48M,20.10%,210.66B,0.49,5.06,84.92%,4.16%,152.08%,2.38B,18.86,83.73%,-2.35%,2.39,246.98%,11.01B,189.77,80.11%,28.90%,9.30M,236.25%,4.88,181.02,69.95%,1787.97%,966.80 -4.22%,625.47%,5.12,86.08,-2.76% 12.31%,48.78%,123.73 648.40%,1388.49%,2.91 (0.31%),60.00,-7.94% -2.84%,41.54%,5.33%,5.66%,834.21%,2.92 (0.32%),19.13,55.56%,29.46%,45.31,3817.05%,"Jun 24, 2026",0.85,28.92%,21.60%,75.16,1.59,1.07% 2.08%,1.33,107.51%,11.23%,2.08,862.23,42.25%,3.82,44.07%,40.88%,0.64,940.69,30000,3.45,Apr 28 AMC,141.67%,3.90M,925.99,"Dec 11, 2002",Yes / Yes,16.65% 5.10%,"

","2,533,823",-1.56%,STX,2026-06-05,SP500_FUNDAMENTALS
Sempra,Utilities,Utilities - Diversified,USA,Large,S&P 500,30.70,2.94,0.11%,653.34M,0.34%,59.05B,16.37,5.52,-7.74%,653.00M,-4.27%,105.18B,1.93,1.02,92.62%,1.48%,-3.83%,1.93B,4.38,8.95%,-1.98%,2.76,-0.67%,13.49B,1.83,7.99%,1.84%,9.64M,2.32%,49.34,74.19,8.48%,6.12%,101.04 -10.59%,18.20%,1.22,-,-6.02% -15.67%,3.10%,73.06 23.65%,24.98%,2.40 (2.66%),17.99,-4.11% 3.85%,30.10%,2.23%,2.04%,32.44%,2.59 (2.87%),7.80,-35.44%,24.48%,1.92,65.06%,"Jun 25, 2026",1.66,2.23%,14.28%,45.53,1.77,4.05% 4.30%,1.69,14.03%,-0.74%,0.57,104.28,93.92%,1.13,-5.87%,-3.59%,0.65,89.53,15938,0.96,May 07 BMO,-0.26%,3.49M,90.34,"Jun 29, 1998",Yes / Yes,-0.33% -10.90%,"

","2,274,580",0.90%,SRE,2026-06-05,SP500_FUNDAMENTALS
ServiceNow Inc,Technology,Software - Application,USA,Large,S&P 500,71.00,1.68,0.91%,1.03B,9.78%,123.10B,23.59,5.06,-0.19%,1.02B,29.73%,120.34B,1.13,0.86,86.36%,5.67%,-0.85%,1.76B,8.82,18.34%,-2.67%,2.18,-27.61%,13.96B,10.50,21.79%,7.75%,57.94M,-22.08%,11.37,23.72,20.90%,16.07%,211.48 -43.56%,-41.07%,5.03,26.57,73.56% 70.18%,12.51%,81.24 46.92%,8.87%,-,42.78,22.38% 24.05%,76.56%,6.74%,5.61%,29.56%,-,8.62,13.59%,14.76%,7.66,711.64%,-,0.79,21.72%,12.59%,60.43,1.36,- -,0.79,2.64%,14.54%,0.93,140.63,0.00%,0.21,22.09%,20.73%,1.06,117.90,29187,0.20,Apr 22 AMC,-15.05%,26.53M,119.36,"Jun 29, 2012",Yes / Yes,-0.01% 0.78%,"

","28,143,982",1.24%,NOW,2026-06-05,SP500_FUNDAMENTALS
Sherwin-Williams Co,Basic Materials,Specialty Chemicals,USA,Large,"DJIA, S&P 500",28.80,10.42,6.32%,246.60M,-1.65%,74.01B,22.76,13.19,-0.04%,231.05M,-3.96%,88.40B,2.53,3.50,82.03%,2.50%,-10.54%,2.60B,3.09,2.60%,-1.61%,3.05,-11.08%,23.94B,16.70,12.43%,10.19%,5.79M,-7.39%,17.97,341.23,8.99%,60.72%,379.65 -20.96%,-17.15%,0.88,25.48,9.95% 6.86%,16.12%,289.86 3.53%,24.61%,2.99 (1.00%),19.02,2.10% 5.12%,48.67%,2.39%,2.40%,5.96%,3.18 (1.06%),3.69,-1.60%,16.48%,8.18,209.37%,"May 22, 2026",0.53,3.90%,10.86%,41.25,1.96,9.60% 12.04%,0.86,8.00%,-1.92%,1.13,376.26,30.81%,3.30,6.81%,-5.77%,0.99,296.49,64249,2.64,Apr 28 BMO,-11.07%,1.90M,300.09,"Jul 02, 1962",Yes / Yes,3.39% 1.91%,"

","1,876,643",1.21%,SHW,2026-06-05,SP500_FUNDAMENTALS
Skyworks Solutions Inc,Technology,Semiconductors,USA,Large,S&P 500,33.23,2.41,0.44%,150.40M,-1.82%,12.02B,15.45,5.17,0.00%,149.74M,10.16%,11.79B,17.76,1.03,112.99%,16.33%,41.52%,361.20M,2.97,-15.76%,10.86%,6.05,17.13%,4.04B,2.08,3.56%,4.58%,24.45M,26.05%,38.34,8.46,0.87%,6.17%,90.90 -12.07%,12.26%,9.45,17.11,-26.69% -8.50%,5.63%,51.93 53.92%,-23.96%,2.85 (3.56%),13.78,-9.34% 4.02%,41.05%,5.90%,6.00%,-53.10%,2.84 (3.55%),2.92,-6.12%,9.71%,4.15,19.41%,"May 26, 2026",1.70,2.33%,8.93%,61.40,2.88,6.90% 9.08%,2.38,-45.35%,8.05%,1.48,72.38,91.35%,0.21,-1.00%,22.27%,0.93,80.66,10000,0.11,May 05 AMC,20.14%,4.04M,79.93,"Sep 07, 1984",Yes / Yes,10.13% 4.65%,"

","3,768,054",-0.91%,SWKS,2026-06-05,SP500_FUNDAMENTALS
Simon Property Group Inc,Real Estate,REIT - Retail,USA,Large,S&P 500,37.73,5.47,0.99%,324.28M,-0.27%,66.88B,30.32,6.80,-0.16%,321.07M,1.93%,96.83B,-,1.57,93.83%,2.66%,2.58%,1.82B,10.06,-53.70%,0.85%,5.39,13.20%,6.65B,13.88,3.65%,13.12%,8.54M,11.40%,14.86,123.17,-19.25%,126.84%,208.79 -1.23%,27.60%,1.67,18.80,-5.48% 6.99%,15.87%,155.44 32.67%,93.67%,9.03 (4.38%),20.32,6.35% 6.70%,58.15%,1.35%,1.62%,55.96%,8.65 (4.19%),14.57,-18.35%,48.27%,3.31,3.40%,"Jun 09, 2026",0.36,10.91%,27.42%,57.35,2.18,7.41% 7.34%,0.36,-13.10%,1.35%,1.34,215.21,151.42%,5.96,19.29%,3.27%,0.96,203.55,3600,5.14,May 11 AMC,9.26%,1.58M,206.22,"Dec 14, 1993",Yes / Yes,1.54% 13.90%,"

","1,512,963",1.31%,SPG,2026-06-05,SP500_FUNDAMENTALS
J.M. Smucker Co,Consumer Defensive,Packaged Foods,USA,Large,S&P 500,-,-11.79,2.25%,106.70M,-3.03%,10.78B,10.31,9.81,0.02%,104.24M,4.58%,18.23B,6.28,2.64,91.84%,4.80%,-9.18%,-1.26B,1.21,-10.86%,-2.11%,2.69,0.12%,8.93B,2.06,8.77%,-7.24%,5.01M,3.38%,49.07,204.25,1.64%,-20.68%,119.39 -15.30%,-9.74%,0.50,11.10,- -,-10.28%,88.25 14.58%,-32.13%,4.31 (4.26%),9.10,2.94% 2.27%,33.34%,2.40%,2.41%,-27.68%,4.40 (4.35%),2.04,-389.82%,16.32%,2.47,-23.23%,"May 15, 2026",0.35,1.58%,-14.07%,52.10,2.13,2.94% 4.18%,0.84,-9.04%,-0.30%,0.27,116.50,-,1.43,7.02%,3.55%,0.63,101.27,8000,1.33,Jun 09 BMO,-2.25%,1.86M,101.12,"Oct 31, 1994",Yes / Yes,4.65% 0.71%,"

","1,216,176",-0.15%,SJM,2026-06-05,SP500_FUNDAMENTALS
Smurfit WestRock plc,Consumer Cyclical,Packaging & Containers,Ireland,Large,S&P 500,58.92,0.72,0.56%,524.46M,3.07%,22.11B,13.46,3.14,-2.19%,521.55M,7.01%,35.71B,0.65,0.44,95.57%,5.17%,-5.18%,380.00M,0.71,14.71%,1.42%,5.03,22.73%,31.23B,1.23,33.57%,0.85%,26.98M,9.34%,34.43,32.80,20.68%,2.12%,52.65 -19.70%,-0.73%,1.29,20.86,-29.65% -12.44%,1.21%,32.73 29.18%,14.33%,1.84 (4.36%),7.76,32.29% 26.24%,18.36%,3.83%,3.42%,-20.11%,1.77 (4.18%),1.14,-40.94%,6.17%,1.52,52.75%,"May 15, 2026",0.95,20.90%,1.22%,60.86,1.20,5.07% -5.67%,1.44,-83.07%,6.01%,0.96,53.27,130.29%,0.79,0.73%,5.06%,0.72,42.12,97000,0.74,Apr 30 BMO,2.80%,5.36M,42.28,"Apr 25, 2008",Yes / Yes,-15.97% 1.91%,"

","3,887,389",0.38%,SW,2026-06-05,SP500_FUNDAMENTALS
Snap-on Inc,Industrials,Tools & Accessories,USA,Large,S&P 500,19.57,19.36,2.36%,51.80M,1.19%,19.63B,17.93,21.13,-5.92%,50.58M,0.03%,19.20B,-,4.99,98.41%,6.21%,-0.88%,1.02B,3.76,3.80%,1.78%,8.07,11.25%,5.22B,3.29,6.10%,12.34%,3.14M,9.95%,115.03,11.19,-,17.83%,400.88 -5.48%,18.37%,33.85,18.21,4.48% 10.89%,14.80%,301.82 25.54%,45.89%,10.08 (2.66%),13.40,2.11% 5.52%,51.61%,1.59%,1.91%,48.97%,9.46 (2.50%),3.68,1.23%,25.53%,7.49,138.15%,"May 20, 2026",2.74,2.99%,19.60%,56.77,2.79,14.64% 14.66%,3.53,3.84%,2.71%,0.73,399.43,46.18%,0.22,5.24%,1.67%,0.63,377.39,13000,0.16,Apr 23 BMO,6.34%,389.17K,378.90,"Feb 27, 1978",Yes / Yes,-1.31% 2.53%,"

","247,220",0.40%,SNA,2026-06-05,SP500_FUNDAMENTALS
Solventum Corp,Healthcare,Medical Instruments & Supplies,USA,Large,S&P 500,10.10,8.16,15.05%,173.53M,8.53%,14.27B,11.68,7.06,0.01%,147.11M,19.38%,19.00B,1.44,1.89,75.81%,5.37%,16.45%,1.43B,1.72,7.13%,1.82%,4.67,-3.70%,8.28B,2.88,7.79%,10.01%,7.89M,4.01%,28.63,25.44,8.10%,34.80%,88.20 -6.55%,9.69%,3.24,-,4.51% 1.23%,14.69%,62.38 32.13%,-,-,13.00,0.79% 0.47%,56.60%,3.35%,3.12%,-,-,2.29,277.03%,11.90%,2.28,-,-,0.75,-0.28%,17.29%,77.31,2.39,- -,1.07,-90.54%,8.88%,0.70,83.08,0.00%,1.06,-3.04%,17.02%,1.48,78.36,20000,0.96,May 05 AMC,11.24%,1.69M,82.42,"Mar 26, 2024",Yes / Yes,9.42% 2.01%,"

","2,488,630",5.18%,SOLV,2026-06-05,SP500_FUNDAMENTALS
Southern Company,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,23.43,3.91,0.13%,1.13B,-0.97%,103.28B,18.60,4.92,-3.27%,1.13B,-4.46%,181.09B,2.42,0.98,71.75%,2.31%,-5.74%,4.36B,3.42,6.43%,-0.51%,4.97,2.90%,30.17B,2.78,7.61%,2.86%,25.97M,5.07%,32.93,104.64,7.69%,12.30%,100.83 -9.14%,3.77%,0.88,-,6.29% 6.75%,4.13%,83.80 9.33%,31.92%,3.04 (3.32%),13.43,0.30% 7.86%,29.31%,2.13%,1.67%,42.38%,2.98 (3.25%),6.00,-6.26%,24.15%,1.63,82.58%,"May 18, 2026",0.44,8.33%,14.46%,44.06,2.67,2.88% 2.97%,0.65,-0.42%,-1.19%,0.34,102.47,75.11%,2.05,8.00%,-2.84%,0.85,90.49,29800,1.84,Apr 30 BMO,-0.98%,5.22M,91.62,"Sep 30, 1949",Yes / Yes,8.96% 4.02%,"

","4,464,139",1.25%,SO,2026-06-05,SP500_FUNDAMENTALS
Southwest Airlines Co,Industrials,Airlines,USA,Large,S&P 500,26.32,1.57,1.07%,515.47M,-4.62%,20.19B,9.09,4.54,-0.16%,483.56M,4.03%,23.26B,0.12,0.48,89.00%,4.87%,-5.90%,818.00M,0.70,187.04%,-6.46%,3.00,16.60%,28.88B,3.10,70.17%,2.61%,23.54M,-0.05%,13.34,6.07,76.86%,10.07%,55.11 -25.04%,28.01%,6.81,-,-1.92% -,6.75%,28.98 42.57%,37.38%,0.77 (1.87%),8.25,5.63% 25.41%,19.62%,2.95%,3.34%,-29.44%,0.72 (1.74%),0.81,72.71%,4.35%,1.58,-0.91%,"Jun 11, 2026",0.41,4.72%,2.83%,52.09,2.54,58.74% 31.95%,0.48,276.91%,1.25%,1.16,46.23,90.90%,0.93,12.77%,3.60%,0.58,40.87,72790,0.76,Apr 22 AMC,6.52%,7.84M,41.31,"Oct 24, 1975",Yes / Yes,-4.90% -0.32%,"

","4,558,721",1.08%,LUV,2026-06-05,SP500_FUNDAMENTALS
Stanley Black & Decker Inc,Industrials,Tools & Accessories,USA,Large,S&P 500,32.49,2.44,0.28%,155.44M,0.05%,12.33B,12.74,6.22,0.00%,155.02M,2.39%,18.49B,0.92,1.20,92.84%,4.81%,1.77%,371.10M,0.81,14.64%,0.18%,3.89,11.33%,15.23B,1.37,16.26%,1.68%,7.46M,6.77%,57.75,35.96,13.87%,4.17%,93.37 -15.06%,20.86%,2.21,16.99,- -18.72%,2.71%,61.90 28.13%,-1.76%,3.33 (4.20%),10.57,-3.71% 2.99%,29.76%,2.63%,3.03%,-62.74%,3.31 (4.17%),1.21,3.45%,8.24%,2.58,-30.02%,"Jun 08, 2026",0.43,-0.06%,2.44%,56.31,2.67,1.24% 3.49%,1.14,-34.37%,1.81%,1.20,87.00,124.71%,0.72,2.72%,5.58%,0.52,78.59,43500,0.52,Apr 29 BMO,5.12%,1.92M,79.31,"Jun 15, 1966",Yes / Yes,35.30% 2.64%,"

","1,016,566",0.92%,SWK,2026-06-05,SP500_FUNDAMENTALS
Starbucks Corp,Consumer Cyclical,Restaurants,USA,Large,"NDX, S&P 500",71.85,1.31,0.20%,1.14B,-6.56%,107.29B,30.78,3.06,-0.49%,1.14B,-10.29%,129.99B,1.52,0.65,83.96%,4.56%,-4.61%,1.50B,2.79,12.24%,0.96%,6.58,10.49%,38.45B,-,27.95%,4.81%,51.87M,11.79%,-7.43,63.10,20.25%,-,108.88 -13.54%,6.84%,1.49,39.36,-16.85% 15.70%,11.84%,77.99 20.71%,-5.39%,2.51 (2.67%),24.80,4.86% 9.59%,15.85%,3.14%,2.60%,-15.94%,2.47 (2.62%),3.38,-52.37%,9.15%,2.75,72.39%,"May 15, 2026",0.73,5.88%,3.89%,28.43,2.49,7.57% 8.27%,0.92,32.61%,-8.28%,0.98,107.28,149.81%,-,8.81%,-5.42%,0.96,95.89,381000,-,Apr 28 AMC,3.06%,7.89M,94.14,"Jun 26, 1992",Yes / Yes,17.56% 3.95%,"

","7,524,002",-1.83%,SBUX,2026-06-05,SP500_FUNDAMENTALS
State Street Corp,Financial,Asset Management,USA,Large,S&P 500,16.51,9.86,0.49%,276.92M,3.26%,45.04B,11.79,13.80,-6.64%,275.41M,9.46%,-,0.78,3.14,94.51%,1.40%,30.05%,2.83B,2.08,20.44%,-1.15%,1.84,36.74%,21.62B,1.86,11.07%,0.80%,3.87M,26.15%,87.33,-,15.12%,11.25%,161.79 0.59%,69.53%,-,-,9.36% 8.26%,5.78%,95.61 70.21%,127.46%,3.48 (2.14%),-,19.16% 14.10%,-,2.73%,2.07%,87.28%,3.28 (2.02%),-,10.86%,18.04%,3.60,166.76%,"Jul 01, 2026",-,1.43%,13.06%,68.58,1.89,10.06% 9.00%,4.45,22.20%,5.23%,1.45,163.82,34.04%,1.09,0.63%,10.98%,0.79,157.88,51503,0.91,Apr 17 BMO,27.27%,2.10M,162.75,"Mar 17, 1980",Yes / Yes,7.70% 3.56%,"

","1,649,987",3.08%,STT,2026-06-05,SP500_FUNDAMENTALS
Steris Plc,Healthcare,Medical Devices,Ireland,Large,S&P 500,26.75,7.93,0.32%,97.80M,-1.47%,20.72B,17.40,12.20,-1.44%,97.29M,-0.34%,22.38B,1.92,2.50,98.92%,2.23%,-11.01%,782.50M,3.49,9.62%,2.20%,2.70,-18.15%,5.94B,2.89,9.39%,7.49%,2.17M,-16.28%,73.45,47.12,9.08%,11.35%,269.44 -21.23%,-12.33%,4.50,21.30,95.07% 11.37%,8.58%,195.14 8.76%,3.29%,2.64 (1.24%),13.70,9.38% 13.82%,44.83%,1.96%,3.17%,9.62%,2.46 (1.16%),3.77,26.55%,19.32%,5.83,201.05%,"Jun 08, 2026",1.54,8.73%,13.18%,46.39,1.73,10.16% 9.40%,2.09,45.98%,-0.19%,0.92,269.00,31.04%,0.29,7.29%,-2.34%,1.23,210.19,17937,0.27,May 11 AMC,-11.89%,804.25K,212.24,"Jun 01, 1992",Yes / Yes,-0.65% -0.39%,"

","998,678",0.98%,STE,2026-06-05,SP500_FUNDAMENTALS
Steel Dynamics Inc,Basic Materials,Steel,USA,Large,S&P 500,29.66,9.34,6.77%,144.44M,6.17%,39.93B,15.49,17.87,-0.22%,134.45M,16.59%,43.54B,0.51,4.12,85.56%,2.75%,45.73%,1.37B,2.10,95.53%,0.32%,3.21,65.16%,19.01B,4.36,14.38%,8.40%,3.70M,63.38%,63.45,71.74,30.65%,15.25%,277.79 -0.34%,105.12%,3.86,60.06,-27.45% 25.23%,10.28%,119.89 130.92%,183.34%,2.12 (0.77%),18.80,-6.53% 13.61%,13.89%,3.52%,3.10%,326.84%,2.03 (0.73%),2.29,23.34%,9.15%,8.28,995.57%,"Jun 30, 2026",1.33,10.44%,7.22%,81.05,2.14,13.72% 14.87%,3.13,92.81%,12.89%,1.52,257.73,25.03%,0.46,19.13%,25.92%,0.77,275.13,14400,0.46,Apr 20 AMC,56.39%,1.15M,276.85,"Nov 22, 1996",Yes / Yes,-0.17% 2.47%,"

","889,965",0.63%,STLD,2026-06-05,SP500_FUNDAMENTALS
Stryker Corp,Healthcare,Medical Devices,USA,Large,S&P 500,34.89,8.63,5.99%,383.40M,-2.09%,115.47B,18.00,16.74,-3.46%,360.40M,2.02%,127.74B,1.63,3.49,80.11%,1.60%,-18.70%,3.34B,4.57,9.90%,-0.78%,2.29,-17.85%,25.27B,5.03,11.73%,7.23%,5.75M,-14.30%,59.93,38.95,11.03%,15.20%,404.87 -25.60%,-21.26%,7.73,25.26,10.83% 14.84%,8.89%,281.00 7.19%,8.23%,3.54 (1.18%),18.15,10.83% 11.84%,61.97%,2.21%,2.74%,19.61%,3.44 (1.14%),5.06,16.34%,23.02%,8.61,165.24%,"Jun 30, 2026",1.25,8.84%,13.21%,44.07,1.60,6.31% 7.67%,2.11,13.88%,-0.82%,0.79,391.96,40.48%,0.66,2.63%,-5.17%,0.99,295.00,56000,0.63,Apr 30 AMC,-15.12%,2.51M,301.21,"Mar 17, 1980",Yes / Yes,-12.77% -5.00%,"

","2,476,676",2.11%,SYK,2026-06-05,SP500_FUNDAMENTALS
Super Micro Computer Inc,Technology,Computer Hardware,USA,Large,S&P 500,24.74,1.90,13.93%,601.38M,13.56%,28.21B,14.47,3.24,0.00%,517.64M,68.52%,36.05B,0.69,0.71,57.80%,15.69%,45.47%,1.25B,0.84,26.25%,2.32%,1.97,42.47%,33.70B,3.72,24.60%,7.30%,81.22M,60.23%,12.60,21.61,21.01%,17.88%,62.36 -24.79%,6.28%,2.17,-,46.40% 59.92%,8.54%,19.48 140.76%,111.32%,-,22.60,61.71% 45.76%,8.39%,7.19%,7.60%,1178.28%,-,1.07,1.94%,4.48%,2.98,1665.15%,-,1.29,56.58%,3.70%,72.24,2.90,- -,2.66,314.07%,25.18%,1.87,36.27,0.00%,1.21,122.68%,53.30%,0.79,47.42,6238,0.93,May 05 AMC,30.19%,41.15M,46.90,"Mar 29, 2007",Yes / Yes,36.08% -17.31%,"

","32,724,838",-1.10%,SMCI,2026-06-05,SP500_FUNDAMENTALS
Synchrony Financial,Financial,Credit Services,USA,Large,S&P 500,7.33,9.66,0.51%,337.00M,-0.97%,23.81B,6.73,10.51,-26.36%,334.64M,-4.07%,20.90B,0.85,2.11,107.20%,6.22%,2.62%,3.52B,1.25,0.07%,-3.83%,5.39,-10.27%,18.98B,1.56,13.18%,2.96%,20.81M,-15.16%,45.27,1.16,7.96%,21.78%,88.77 -20.27%,22.31%,61.12,2.42,14.68% 32.48%,12.48%,56.97 24.23%,114.23%,1.29 (1.82%),1.91,13.15% 8.31%,81.03%,3.00%,2.60%,42.16%,1.20 (1.70%),1.10,32.55%,28.89%,1.98,130.40%,"May 05, 2026",5.08,-3.18%,18.53%,45.96,1.92,8.51% 5.50%,5.08,19.88%,-0.67%,1.32,89.04,12.40%,1.00,-2.87%,-2.26%,0.87,68.72,20000,0.75,Apr 21 BMO,-4.72%,3.86M,70.78,"Jul 31, 2014",Yes / Yes,3.23% -2.28%,"

","3,332,429",3.00%,SYF,2026-06-05,SP500_FUNDAMENTALS
Synopsys Inc,Technology,Software - Infrastructure,USA,Large,"NDX, S&P 500",114.40,4.32,4.67%,191.44M,2.88%,94.68B,28.63,17.27,-0.05%,182.53M,-1.60%,103.04B,1.72,3.67,86.03%,2.82%,11.80%,773.27M,10.92,14.38%,-0.63%,2.79,10.04%,8.67B,3.11,16.95%,2.19%,5.15M,5.27%,159.20,38.06,16.62%,3.83%,651.73 -24.13%,4.50%,12.99,35.95,8.63% 13.58%,1.88%,376.18 31.45%,10.04%,-,39.95,11.62% 13.86%,64.88%,3.75%,3.49%,93.25%,-,11.88,-69.00%,12.02%,18.74,850.37%,-,1.31,39.60%,8.91%,50.32,1.74,- -,1.43,-96.02%,-2.11%,1.21,566.70,0.00%,0.36,41.92%,5.94%,1.08,498.02,28000,0.35,May 27 AMC,5.97%,1.84M,494.48,"Feb 26, 1992",Yes / Yes,6.21% 1.12%,"

","2,012,921",-0.71%,SNPS,2026-06-05,SP500_FUNDAMENTALS
Sysco Corp,Consumer Defensive,Food Distribution,USA,Large,S&P 500,20.62,3.61,0.20%,478.18M,-2.07%,35.55B,15.02,4.95,0.52%,477.23M,2.07%,49.03B,2.51,1.51,88.60%,2.89%,-13.32%,1.74B,0.43,2.84%,-1.97%,2.95,-0.12%,83.57B,15.48,7.91%,6.39%,13.79M,0.90%,4.80,18.71,5.99%,82.29%,91.85 -19.05%,1.99%,3.97,19.52,12.18% 54.79%,10.62%,68.19 9.03%,2.35%,2.15 (2.90%),10.74,5.84% 9.00%,18.41%,2.22%,2.05%,-6.61%,2.16 (2.91%),0.59,-6.81%,4.13%,1.69,52.04%,"Jul 02, 2026",0.80,3.44%,2.08%,47.79,2.15,2.90% 3.53%,1.33,-13.78%,0.01%,0.66,87.07,55.47%,6.70,4.70%,-0.29%,0.52,75.24,75000,6.11,Apr 28 BMO,-5.19%,4.67M,74.35,"Feb 26, 1971",Yes / Yes,-0.50% -0.19%,"

","2,426,809",-1.18%,SYY,2026-06-05,SP500_FUNDAMENTALS
T-Mobile US Inc,Communication Services,Telecom Services,USA,Large,"NDX, S&P 500",18.83,9.40,54.11%,1.09B,-6.34%,191.57B,13.04,13.57,-0.12%,496.59M,-8.90%,308.97B,0.66,2.59,41.39%,3.77%,-19.73%,10.54B,2.12,7.42%,0.25%,3.38,-15.76%,90.53B,3.44,29.98%,4.91%,18.71M,-12.82%,51.46,50.14,19.90%,18.02%,261.56 -32.32%,-26.84%,3.53,12.26,67.63% 29.65%,6.20%,180.44 -1.90%,34.93%,4.15 (2.34%),9.32,3.53% 5.24%,46.65%,3.16%,2.51%,22.50%,3.94 (2.23%),3.41,-8.46%,21.03%,5.30,306.48%,"May 29, 2026",0.97,9.48%,11.65%,30.98,1.43,- -,1.09,-11.93%,-6.46%,0.31,259.09,37.66%,2.17,10.63%,-8.88%,1.07,181.45,75000,2.04,Apr 28 AMC,-15.95%,5.53M,177.02,"Apr 19, 2007",Yes / Yes,12.95% 0.55%,"

","5,959,654",-2.44%,TMUS,2026-06-05,SP500_FUNDAMENTALS
T. Rowe Price Group Inc,Financial,Asset Management,USA,Large,S&P 500,11.46,9.33,1.85%,214.88M,3.29%,22.92B,11.28,9.48,-0.18%,210.31M,2.74%,20.75B,-,2.29,89.05%,11.93%,16.21%,2.04B,3.09,-2.93%,1.11%,10.89,4.38%,7.41B,2.13,0.48%,14.40%,25.09M,4.47%,50.16,6.14,-1.21%,19.31%,118.22 -9.52%,14.04%,17.41,8.49,11.32% -1.52%,18.19%,85.22 25.51%,-3.57%,5.18 (4.84%),6.77,4.08% 3.34%,79.28%,2.43%,2.10%,-44.15%,5.11 (4.78%),2.80,5.77%,35.84%,2.23,42.96%,"Jun 15, 2026",3.02,4.23%,27.59%,68.08,3.60,1.91% 7.13%,3.02,3.92%,3.30%,1.52,95.42,54.95%,0.04,5.28%,8.05%,0.67,104.01,7773,0.04,Apr 30 BMO,5.91%,2.30M,106.96,"Apr 02, 1986",Yes / Yes,8.26% 0.12%,"

","1,554,524",2.84%,TROW,2026-06-05,SP500_FUNDAMENTALS
Tapestry Inc,Consumer Cyclical,Luxury Goods,USA,Large,S&P 500,45.13,3.11,0.50%,202.30M,-3.38%,28.38B,18.04,7.79,-17.47%,201.03M,-0.65%,31.24B,0.94,1.25,97.52%,7.79%,-6.10%,662.80M,3.62,36.71%,-1.09%,7.28,28.56%,7.85B,41.64,11.68%,9.62%,15.66M,9.94%,3.37,26.56,19.26%,60.91%,161.97 -13.27%,79.35%,5.29,16.17,-36.20% -,15.43%,77.79 80.58%,231.30%,1.58 (1.12%),15.54,1.60% 7.16%,72.49%,3.21%,3.76%,228.58%,1.60 (1.14%),3.98,-15.62%,22.19%,5.04,262.04%,"Jun 05, 2026",1.27,14.13%,8.44%,51.28,1.87,11.87% 6.75%,1.84,73.66%,3.08%,1.45,169.82,170.03%,5.75,21.20%,-1.13%,1.55,139.61,19000,5.29,May 07 BMO,9.96%,2.15M,140.47,"Oct 05, 2000",Yes / Yes,27.63% 7.54%,"

","3,295,482",0.62%,TPR,2026-06-05,SP500_FUNDAMENTALS
