Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
PayPal Holdings Inc,Financial,Credit Services,USA,Large,"NDX, S&P 500",8.39,5.33,0.11%,892.00M,1.02%,39.47B,7.76,5.76,-9.67%,881.13M,-12.15%,41.80B,1.30,1.28,77.02%,4.90%,-3.16%,5.06B,1.16,-0.00%,-5.10%,2.79,-26.90%,34.02B,1.99,8.54%,6.25%,43.14M,-23.35%,22.45,4.23,5.97%,25.12%,79.50 -43.71%,-36.91%,10.59,7.17,37.29% 8.84%,16.89%,38.46 16.35%,-25.69%,0.33 (0.74%),5.49,7.21% 9.24%,41.43%,2.02%,2.38%,-82.79%,0.28 (0.63%),1.23,19.31%,19.55%,1.22,17.48%,"Jun 04, 2026",1.26,6.97%,14.87%,42.61,2.85,- -,1.26,-6.09%,-1.50%,1.35,50.45,2.59%,0.58,8.81%,-3.86%,1.22,44.46,23800,0.50,May 05 BMO,-21.16%,15.47M,44.75,"Jul 06, 2015",Yes / Yes,5.43% 3.77%,"

","18,816,666",0.65%,PYPL,2026-05-30,SP500_FUNDAMENTALS
PepsiCo Inc,Consumer Defensive,Beverages - Non-Alcoholic,USA,Large,"NDX, S&P 500",22.65,6.37,0.38%,1.37B,-3.13%,197.07B,15.79,9.13,-0.66%,1.36B,-7.15%,239.13B,2.55,2.23,77.68%,1.83%,-15.05%,8.73B,2.06,6.32%,0.85%,3.93,-1.31%,95.45B,9.22,5.54%,8.22%,24.89M,0.47%,15.63,18.20,6.19%,43.92%,171.48 -15.91%,9.30%,7.92,22.29,-2.24% 3.25%,13.65%,127.60 13.00%,-21.46%,5.87 (4.07%),12.47,2.82% 5.94%,54.22%,2.26%,2.16%,-2.53%,5.69 (3.94%),2.51,-6.45%,15.63%,3.22,41.42%,"Jun 05, 2026",0.72,4.29%,9.15%,34.95,2.38,7.45% 6.93%,0.90,27.35%,-4.33%,0.37,171.78,93.68%,2.47,8.50%,-5.89%,1.88,146.29,306000,1.99,Apr 16 BMO,-4.30%,6.34M,144.19,"Dec 18, 1919",Yes / Yes,4.29% 2.63%,"

","11,915,511",-1.44%,PEP,2026-05-30,SP500_FUNDAMENTALS
Pentair plc,Industrials,Specialty Industrial Machinery,United Kingdom,Large,S&P 500,17.39,4.07,0.58%,161.60M,-4.82%,11.45B,12.17,5.82,-2.09%,160.66M,-12.37%,13.46B,1.45,1.48,97.97%,4.40%,-28.58%,671.30M,2.72,8.82%,-0.17%,3.93,-33.19%,4.20B,3.00,8.68%,9.49%,7.07M,-31.98%,23.58,169.10,8.40%,17.61%,113.95 -37.83%,-28.86%,0.42,15.99,10.80% 13.02%,11.45%,70.59 0.35%,22.99%,1.08 (1.52%),13.13,0.44% 6.71%,40.94%,2.65%,2.80%,2.71%,1.04 (1.47%),3.20,4.96%,21.56%,2.32,74.05%,"Jul 24, 2026",1.19,3.10%,15.97%,29.93,2.00,6.27% 5.78%,1.88,13.08%,-5.48%,1.05,101.53,25.82%,0.55,2.60%,-14.36%,3.46,71.33,9000,0.54,Apr 28 BMO,-28.69%,1.80M,70.84,"Nov 01, 1982",Yes / Yes,3.83% 0.90%,"

","6,228,404",-0.69%,PNR,2026-05-30,SP500_FUNDAMENTALS
Pfizer Inc,Healthcare,Drug Manufacturers - General,USA,Large,S&P 500,20.07,1.30,0.11%,5.70B,0.89%,149.21B,9.24,2.83,0.00%,5.69B,-0.30%,200.89B,-,0.68,68.66%,2.77%,-5.32%,7.46B,2.36,-8.04%,2.71%,4.23,1.79%,63.31B,1.66,-4.36%,3.60%,157.46M,5.14%,15.81,11.41,-8.94%,8.29%,28.75 -8.92%,11.64%,2.29,15.73,-37.19% -3.57%,4.95%,23.06 13.53%,-30.37%,1.75 (6.70%),8.47,-14.56% 8.48%,65.16%,1.47%,1.76%,-32.40%,1.72 (6.57%),3.17,-5.39%,27.08%,0.47,-20.18%,"May 08, 2026",0.94,1.36%,11.79%,49.65,2.55,2.23% 2.37%,1.25,-9.78%,0.79%,0.30,28.92,126.85%,0.72,5.37%,-2.07%,1.29,26.14,75000,0.67,May 05 BMO,1.34%,37.22M,26.18,"Jan 17, 1944",Yes / Yes,3.92% 4.41%,"

","48,014,124",0.15%,PFE,2026-05-30,SP500_FUNDAMENTALS
PG&E Corp,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,12.80,1.28,0.57%,2.20B,-0.61%,35.98B,9.07,1.80,-1.95%,2.19B,-0.18%,99.27B,0.95,0.36,98.12%,1.80%,-14.00%,2.84B,1.39,9.79%,-0.06%,1.80,3.88%,25.83B,1.14,9.42%,2.13%,39.49M,1.68%,14.38,24.15,9.50%,9.24%,19.16 -14.70%,-4.28%,0.68,-,11.73% -,3.15%,12.97 25.98%,-1.09%,0.20 (1.20%),9.76,4.77% 6.19%,19.68%,2.07%,2.55%,61.14%,0.15 (0.92%),3.84,18.73%,19.68%,0.43,-72.55%,"Jun 30, 2026",1.13,5.26%,11.01%,45.78,1.70,- -,1.20,40.16%,-0.09%,0.27,22.73,10.61%,1.89,15.01%,-3.69%,1.13,16.29,29010,1.82,Apr 23 BMO,0.13%,21.92M,16.34,"Jul 24, 1919",Yes / Yes,8.01% 9.95%,"

","24,734,359",0.31%,PCG,2026-05-30,SP500_FUNDAMENTALS
Philip Morris International Inc,Consumer Defensive,Tobacco,USA,Mega,S&P 500,24.98,7.10,0.22%,1.56B,-5.88%,276.46B,19.35,9.17,-4.41%,1.56B,9.02%,324.91B,1.96,2.06,83.74%,1.13%,-5.06%,11.06B,6.68,11.42%,0.81%,3.56,12.69%,41.41B,-,9.14%,16.52%,17.63M,10.59%,-5.95,50.54,9.86%,-,193.05 -8.12%,-0.28%,3.51,25.92,7.70% 7.09%,32.05%,142.11 24.82%,95.27%,6.01 (3.39%),19.91,8.74% 7.15%,65.28%,2.62%,2.59%,83.95%,5.76 (3.25%),7.85,45.92%,34.51%,4.83,78.85%,"Mar 19, 2026",0.54,8.48%,26.72%,48.57,1.82,3.82% 3.54%,0.98,-9.47%,-2.13%,0.41,193.58,77.65%,-,9.46%,4.68%,1.19,178.57,84900,-,Apr 22 BMO,7.07%,4.96M,177.38,"Mar 17, 2008",Yes / Yes,5.53% 1.94%,"

","5,905,525",-0.67%,PM,2026-05-30,SP500_FUNDAMENTALS
Phillips 66,Energy,Oil & Gas Refining & Marketing,USA,Large,S&P 500,17.31,10.16,0.12%,400.94M,1.05%,70.52B,10.33,17.03,-24.42%,400.44M,1.38%,93.64B,0.29,6.46,79.66%,2.15%,13.96%,4.11B,0.52,170.48%,2.36%,2.75,31.13%,135.77B,2.47,-2.23%,5.28%,8.60M,36.30%,71.15,13.69,35.18%,14.75%,190.61 -7.73%,53.37%,12.84,592.58,-22.61% -,8.72%,111.19 58.18%,85.31%,5.04 (2.87%),9.96,-8.06% 15.72%,7.04%,2.75%,3.13%,108.83%,4.94 (2.81%),0.69,130.72%,4.67%,5.67,118.13%,"May 18, 2026",0.85,-1.33%,3.03%,52.87,2.09,7.44% 5.70%,1.13,-56.98%,0.18%,0.68,192.28,44.04%,0.95,11.74%,2.03%,1.05,176.71,12600,0.65,Apr 29 BMO,18.84%,3.12M,175.88,"Apr 12, 2012",Yes / Yes,190.32% -8.27%,"

","3,289,394",-0.47%,PSX,2026-05-30,SP500_FUNDAMENTALS
Pinnacle West Capital Corp,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,18.61,5.36,0.18%,121.19M,-2.06%,12.09B,17.95,5.56,-2.92%,120.97M,-1.90%,27.27B,2.71,1.47,104.89%,6.55%,-0.56%,654.10M,2.21,-6.13%,4.72%,6.62,11.44%,5.46B,1.71,17.22%,2.26%,7.92M,12.45%,58.32,1777.53,6.62%,9.48%,104.92 -4.94%,9.80%,0.06,-,5.83% 0.73%,3.13%,85.32 16.90%,29.87%,3.71 (3.72%),12.61,7.28% 8.28%,26.14%,1.87%,1.68%,17.92%,3.62 (3.63%),5.00,5.77%,21.68%,1.76,36.28%,"May 04, 2026",0.37,4.84%,11.99%,43.41,2.68,1.72% 2.51%,0.58,785.57%,-1.08%,0.44,106.62,71.12%,2.14,11.36%,-1.53%,0.92,100.85,94,1.95,May 04 BMO,6.04%,1.20M,99.74,"Aug 28, 1961",Yes / Yes,2423.36% 6.01%,"

","1,096,465",-1.10%,PNW,2026-05-30,SP500_FUNDAMENTALS
PNC Financial Services Group Inc,Financial,Banks - Regional,USA,Large,S&P 500,12.84,17.22,0.41%,402.05M,1.26%,88.79B,10.48,21.11,-6.22%,399.92M,1.10%,-,0.89,4.33,84.71%,1.73%,4.13%,6.85B,2.57,11.22%,0.47%,3.12,14.81%,34.59B,1.54,14.40%,1.24%,6.90M,5.94%,143.64,-,11.83%,11.95%,243.94 -9.35%,26.28%,-,9.43,6.22% -0.44%,6.12%,170.49 29.70%,86.16%,6.97 (3.15%),-,9.83% 13.20%,-,1.40%,1.92%,13.58%,6.80 (3.08%),-,21.52%,25.52%,4.19,145.04%,"Apr 14, 2026",-,3.47%,19.81%,56.58,1.70,4.70% 7.49%,0.12,17.66%,1.69%,0.91,255.00,39.74%,1.07,8.04%,2.18%,1.32,219.78,53859,0.84,Apr 15 BMO,6.65%,2.21M,221.12,"Mar 17, 1980",Yes / Yes,5.06% -1.25%,"

","2,925,560",0.61%,PNC,2026-05-30,SP500_FUNDAMENTALS
Pool Corp,Industrials,Industrial Distribution,USA,Mid,S&P 500,16.69,10.87,3.45%,36.44M,-0.16%,6.61B,15.08,12.03,2.50%,35.18M,-13.46%,8.14B,2.11,5.35,104.21%,10.62%,-20.15%,404.06M,1.23,3.23%,11.55%,4.68,-25.62%,5.36B,5.83,8.62%,10.48%,3.74M,-20.70%,31.10,102.56,7.16%,34.07%,345.00 -47.42%,-39.69%,1.77,21.14,-16.60% 3.86%,15.52%,172.68 5.05%,-44.70%,4.04 (2.23%),12.75,-5.05% 6.09%,29.69%,2.87%,3.30%,-58.45%,5.05 (2.78%),1.52,1.72%,10.93%,6.52,96.26%,"May 14, 2026",0.55,1.79%,7.54%,37.66,2.47,9.21% 16.67%,1.87,2.58%,-1.91%,1.10,255.91,45.64%,1.40,6.20%,-10.23%,0.90,184.70,6000,1.30,Apr 23 BMO,-27.64%,799.01K,181.40,"Oct 13, 1995",Yes / Yes,5.86% 3.60%,"

","721,126",-1.79%,POOL,2026-05-30,SP500_FUNDAMENTALS
PPL Corp,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,21.76,1.63,0.20%,752.18M,-2.16%,26.63B,16.71,2.12,0.00%,750.85M,-8.46%,45.61B,2.03,0.37,88.13%,5.20%,-9.21%,1.22B,2.86,7.81%,1.25%,4.97,-2.80%,9.31B,1.77,8.56%,2.76%,39.08M,1.06%,19.97,21.28,8.22%,8.31%,40.10 -11.76%,2.82%,1.66,-,17.91% -3.63%,3.58%,33.17 6.71%,36.06%,1.14 (3.23%),12.45,4.59% 10.56%,28.19%,1.52%,1.98%,21.57%,1.10 (3.11%),4.90,21.81%,23.55%,0.65,-8.51%,"Jun 10, 2026",0.88,7.52%,13.08%,37.38,1.67,7.39% -8.07%,1.00,6.93%,-1.98%,0.59,41.71,68.72%,1.35,10.82%,-5.61%,1.38,35.33,6546,1.27,May 08 BMO,-3.46%,7.86M,35.39,"Sep 17, 1948",Yes / Yes,2.21% 10.59%,"

","10,880,785",0.17%,PPL,2026-05-30,SP500_FUNDAMENTALS
Principal Financial Group Inc,Financial,Asset Management,USA,Large,S&P 500,14.81,6.99,0.76%,216.45M,-0.29%,22.38B,10.13,10.23,-3.14%,214.37M,4.00%,-,0.99,2.32,80.29%,4.17%,8.59%,1.56B,1.45,12.84%,5.24%,6.37,22.35%,15.46B,1.90,9.58%,0.51%,8.94M,17.47%,54.59,-,10.25%,13.56%,105.00 -1.31%,31.92%,-,6.16,-34.44% 0.80%,9.92%,75.00 38.16%,52.00%,3.29 (3.18%),-,-3.77% 1.17%,-,1.45%,1.87%,58.46%,3.13 (3.02%),-,48.93%,12.09%,1.93,133.33%,"Jun 01, 2026",-,-1.98%,10.10%,63.20,2.93,6.36% 6.58%,0.37,816.94%,1.76%,0.89,101.50,58.66%,0.33,-4.51%,7.40%,1.58,103.32,19700,0.33,Apr 23 AMC,16.73%,1.40M,103.62,"Oct 23, 2001",Yes / Yes,2.89% -14.59%,"

","2,223,199",0.29%,PFG,2026-05-30,SP500_FUNDAMENTALS
PPG Industries Inc,Basic Materials,Specialty Chemicals,USA,Large,S&P 500,16.19,6.98,0.11%,222.90M,5.96%,25.18B,13.07,8.64,-32.64%,222.65M,7.92%,31.44B,1.69,2.25,92.45%,3.36%,-8.35%,1.58B,1.56,3.86%,2.58%,3.52,13.43%,16.12B,3.11,9.76%,7.29%,7.49M,10.27%,36.36,15.51,7.75%,21.00%,133.43 -15.33%,1.50%,7.29,20.52,16.96% 9.22%,10.55%,93.39 20.98%,-15.52%,2.89 (2.55%),11.42,-3.47% 2.79%,37.93%,2.05%,2.78%,-37.14%,2.84 (2.51%),1.95,18.25%,13.62%,3.41,4.03%,"May 11, 2026",1.17,-3.94%,9.79%,60.23,2.30,4.73% 5.77%,1.61,3.50%,5.15%,1.06,123.50,40.19%,0.95,6.68%,5.26%,1.20,112.86,43500,0.85,Apr 28 AMC,5.03%,2.13M,112.98,"Dec 17, 1945",Yes / Yes,2.85% 2.05%,"

","2,559,915",0.11%,PPG,2026-05-30,SP500_FUNDAMENTALS
Procter & Gamble Co,Consumer Defensive,Household & Personal Products,USA,Mega,"DJIA, S&P 500",21.00,6.84,0.08%,2.33B,0.11%,334.29B,20.31,7.07,-15.76%,2.33B,-1.98%,360.00B,6.25,1.42,71.25%,1.27%,-14.14%,16.32B,3.85,0.88%,1.58%,3.11,-3.32%,86.72B,6.22,2.60%,13.22%,29.45M,0.17%,23.08,27.17,3.25%,31.12%,170.99 -16.04%,-14.83%,5.28,22.24,3.88% 5.58%,21.21%,137.62 4.32%,-1.27%,4.26 (2.96%),15.00,1.67% 3.50%,50.88%,1.87%,1.88%,6.46%,4.26 (2.97%),4.15,8.06%,24.13%,2.94,76.30%,"Apr 24, 2026",0.53,3.33%,18.82%,47.61,2.08,5.04% 6.13%,0.73,5.77%,-0.43%,0.39,163.45,62.63%,0.68,7.38%,-0.61%,1.30,145.91,109000,0.44,Apr 24 BMO,-4.08%,9.47M,143.56,"Mar 22, 1950",Yes / Yes,2.20% 3.43%,"

","12,306,767",-1.61%,PG,2026-05-30,SP500_FUNDAMENTALS
Prudential Financial Inc,Financial,Insurance - Life,USA,Large,S&P 500,10.34,9.73,0.21%,347.33M,-3.45%,34.92B,6.87,14.66,226.48%,346.28M,4.38%,-,2.11,3.34,63.69%,3.53%,2.30%,3.43B,0.56,-5.11%,1.23%,5.49,-7.12%,62.83B,1.09,7.06%,0.46%,12.24M,-10.84%,92.06,-,3.26%,11.21%,119.76 -15.97%,-3.54%,-,3.57,- -,6.40%,91.89 9.52%,25.58%,5.60 (5.56%),-,2.23% 1.28%,-,1.48%,2.20%,-5.92%,5.50 (5.47%),-,54.01%,7.11%,2.14,26.53%,"May 26, 2026",-,4.08%,5.45%,49.60,3.19,4.00% 4.18%,2.33,-14.02%,-0.81%,0.85,100.64,54.03%,1.07,15.26%,2.09%,1.65,100.61,36824,0.69,May 05 AMC,-3.53%,2.23M,100.64,"Dec 13, 2001",Yes / Yes,16.79% 8.02%,"

","3,677,598",0.03%,PRU,2026-05-30,SP500_FUNDAMENTALS
Prologis Inc,Real Estate,REIT - Industrial,USA,Large,S&P 500,36.14,3.97,0.26%,932.28M,-0.80%,133.76B,39.14,3.67,-3.22%,929.92M,3.35%,172.72B,11.65,0.77,96.60%,1.34%,0.63%,3.71B,14.95,-5.53%,1.53%,3.68,12.62%,8.95B,2.50,9.00%,3.83%,12.51M,12.38%,57.32,155.33,3.36%,6.95%,147.93 -3.01%,31.35%,0.92,31.44,-4.88% 12.73%,4.29%,103.41 38.74%,14.82%,4.28 (2.98%),28.23,13.74% 14.64%,44.20%,1.47%,1.59%,21.75%,4.10 (2.86%),19.30,-0.91%,38.14%,2.52,201.53%,"Jun 16, 2026",0.13,6.72%,41.48%,52.32,1.88,8.53% 11.73%,0.13,65.20%,0.14%,1.34,152.84,113.56%,0.66,7.39%,3.10%,2.34,145.64,2802,0.62,Apr 16 BMO,11.53%,3.40M,143.47,"Nov 21, 1997",Yes / Yes,30.24% 0.18%,"

","7,942,253",-1.49%,PLD,2026-05-30,SP500_FUNDAMENTALS
Progressive Corp,Financial,Insurance - Property & Casualty,USA,Large,S&P 500,9.67,19.68,0.27%,584.00M,-4.31%,111.26B,11.73,16.23,-1.19%,582.76M,-5.11%,-,-,3.81,89.36%,1.19%,-10.89%,11.56B,1.24,-9.15%,1.06%,2.41,-15.90%,89.42B,3.47,-1.12%,10.29%,6.96M,-16.39%,54.86,-,-3.88%,37.90%,289.96 -34.34%,-31.34%,-,6.78,153.30% 14.75%,29.32%,191.75 -0.70%,51.64%,8.46 (4.44%),-,20.90% 15.50%,-,2.32%,2.12%,99.56%,13.90 (7.30%),-,32.56%,16.59%,4.46,542.13%,"Jul 02, 2026",-,13.89%,12.93%,34.77,2.41,226.33% 23.19%,0.76,9.93%,-3.82%,0.28,234.05,72.29%,0.26,8.71%,-4.69%,2.26,194.51,70053,0.23,May 04 AMC,-12.59%,2.89M,190.40,"Mar 17, 1980",Yes / Yes,-5.30% 2.87%,"

","6,519,462",-2.11%,PGR,2026-05-30,SP500_FUNDAMENTALS
Public Service Enterprise Group Inc,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,17.39,4.52,0.18%,498.00M,0.22%,39.19B,16.73,4.70,-1.21%,497.43M,-1.18%,63.18B,2.21,0.83,77.53%,2.18%,-8.62%,2.26B,3.01,8.12%,0.67%,3.86,-4.27%,13.01B,2.26,7.36%,3.99%,10.85M,-2.05%,34.74,96.30,7.57%,13.44%,91.25 -13.81%,-1.13%,0.82,214.17,26.98% 2.32%,5.64%,76.05 3.42%,32.03%,2.66 (3.39%),12.77,2.06% 5.71%,26.73%,1.59%,1.82%,26.61%,2.56 (3.25%),4.86,23.48%,26.73%,1.44,76.58%,"Jun 09, 2026",0.75,20.30%,17.39%,47.47,2.28,5.27% 5.15%,0.97,25.81%,0.17%,0.53,90.62,59.81%,1.41,21.31%,-1.72%,1.65,79.15,13189,1.32,May 05 BMO,-3.54%,2.81M,78.65,"Mar 31, 1948",Yes / Yes,7.56% 14.73%,"

","4,624,978",-0.63%,PEG,2026-05-30,SP500_FUNDAMENTALS
Public Storage,Real Estate,REIT - Industrial,USA,Large,S&P 500,31.35,9.69,10.28%,175.54M,-0.43%,53.31B,30.67,9.90,0.00%,157.49M,3.26%,67.65B,6.58,2.51,86.28%,4.31%,-1.10%,1.70B,10.97,10.10%,4.58%,6.21,11.52%,4.86B,10.94,-0.19%,9.64%,6.79M,17.03%,27.77,396.04,4.66%,20.25%,313.51 -3.13%,-0.76%,0.77,18.54,-27.34% 7.46%,10.23%,256.54 18.38%,5.93%,12.10 (3.98%),19.82,4.88% 10.60%,48.97%,1.89%,2.09%,11.87%,12.00 (3.95%),13.92,-3.92%,46.38%,6.86,23.82%,"Jun 15, 2026",0.21,2.90%,35.07%,51.44,2.35,14.47% 8.45%,0.21,33.10%,-0.07%,1.00,318.73,133.13%,1.09,2.92%,2.96%,1.35,309.25,5770,1.02,Apr 27 AMC,5.63%,1.09M,303.69,"Nov 18, 1980",Yes / Yes,14.61% 0.38%,"

","1,479,647",-1.80%,PSA,2026-05-30,SP500_FUNDAMENTALS
PTC Inc,Technology,Software - Application,USA,Large,S&P 500,13.23,10.48,0.33%,115.50M,-4.88%,16.02B,16.11,8.61,-14.69%,115.12M,0.89%,16.97B,2.46,1.59,102.01%,3.59%,-11.41%,1.25B,5.35,-0.15%,-0.77%,3.29,-20.01%,3.00B,4.15,7.78%,19.74%,4.13M,-20.37%,33.42,36.44,6.56%,34.59%,219.69 -36.85%,-17.39%,3.81,17.29,31.91% 40.15%,24.14%,130.89 5.99%,5.88%,-,12.54,12.32% 13.44%,83.14%,3.18%,3.25%,3.42%,-,5.66,187.41%,40.60%,4.82,285.90%,-,1.23,27.75%,41.81%,43.15,1.90,- -,1.23,270.25%,-2.71%,0.97,184.00,0.00%,0.36,21.68%,-1.85%,2.41,138.79,7642,0.35,May 06 AMC,-19.31%,1.25M,138.73,"Dec 08, 1989",Yes / Yes,27.97% 8.69%,"

","3,023,553",-0.04%,PTC,2026-05-30,SP500_FUNDAMENTALS
PulteGroup Inc,Consumer Cyclical,Residential Construction,USA,Large,S&P 500,11.42,10.35,0.66%,190.77M,1.62%,22.51B,10.59,11.16,-13.59%,189.22M,-2.10%,23.07B,1.84,2.39,95.84%,4.42%,-13.86%,2.04B,1.34,-10.03%,1.11%,4.42,-5.99%,16.83B,1.74,11.54%,11.50%,8.36M,0.78%,67.90,12.21,5.77%,16.18%,144.49 -18.21%,19.93%,9.68,12.20,0.32% 16.53%,13.73%,95.20 24.14%,79.41%,1.01 (0.85%),8.07,2.66% 9.42%,25.60%,2.19%,2.84%,104.50%,0.96 (0.81%),1.37,-27.06%,16.32%,3.57,526.62%,"Jun 16, 2026",0.64,-5.94%,12.14%,50.84,2.22,14.68% 12.97%,5.30,-30.11%,1.94%,1.21,137.50,8.27%,0.19,-12.44%,-0.72%,1.26,118.01,6506,0.15,Apr 23 BMO,-5.71%,1.89M,118.18,"Feb 07, 1972",Yes / Yes,-1.07% 1.03%,"

","2,389,635",0.14%,PHM,2026-05-30,SP500_FUNDAMENTALS
Quanta Services Inc,Industrials,Engineering & Construction,USA,Large,S&P 500,97.64,7.29,0.99%,150.06M,-0.72%,106.80B,43.48,16.37,-9.72%,148.58M,13.22%,112.85B,1.97,3.29,93.40%,2.96%,26.40%,1.10B,3.55,30.22%,-0.89%,3.92,58.11%,30.12B,11.81,16.92%,4.92%,4.40M,68.63%,60.27,290.26,22.06%,13.39%,788.75 -9.76%,109.49%,2.45,63.50,26.99% 17.25%,7.59%,336.57 111.47%,309.04%,0.43 (0.06%),41.03,18.60% 20.52%,13.30%,3.14%,3.72%,646.44%,0.42 (0.06%),3.75,17.37%,5.92%,26.40,2908.16%,"Jul 01, 2026",1.09,21.09%,3.67%,50.83,1.69,12.24% 14.32%,1.14,51.81%,-4.65%,1.22,802.79,6.03%,0.70,26.33%,9.12%,1.98,730.10,69500,0.61,Apr 30 BMO,42.05%,1.12M,711.73,"Feb 12, 1998",Yes / Yes,31.50% 12.47%,"

","2,218,593",-2.52%,PWR,2026-05-30,SP500_FUNDAMENTALS
Qualcomm Inc,Technology,Semiconductors,USA,Mega,"NDX, S&P 500",27.30,9.19,0.10%,1.06B,17.62%,264.58B,23.81,10.54,-6.90%,1.05B,60.91%,270.05B,-,2.21,81.33%,4.79%,76.33%,9.92B,5.95,-10.77%,-0.28%,2.65,53.72%,44.49B,9.75,-1.78%,17.64%,50.44M,46.75%,25.76,27.00,-0.47%,36.08%,258.00 -2.71%,69.22%,9.30,21.16,-23.90% 2.08%,23.60%,121.99 105.77%,127.48%,3.61 (1.44%),20.78,0.06% 13.48%,54.80%,9.28%,8.80%,86.58%,3.56 (1.42%),6.07,-6.72%,25.68%,16.42,354.17%,"Jun 04, 2026",1.56,5.21%,22.31%,69.98,2.70,6.76% 6.50%,2.37,172.60%,18.45%,1.58,182.33,69.40%,0.56,-3.46%,51.52%,1.49,243.29,52000,0.54,Apr 29 AMC,54.51%,19.04M,251.02,"Dec 13, 1991",Yes / Yes,3.58% 0.08%,"

","28,401,912",3.18%,QCOM,2026-05-30,SP500_FUNDAMENTALS
Quest Diagnostics Inc,Healthcare,Diagnostics & Research,USA,Large,S&P 500,21.50,9.07,0.49%,111.00M,0.56%,21.57B,16.70,11.67,-10.23%,110.15M,2.95%,27.97B,1.87,2.82,95.70%,3.37%,-8.03%,1.02B,1.91,9.11%,-1.87%,4.18,1.33%,11.28B,2.94,8.59%,6.28%,3.72M,12.31%,66.36,54.90,8.91%,14.27%,213.50 -8.71%,13.31%,3.55,16.27,3.08% -3.64%,7.79%,164.65 18.37%,45.70%,3.24 (1.66%),12.59,3.74% 3.18%,31.91%,1.55%,2.02%,48.02%,3.26 (1.67%),2.48,14.34%,14.58%,4.12,152.43%,"Jul 08, 2026",1.08,11.03%,9.04%,53.55,2.14,6.62% 7.39%,1.18,15.64%,1.81%,0.59,226.07,36.60%,0.87,9.16%,0.32%,1.38,196.20,57000,0.78,Apr 21 BMO,3.51%,889.47K,194.90,"Dec 17, 1996",Yes / Yes,5.67% 2.35%,"

","1,227,392",-0.66%,DGX,2026-05-30,SP500_FUNDAMENTALS
Qnity Electronics Inc,Technology,Semiconductor Equipment & Materials,USA,Large,S&P 500,50.32,3.10,0.12%,209.44M,2.12%,32.66B,32.89,4.74,-3.67%,209.09M,10.40%,36.61B,2.15,1.06,75.89%,2.02%,23.07%,650.00M,6.60,22.13%,1.89%,2.25,99.97%,4.95B,4.55,15.95%,4.93%,4.21M,91.06%,34.30,38.11,15.28%,7.23%,171.52 -9.05%,-,4.09,36.37,-3.67% -,5.58%,70.50 121.28%,-,0.30 (0.19%),25.41,-0.01% -,41.97%,4.07%,4.60%,-,0.22 (0.14%),7.39,-,21.43%,7.22,-,"May 29, 2026",1.57,-,13.13%,55.55,1.36,- -,2.12,-22.08%,1.57%,-,177.50,1.82%,0.63,17.62%,13.34%,1.29,158.96,10000,0.62,May 12 BMO,42.12%,1.88M,156.00,"Nov 03, 2025",Yes / Yes,17.10% 3.41%,"

","2,426,868",-1.86%,Q,2026-05-30,SP500_FUNDAMENTALS
Ralph Lauren Corp,Consumer Cyclical,Apparel Manufacturing,USA,Large,S&P 500,24.08,15.11,38.64%,38.20M,-2.93%,21.66B,17.86,20.38,-1.35%,36.53M,1.24%,22.61B,1.62,4.24,66.75%,8.83%,0.36%,941.10M,2.67,10.32%,1.51%,4.92,-0.16%,8.11B,7.70,11.34%,12.73%,3.22M,2.91%,47.28,10.48,11.04%,34.66%,393.41 -7.50%,31.03%,34.71,29.04,25.87% -,16.75%,258.13 40.98%,222.72%,3.81 (1.05%),14.64,7.99% 13.02%,67.17%,2.68%,3.32%,193.28%,3.65 (1.00%),2.79,29.96%,16.16%,13.44,286.84%,"Jun 26, 2026",1.57,14.63%,11.60%,53.04,1.60,6.76% -,2.12,20.74%,3.17%,1.37,436.57,24.16%,1.06,16.58%,1.88%,1.40,370.77,23600,0.98,May 21 BMO,6.01%,655.06K,363.90,"Jun 12, 1997",Yes / Yes,9.95% 7.16%,"

","918,394",-1.85%,RL,2026-05-30,SP500_FUNDAMENTALS
