Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
Kraft Heinz Co,Consumer Defensive,Packaged Foods,USA,Large,"NDX, S&P 500",-,-4.86,0.43%,1.19B,-9.68%,26.12B,10.63,2.07,3.67%,1.18B,-6.37%,43.13B,-,0.53,88.60%,7.46%,2.13%,-5.76B,1.05,-20.91%,-0.37%,6.11,-10.99%,24.99B,0.62,0.77%,-6.69%,88.07M,-9.15%,35.35,6.14,-5.98%,-12.61%,29.19 -24.53%,-14.61%,3.59,6.62,- -,-9.42%,21.03 4.73%,-38.92%,1.61 (7.29%),7.79,-1.98% -0.97%,33.45%,2.57%,2.47%,-45.67%,1.60 (7.26%),1.73,-319.68%,18.23%,0.61,-74.15%,"Jun 05, 2026",0.82,-1.75%,-23.05%,36.10,3.22,0.00% 0.00%,1.20,12.64%,-6.36%,0.09,22.25,-,0.50,0.80%,-4.43%,1.15,22.82,35000,0.46,May 06 BMO,-8.55%,14.41M,22.03,"Jul 06, 2015",Yes / Yes,15.81% 2.75%,"

","16,777,209",-3.46%,KHC,2026-06-23,SP500_FUNDAMENTALS
KLA Corp,Technology,Semiconductor Equipment & Materials,USA,Mega,"NDX, S&P 500",76.09,3.54,0.17%,1.31B,5.74%,351.60B,52.61,5.12,-0.44%,1.30B,47.12%,352.78B,2.35,1.00,91.58%,2.69%,79.60%,4.67B,26.86,11.39%,-,3.29,129.65%,13.09B,60.34,38.02%,29.13%,35.04M,121.52%,4.46,70.92,22.42%,94.98%,265.43 1.41%,216.66%,3.80,87.63,11.48% 31.57%,39.17%,83.22 223.42%,475.89%,0.80 (0.30%),60.20,9.71% 15.93%,59.91%,5.50%,5.97%,772.14%,0.80 (0.30%),26.95,28.40%,41.77%,14.59,3522.61%,"May 18, 2026",2.06,13.43%,35.68%,72.51,2.00,17.42% 15.56%,2.98,11.65%,22.82%,1.42,208.69,22.23%,1.05,11.52%,37.57%,1.00,259.56,15200,1.05,Apr 29 AMC,85.20%,10.65M,269.16,"Oct 08, 1980",Yes / Yes,2.51% 1.22%,"

","11,718,777",3.70%,KLAC,2026-06-23,SP500_FUNDAMENTALS
Kroger Co,Consumer Defensive,Grocery Stores,USA,Large,S&P 500,32.59,1.71,0.39%,616.56M,-13.83%,34.38B,10.08,5.53,0.00%,614.14M,-18.81%,54.48B,1.50,1.07,89.33%,5.11%,-23.83%,1.04B,0.23,7.38%,-1.23%,4.88,-12.62%,148.65B,5.28,6.24%,2.02%,31.38M,-10.76%,10.57,8.39,6.74%,13.57%,76.58 -27.19%,-22.52%,6.65,11.95,-20.44% -13.99%,3.63%,56.32 -0.99%,21.03%,1.45 (2.60%),6.42,-0.14% 2.19%,20.98%,3.68%,2.70%,39.99%,1.40 (2.51%),0.37,-53.21%,3.12%,1.98,62.95%,"May 15, 2026",0.39,1.14%,0.70%,25.43,2.20,11.44% 14.37%,0.79,12.72%,-11.07%,0.44,72.00,88.93%,3.73,2.22%,-14.80%,2.03,56.61,403000,3.44,Jun 18 BMO,-16.03%,6.43M,55.76,"Jan 26, 1928",Yes / Yes,-0.80% 1.17%,"

","13,199,907",-1.50%,KR,2026-06-23,SP500_FUNDAMENTALS
L3Harris Technologies Inc,Industrials,Aerospace & Defense,USA,Large,S&P 500,31.03,9.21,0.48%,186.60M,-7.13%,53.25B,20.92,13.66,-2.32%,185.41M,-7.54%,64.02B,1.52,2.80,89.72%,1.29%,-18.99%,1.73B,2.37,8.34%,-1.07%,1.78,2.55%,22.48B,2.71,17.55%,4.19%,2.40M,-2.64%,105.47,90.25,13.73%,8.93%,379.23 -24.63%,14.48%,3.17,20.57,15.81% 10.46%,6.00%,243.84 17.22%,47.26%,4.92 (1.72%),17.43,8.62% 3.74%,22.19%,4.24%,2.54%,28.93%,4.90 (1.71%),2.85,9.31%,10.98%,9.25,242.76%,"Jun 05, 2026",0.89,5.79%,7.71%,34.92,1.73,2.33% 7.14%,1.03,33.35%,-6.97%,0.52,381.81,56.31%,0.58,11.93%,-9.65%,1.89,294.82,45000,0.47,Apr 30 BMO,-9.49%,1.35M,285.83,"Jul 13, 1955",Yes / Yes,7.51% 6.05%,"

","2,554,485",-3.05%,LHX,2026-06-23,SP500_FUNDAMENTALS
Labcorp Holdings Inc,Healthcare,Diagnostics & Research,USA,Large,S&P 500,22.54,11.29,0.44%,82.30M,-4.41%,20.86B,13.05,19.49,-6.74%,81.64M,-1.16%,27.14B,1.48,4.79,99.69%,4.20%,-3.26%,941.50M,1.48,9.57%,-0.85%,5.36,-0.54%,14.14B,2.40,8.22%,5.13%,3.43M,1.42%,106.06,21.27,8.82%,11.05%,293.72 -13.38%,-2.84%,11.96,15.07,-9.18% -8.01%,6.16%,241.81 5.22%,26.08%,2.95 (1.16%),12.02,5.55% -0.04%,26.81%,1.91%,2.28%,10.79%,2.88 (1.13%),1.92,30.39%,11.11%,5.91,128.24%,"May 29, 2026",1.54,7.34%,6.66%,40.73,1.52,10.06% -,1.73,32.75%,-2.74%,0.90,311.19,27.54%,0.83,5.75%,-2.44%,1.15,255.82,71000,0.75,Apr 30 BMO,-4.85%,638.74K,254.43,"Jul 07, 1988",Yes / Yes,3.42% 0.82%,"

","784,900",-0.54%,LH,2026-06-23,SP500_FUNDAMENTALS
Lam Research Corp,Technology,Semiconductor Equipment & Materials,USA,Mega,"NDX, S&P 500",77.30,5.30,0.37%,1.25B,11.65%,512.16B,50.72,8.07,-5.55%,1.25B,40.21%,511.14B,1.51,1.68,85.63%,2.57%,79.34%,6.71B,23.62,37.35%,-1.41%,3.21,164.25%,21.68B,48.39,42.00%,32.92%,32.07M,139.25%,8.46,107.80,33.61%,66.76%,401.00 2.13%,352.58%,3.80,85.29,8.24% 22.42%,46.86%,87.75 366.71%,560.69%,1.05 (0.26%),65.13,2.38% 12.92%,49.98%,4.81%,5.49%,558.65%,1.04 (0.25%),23.57,47.73%,34.26%,22.23,4681.55%,"Jun 17, 2026",1.77,26.53%,30.94%,72.20,1.53,15.31% 14.87%,2.54,40.55%,19.54%,1.81,347.96,22.15%,0.35,23.76%,35.98%,1.39,389.04,19000,0.35,Apr 22 AMC,93.52%,10.00M,409.54,"May 04, 1984",Yes / Yes,7.78% 1.58%,"

","14,631,431",5.27%,LRCX,2026-06-23,SP500_FUNDAMENTALS
Las Vegas Sands Corp,Consumer Cyclical,Resorts & Casinos,USA,Large,S&P 500,17.69,2.70,58.64%,663.00M,-5.66%,31.67B,13.30,3.59,-0.02%,274.06M,-3.67%,44.48B,1.47,0.79,42.16%,5.64%,-9.69%,1.84B,2.31,10.16%,-0.93%,3.58,-28.11%,13.74B,26.45,8.40%,8.68%,15.45M,-26.56%,1.81,9.51,9.06%,94.53%,70.45 -32.15%,14.68%,5.03,14.35,- -,12.20%,40.94 16.76%,-17.78%,1.12 (2.35%),9.03,46.86% 34.66%,38.37%,2.54%,2.65%,-10.82%,1.10 (2.30%),3.24,50.79%,24.64%,1.41,6.39%,"May 05, 2026",0.91,22.67%,13.41%,35.33,1.57,- 4.83%,0.92,71.16%,-4.98%,0.82,69.65,42.59%,13.13,25.26%,-8.36%,1.14,48.72,41500,11.60,Apr 22 AMC,-15.74%,4.32M,47.80,"Dec 15, 2004",Yes / Yes,20.31% 6.64%,"

","5,278,224",-1.89%,LVS,2026-06-23,SP500_FUNDAMENTALS
Leidos Holdings Inc,Technology,Information Technology Services,USA,Large,S&P 500,9.59,10.93,0.88%,125.78M,-14.18%,13.19B,7.98,13.14,-0.58%,124.68M,-15.72%,19.64B,1.21,2.90,80.12%,3.80%,-36.79%,1.41B,0.76,2.85%,-0.33%,3.63,-42.19%,17.33B,2.63,6.53%,9.89%,4.73M,-41.88%,39.85,24.51,6.57%,30.49%,205.77 -49.05%,-29.38%,4.28,7.09,30.92% 20.63%,12.14%,106.08 -1.17%,21.91%,1.66 (1.58%),8.17,6.06% 6.91%,17.91%,4.24%,3.31%,-0.57%,1.69 (1.61%),1.13,10.44%,12.18%,4.34,200.47%,"Jun 15, 2026",1.29,2.34%,8.15%,16.32,2.26,4.22% 3.69%,1.40,-7.52%,-13.82%,0.55,174.93,14.63%,1.39,3.65%,-21.38%,2.31,107.12,47000,1.32,May 05 BMO,-38.66%,1.30M,104.84,"Oct 13, 2006",Yes / Yes,8.00% 2.84%,"

","3,058,474",-2.13%,LDOS,2026-06-23,SP500_FUNDAMENTALS
Lennox International Inc,Industrials,Building Products & Equipment,USA,Large,S&P 500,24.13,22.21,9.42%,34.81M,4.66%,18.65B,20.14,26.62,-0.06%,31.52M,8.66%,20.56B,2.56,7.58,79.18%,8.34%,14.57%,783.10M,3.55,4.85%,-0.18%,6.00,9.96%,5.26B,15.37,9.62%,20.21%,2.63M,10.39%,34.87,371.60,7.86%,75.79%,689.44 -22.25%,-2.56%,1.44,28.23,17.91% 19.78%,28.94%,434.06 23.49%,71.26%,5.19 (0.97%),17.84,3.26% 7.41%,32.94%,2.71%,3.53%,63.58%,5.20 (0.97%),3.91,-1.09%,19.71%,19.40,286.89%,"Jun 30, 2026",0.64,-2.03%,14.89%,58.81,2.48,7.19% 10.39%,1.57,-0.63%,4.51%,1.17,570.57,22.19%,1.61,5.83%,5.41%,0.67,532.43,12900,1.23,Apr 29 BMO,5.07%,438.16K,536.04,"Jul 29, 1999",Yes / Yes,5.02% 5.96%,"

","296,940",0.68%,LII,2026-06-23,SP500_FUNDAMENTALS
Lennar Corp,Consumer Cyclical,Residential Construction,USA,Large,S&P 500,13.63,6.41,14.24%,246.30M,-3.17%,21.47B,13.02,6.71,0.00%,211.23M,0.15%,23.81B,-,1.34,86.09%,7.95%,-3.43%,1.60B,0.66,-29.25%,-2.54%,5.72,-22.09%,32.70B,0.98,18.92%,4.71%,16.79M,-14.94%,88.83,11.63,-0.43%,7.26%,144.24 -39.38%,-17.83%,7.52,82.30,-20.22% 0.35%,6.25%,81.18 7.71%,-25.00%,2.00 (2.29%),10.52,0.42% 8.73%,16.59%,4.19%,3.40%,-7.62%,2.00 (2.29%),0.73,-46.97%,5.94%,3.40,101.38%,"Apr 22, 2026",0.91,-7.57%,4.91%,45.77,3.67,10.06% 26.39%,4.91,-30.07%,-3.01%,1.40,85.58,25.05%,0.19,-4.95%,-2.21%,0.90,89.73,12532,0.19,Jun 11 AMC,-19.87%,2.94M,87.44,"Jun 23, 1971",Yes / Yes,0.33% -1.79%,"

","2,716,282",-2.55%,LEN,2026-06-23,SP500_FUNDAMENTALS
Lilly(Eli) & Co,Healthcare,Drug Manufacturers - General,USA,Mega,S&P 500,39.67,27.78,10.08%,943.50M,-2.73%,1037.87B,24.74,44.55,-0.33%,846.81M,8.17%,1075.96B,0.87,8.81,75.74%,1.16%,21.55%,25.27B,14.37,51.16%,-0.41%,3.09,5.79%,72.25B,33.33,21.73%,24.54%,9.80M,2.55%,33.07,196.49,28.48%,107.64%,1182.73 -6.82%,44.49%,5.61,87.79,49.25% 27.59%,35.82%,623.78 76.68%,140.80%,6.97 (0.63%),29.71,31.69% 21.58%,82.83%,2.42%,3.01%,397.69%,6.46 (0.59%),14.89,130.02%,47.30%,33.99,1408.25%,"May 15, 2026",1.10,47.44%,34.98%,54.72,1.53,15.24% 15.18%,1.50,169.45%,-0.78%,0.52,1261.48,26.14%,1.39,55.55%,8.68%,0.94,1098.57,50000,1.26,Apr 30 BMO,13.86%,3.17M,1102.08,"Jul 09, 1970",Yes / Yes,22.64% 11.11%,"

","3,015,041",0.32%,LLY,2026-06-23,SP500_FUNDAMENTALS
Linde Plc,Basic Materials,Specialty Chemicals,United Kingdom,Mega,"NDX, S&P 500",34.29,15.07,0.56%,462.60M,-1.31%,239.03B,26.36,19.60,-1.01%,460.00M,1.99%,262.91B,2.80,4.48,86.47%,1.40%,5.85%,7.08B,6.90,8.77%,0.35%,2.87,22.34%,34.66B,6.20,9.50%,8.38%,6.45M,21.18%,83.37,60.38,9.42%,18.49%,525.87 -1.74%,13.35%,8.56,46.91,21.09% 25.41%,12.12%,387.78 33.25%,38.66%,6.46 (1.25%),19.90,0.62% 4.52%,37.79%,1.75%,1.89%,77.96%,6.20 (1.20%),7.59,9.22%,27.15%,10.11,-,"Jun 04, 2026",0.69,4.96%,20.44%,55.25,1.65,8.63% 9.28%,0.83,13.36%,1.25%,0.72,543.25,41.07%,0.68,8.25%,2.08%,0.83,512.15,65177,0.51,May 01 BMO,10.48%,2.25M,516.71,"Oct 31, 2018",Yes / Yes,1.40% 2.13%,"

","1,926,101",0.89%,LIN,2026-06-23,SP500_FUNDAMENTALS
Live Nation Entertainment Inc,Communication Services,Entertainment,USA,Large,S&P 500,-,-1.76,32.59%,232.69M,-1.13%,39.69B,69.35,2.46,-0.21%,156.88M,3.72%,42.76B,-,0.66,86.05%,13.60%,14.59%,-410.32M,1.55,-7.93%,1.57%,7.77,25.03%,25.61B,-,1049.54%,-1.71%,21.34M,19.69%,-0.60,4.37,-,-24.68%,176.00 -3.09%,14.57%,39.07,32.72,- 50.70%,-4.75%,125.34 36.08%,92.07%,-,19.08,14.74% 68.39%,23.30%,2.32%,2.70%,86.36%,-,1.67,-158.14%,5.83%,4.60,618.75%,-,0.88,12.64%,-1.60%,56.10,1.61,- -,0.88,-471.75%,1.67%,1.12,186.96,-,-,12.15%,4.20%,1.01,171.24,17700,-,May 05 AMC,10.96%,2.75M,170.56,"Dec 14, 2005",Yes / Yes,-427.22% 6.21%,"

","3,059,798",-0.40%,LYV,2026-06-23,SP500_FUNDAMENTALS
Lockheed Martin Corp,Industrials,Aerospace & Defense,USA,Large,S&P 500,23.90,20.65,0.13%,230.56M,-8.65%,113.81B,15.41,32.03,-0.00%,230.27M,-5.55%,132.61B,0.93,7.22,76.47%,1.15%,-21.33%,4.79B,1.52,39.29%,0.03%,1.94,3.96%,75.11B,15.16,7.02%,8.27%,2.65M,2.05%,32.56,60.09,16.60%,67.64%,692.00 -28.67%,4.90%,8.21,20.10,-0.27% -2.43%,17.11%,410.11 20.36%,6.51%,13.98 (2.83%),14.63,4.38% 2.79%,10.70%,3.18%,2.33%,29.05%,13.65 (2.77%),1.77,-10.76%,9.82%,14.04,107.25%,"Jun 01, 2026",0.94,4.59%,6.38%,34.90,2.48,5.40% 6.38%,1.14,-11.50%,-6.13%,0.12,626.79,62.13%,2.76,0.32%,-7.71%,0.98,510.95,123000,2.74,Apr 23 BMO,-8.36%,1.36M,493.60,"Oct 11, 1961",Yes / Yes,-4.42% -1.10%,"

","1,704,872",-3.40%,LMT,2026-06-23,SP500_FUNDAMENTALS
Loews Corp,Financial,Insurance - Property & Casualty,USA,Large,S&P 500,13.74,7.87,18.79%,205.77M,0.01%,22.25B,-,-,-0.51%,167.11M,-0.60%,-,-,-,62.15%,2.68%,2.40%,1.63B,1.20,-,0.58%,5.57,1.97%,18.52B,1.19,-,1.94%,4.48M,2.68%,90.90,-,-,9.10%,114.90 -5.89%,21.28%,-,8.00,33.13% -,5.91%,88.36 22.37%,85.73%,-,-,9.53% 5.99%,-,1.45%,1.73%,98.70%,0.25 (0.23%),-,29.30%,13.85%,1.90,168.65%,"May 27, 2026",-,4.17%,8.83%,53.87,3.00,0.00% 0.00%,0.68,-6.13%,1.26%,0.53,82.00,3.14%,0.48,1.36%,0.22%,1.43,107.28,13100,0.48,May 04 BMO,2.79%,804.23K,108.13,"Mar 13, 1959",Yes / Yes,- -,"

","1,152,937",0.79%,L,2026-06-23,SP500_FUNDAMENTALS
Lowe's Cos. Inc,Consumer Cyclical,Home Improvement Retail,USA,Large,S&P 500,18.13,11.82,0.16%,561.00M,-2.89%,120.22B,15.96,13.43,-5.71%,559.80M,-3.01%,161.51B,2.52,4.25,81.03%,1.77%,-4.55%,6.62B,1.36,1.49%,-0.46%,3.48,-13.53%,88.43B,-,7.71%,13.20%,9.93M,-11.10%,-16.52,96.64,6.34%,-,293.06 -26.84%,0.78%,2.22,15.78,5.24% 8.87%,21.08%,203.40 5.41%,-0.20%,4.94 (2.30%),12.88,-3.85% -0.75%,30.96%,2.89%,2.54%,11.83%,4.80 (2.24%),1.83,-2.12%,11.55%,6.39,173.64%,"Jul 22, 2026",0.18,6.24%,7.49%,45.07,1.81,6.34% 15.61%,1.09,-0.79%,-0.23%,0.85,264.63,40.08%,-,10.26%,-5.43%,1.10,222.20,276000,-,May 20 BMO,-12.60%,2.85M,214.40,"Dec 19, 1979",Yes / Yes,1.91% 0.44%,"

","3,169,208",-3.51%,LOW,2026-06-23,SP500_FUNDAMENTALS
Lululemon Athletica Inc,Consumer Cyclical,Apparel Retail,Canada,Large,S&P 500,8.51,12.38,13.52%,109.31M,-11.23%,12.51B,9.23,11.42,0.07%,98.20M,-15.78%,13.13B,-,1.83,78.50%,7.36%,-35.25%,1.46B,1.12,-17.13%,-2.24%,2.08,-49.28%,11.20B,2.50,3.97%,18.29%,7.23M,-49.27%,42.17,8.26,-1.75%,32.03%,252.24 -58.20%,-53.65%,12.76,9.77,25.70% 24.13%,22.10%,109.36 -3.59%,-72.11%,-,5.08,11.03% 20.33%,55.63%,4.61%,4.11%,-70.64%,-,1.17,-15.57%,18.47%,5.41,47.74%,-,1.29,4.22%,13.03%,27.09,2.97,- -,2.23,-35.12%,-13.26%,0.89,125.19,0.00%,0.44,4.26%,-20.76%,1.62,111.77,39000,0.37,Jun 04 AMC,-36.84%,3.47M,105.43,"Jul 27, 2007",Yes / Yes,0.48% 1.40%,"

","5,643,248",-5.67%,LULU,2026-06-23,SP500_FUNDAMENTALS
LyondellBasell Industries NV,Basic Materials,Specialty Chemicals,United Kingdom,Large,S&P 500,-,-2.49,20.32%,322.77M,-9.38%,18.89B,7.60,7.70,-0.60%,257.20M,-17.92%,30.63B,0.12,3.18,78.15%,4.43%,-20.19%,-802.00M,0.64,459.93%,3.22%,1.84,33.73%,29.68B,1.88,-19.06%,-1.95%,11.38M,35.15%,31.11,7.16,61.55%,-6.06%,83.94 -30.28%,0.31%,8.18,20.80,- -,-3.52%,41.58 40.74%,-33.70%,3.06 (5.22%),11.69,-15.73% 1.68%,10.01%,3.78%,3.46%,-40.48%,4.12 (7.04%),1.03,-176.90%,4.08%,2.55,-22.39%,"Jun 01, 2026",1.03,-21.87%,-2.70%,25.51,2.57,5.06% 5.35%,1.54,-28.69%,-10.07%,0.32,79.99,-,1.42,-6.12%,-16.05%,0.61,60.07,18970,1.25,May 01 BMO,2.13%,6.18M,58.52,"Apr 28, 2010",Yes / Yes,74.63% -4.42%,"

","4,018,420",-2.58%,LYB,2026-06-23,SP500_FUNDAMENTALS
Lumentum Holdings Inc,Technology,Communication Equipment,USA,Large,"NDX, S&P 500",165.91,5.39,2.60%,77.80M,-3.00%,69.55B,48.25,18.53,-5.03%,75.77M,2.98%,69.69B,0.34,2.95,103.93%,13.49%,26.56%,438.20M,27.95,298.06%,-2.68%,1.67,179.14%,2.49B,21.56,125.93%,8.00%,10.22M,142.53%,41.47,21.92,141.94%,22.83%,1085.68 -17.66%,897.02%,40.78,610.07,-48.22% -26.60%,14.49%,86.63 931.89%,1478.54%,-,137.24,-1.33% -0.40%,35.36%,8.02%,9.47%,1014.07%,-,28.01,196.38%,10.18%,80.18,3533.86%,-,0.97,68.98%,17.61%,49.73,1.48,- -,1.14,332.76%,-0.59%,1.47,1132.81,0.00%,1.11,90.12%,-1.28%,1.07,850.00,10562,0.02,May 05 AMC,73.16%,6.11M,893.93,"Jul 23, 2015",Yes / Yes,4.33% -0.22%,"

","6,908,488",5.17%,LITE,2026-06-23,SP500_FUNDAMENTALS
M & T Bank Corp,Financial,Banks - Regional,USA,Large,S&P 500,12.75,17.86,0.39%,146.91M,-1.79%,33.35B,10.92,20.86,-12.34%,145.87M,8.23%,-,1.02,4.66,93.79%,4.09%,14.93%,2.77B,2.52,9.97%,-1.53%,5.68,10.48%,13.21B,1.31,11.57%,1.38%,5.97M,13.03%,173.83,-,10.70%,10.27%,239.00 -4.72%,23.06%,-,9.59,13.81% 11.33%,7.47%,174.76 30.31%,93.66%,6.17 (2.71%),-,16.06% 16.66%,-,2.01%,1.83%,54.78%,6.00 (2.63%),-,19.72%,28.18%,4.62,94.09%,"Jun 01, 2026",-,-0.49%,20.98%,60.25,2.55,5.90% 5.31%,0.31,24.62%,2.91%,0.58,233.61,33.53%,0.68,1.53%,4.88%,0.96,225.12,22080,0.40,Jul 15 BMO,10.33%,1.05M,227.73,"Mar 17, 1980",Yes / Yes,2.82% 0.44%,"

","1,112,331",1.16%,MTB,2026-06-23,SP500_FUNDAMENTALS
Marathon Petroleum Corp,Energy,Oil & Gas Refining & Marketing,USA,Large,S&P 500,16.16,15.30,0.35%,293.00M,-6.18%,72.19B,10.31,23.98,-1.65%,290.93M,-4.29%,111.04B,0.42,11.68,78.43%,2.17%,6.35%,4.63B,0.53,178.09%,-0.67%,2.65,41.71%,135.39B,4.32,-19.41%,5.45%,6.31M,52.06%,57.18,33.56,24.61%,27.92%,272.46 -9.24%,46.22%,7.37,12.66,-22.25% -,9.55%,158.00 56.51%,121.94%,4.06 (1.64%),9.74,-9.26% 13.89%,8.55%,2.60%,3.27%,303.15%,3.91 (1.58%),0.82,114.86%,6.01%,8.68,601.33%,"May 20, 2026",0.73,-1.29%,3.42%,45.61,2.33,14.42% 9.96%,1.18,832.74%,-3.33%,0.53,276.94,28.23%,2.05,9.05%,0.68%,0.74,242.91,18500,1.89,May 05 BMO,19.10%,2.38M,247.29,"Jun 23, 2011",Yes / Yes,123.34% 3.44%,"

","1,877,780",1.80%,MPC,2026-06-23,SP500_FUNDAMENTALS
Marsh,Financial,Insurance Brokers,USA,Large,S&P 500,20.03,7.99,0.14%,482.17M,-5.07%,77.14B,14.14,11.32,-5.53%,481.10M,-2.00%,98.22B,1.74,2.91,95.11%,1.52%,-9.27%,3.92B,2.80,6.69%,1.48%,2.52,-14.08%,27.55B,5.30,8.83%,6.79%,7.32M,-13.69%,30.22,47.89,8.13%,27.41%,220.32 -27.32%,-25.94%,3.34,15.65,11.72% 16.42%,11.22%,156.60 2.25%,-12.32%,3.78 (2.36%),12.90,9.12% 9.45%,-,2.22%,2.15%,17.12%,3.60 (2.25%),3.56,-2.19%,24.34%,3.84,139.66%,"Apr 09, 2026",1.11,10.08%,14.25%,41.90,2.46,15.07% 13.73%,1.11,-15.48%,-1.94%,0.61,198.90,41.74%,1.54,7.60%,-3.85%,0.87,162.41,95000,1.40,Apr 16 BMO,-11.29%,2.91M,160.12,"Feb 19, 1968",Yes / Yes,2.08% -1.43%,"

","2,676,419",-1.41%,MRSH,2026-06-23,SP500_FUNDAMENTALS
Marriott International Inc,Consumer Cyclical,Lodging,USA,Large,"NDX, S&P 500",40.31,9.53,20.44%,264.70M,-4.56%,101.31B,29.53,13.01,-0.19%,209.79M,3.91%,118.26B,2.28,3.05,62.03%,2.89%,20.15%,2.58B,3.81,15.68%,-8.40%,4.14,23.90%,26.58B,-,12.26%,9.48%,6.07M,23.84%,-15.46,223.14,12.93%,-,410.98 -6.52%,47.66%,1.72,35.87,9.52% -,21.35%,253.76 51.40%,118.68%,2.82 (0.73%),26.43,8.02% 19.89%,19.55%,2.82%,2.29%,171.70%,2.74 (0.71%),4.45,8.46%,16.02%,9.68,467.07%,"May 22, 2026",0.46,4.69%,9.72%,51.52,2.38,38.21% 40.63%,0.46,1.42%,-0.74%,1.10,385.57,27.77%,-,6.24%,3.52%,1.08,396.20,414000,-,May 06 BMO,20.12%,1.47M,384.19,"Mar 23, 1998",Yes / Yes,6.38% 1.03%,"

","1,606,928",-3.03%,MAR,2026-06-23,SP500_FUNDAMENTALS
Martin Marietta Materials Inc,Basic Materials,Building Materials,USA,Large,S&P 500,14.54,41.95,0.80%,60.05M,5.64%,36.62B,26.81,22.75,0.00%,59.57M,12.53%,42.04B,1.53,5.00,100.62%,3.72%,8.77%,2.53B,5.59,16.97%,-1.63%,4.37,-1.47%,6.55B,3.24,19.02%,5.24%,2.22M,-2.05%,188.11,134.14,17.55%,9.83%,710.97 -14.22%,13.31%,4.55,35.42,10.60% 10.20%,14.98%,525.38 16.08%,38.86%,3.44 (0.56%),20.19,-0.06% 5.39%,29.50%,3.18%,2.91%,76.93%,3.32 (0.54%),6.42,140.99%,22.60%,18.70,231.62%,"Jun 01, 2026",1.11,-1.28%,38.67%,59.85,2.15,8.45% 7.66%,2.28,1217.30%,5.69%,1.09,691.86,17.27%,0.50,0.67%,3.35%,0.92,609.12,9600,0.50,Apr 30 BMO,-1.32%,507.43K,609.88,"Feb 17, 1994",Yes / Yes,8.20% 3.74%,"

","481,242",0.12%,MLM,2026-06-23,SP500_FUNDAMENTALS
Marvell Technology Inc,Technology,Semiconductors,USA,Mega,NDX,105.20,2.93,0.77%,875.60M,10.07%,269.32B,50.00,6.16,-3.85%,868.05M,64.81%,270.99B,1.07,0.93,78.03%,4.06%,250.20%,2.53B,30.90,42.43%,-4.90%,0.86,276.82%,8.72B,14.80,52.23%,10.76%,35.22M,262.27%,20.80,70.07,46.60%,16.03%,329.88 -6.68%,318.80%,4.39,161.71,- -,10.71%,61.44 401.07%,420.74%,0.24 (0.08%),99.94,11.45% 22.51%,50.64%,9.11%,10.13%,466.34%,0.24 (0.08%),31.09,620.48%,16.41%,27.64,2912.33%,"Apr 10, 2026",2.66,34.07%,28.99%,63.78,1.43,0.00% 0.00%,3.28,-81.00%,16.85%,2.17,247.55,7.82%,0.30,27.57%,52.63%,1.20,310.58,7480,0.29,May 27 AMC,169.37%,41.01M,307.86,"Jun 27, 2000",Yes / Yes,0.21% 0.49%,"

","49,221,120",-0.88%,MRVL,2026-06-23,SP500_FUNDAMENTALS
Masco Corp,Industrials,Building Products & Equipment,USA,Large,S&P 500,18.28,4.03,0.36%,201.70M,-0.61%,14.84B,15.66,4.70,-8.72%,201.00M,10.35%,18.03B,1.64,1.32,103.21%,6.02%,25.05%,837.00M,1.93,7.96%,-3.10%,4.32,13.01%,7.68B,-,9.90%,16.19%,12.10M,15.95%,-1.20,38.26,9.53%,-,79.19 -7.08%,20.25%,1.92,15.76,2.05% 10.68%,28.56%,58.16 26.50%,32.84%,1.26 (1.71%),12.51,-4.49% 1.02%,35.41%,3.01%,2.82%,25.89%,1.26 (1.71%),2.35,10.03%,16.80%,2.24,135.76%,"May 22, 2026",1.11,-0.31%,10.90%,58.31,2.33,3.45% 17.66%,1.75,19.57%,3.38%,1.30,80.88,32.15%,-,6.50%,5.46%,0.63,74.38,18000,-,Apr 22 BMO,8.91%,2.80M,73.58,"Jul 02, 1962",Yes / Yes,18.60% 4.58%,"

","1,865,812",-1.08%,MAS,2026-06-23,SP500_FUNDAMENTALS
