Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
Intuit Inc,Technology,Software - Application,USA,Large,"NDX, S&P 500",21.42,16.51,2.16%,274.27M,10.57%,96.77B,12.97,27.27,-8.35%,267.63M,-8.94%,96.89B,0.83,3.49,89.28%,4.12%,-15.58%,4.58B,4.62,18.13%,0.57%,2.66,-43.77%,20.93B,4.70,14.57%,12.08%,11.03M,-46.60%,75.21,14.27,15.64%,22.50%,813.70 -56.52%,-53.05%,24.79,12.54,23.41% 14.60%,17.17%,300.50 17.72%,-16.19%,4.69 (1.33%),14.71,13.95% 19.65%,77.64%,5.59%,4.68%,-19.35%,4.64 (1.31%),4.63,33.69%,27.47%,22.16,230.00%,"Jul 09, 2026",1.45,15.07%,21.91%,46.73,1.49,15.21% 14.43%,1.45,11.01%,-3.68%,0.96,491.76,30.43%,0.33,10.37%,-9.21%,1.58,331.53,18200,0.29,May 20 AMC,-35.55%,4.14M,353.76,"Mar 12, 1993",Yes / Yes,1.83% 0.22%,"

","6,564,499",6.71%,INTU,2026-06-02,SP500_FUNDAMENTALS
Intuitive Surgical Inc,Healthcare,Medical Instruments & Supplies,USA,Large,"NDX, S&P 500",50.01,8.24,0.67%,354.40M,-5.90%,146.01B,35.00,11.78,-2.89%,351.78M,-9.91%,141.58B,2.46,2.51,85.78%,1.91%,-16.92%,2.98B,13.80,16.32%,-1.24%,3.25,-28.21%,10.58B,8.36,13.39%,15.15%,6.71M,-27.21%,49.31,32.10,14.24%,17.23%,603.88 -31.73%,-25.36%,12.84,51.51,29.18% 21.79%,17.05%,414.30 -0.49%,32.76%,-,36.34,17.39% 18.22%,66.28%,3.02%,2.99%,47.93%,-,13.38,20.38%,30.45%,13.21,481.84%,-,3.59,21.43%,28.15%,35.24,1.89,- -,4.61,19.20%,-5.41%,1.45,573.01,0.00%,0.00,22.96%,-8.91%,1.47,424.64,17021,0.00,Apr 21 AMC,-16.66%,2.06M,412.26,"Jun 13, 2000",Yes / Yes,17.83% 5.81%,"

","3,032,851",-2.92%,ISRG,2026-06-02,SP500_FUNDAMENTALS
IQVIA Holdings Inc,Healthcare,Diagnostics & Research,USA,Large,S&P 500,23.16,8.07,0.97%,166.90M,11.27%,31.18B,13.20,14.16,-2.21%,165.28M,17.96%,45.27B,1.35,3.04,100.64%,2.98%,7.20%,1.39B,1.87,7.45%,-0.31%,2.98,-19.40%,16.63B,5.01,10.53%,4.86%,4.93M,-17.12%,37.27,14.83,9.75%,22.71%,247.04 -24.38%,33.13%,12.60,14.74,11.05% 40.52%,6.78%,136.41 36.95%,-6.11%,-,12.96,4.18% 7.50%,25.97%,4.87%,4.27%,-21.26%,-,2.72,9.79%,13.99%,7.25,175.30%,-,0.75,7.33%,8.33%,65.04,1.38,- -,0.75,14.97%,7.89%,1.21,226.53,0.00%,2.58,8.56%,9.72%,0.83,182.21,93000,2.29,May 05 BMO,-4.64%,1.65M,186.82,"May 09, 2013",Yes / Yes,2.97% 1.24%,"

","1,404,816",2.53%,IQV,2026-06-02,SP500_FUNDAMENTALS
Iron Mountain Inc,Real Estate,REIT - Specialty,USA,Large,S&P 500,138.77,0.91,1.11%,297.48M,-0.06%,37.60B,48.60,2.60,-18.88%,294.23M,0.31%,57.41B,3.56,0.54,87.00%,2.51%,14.55%,272.30M,5.19,11.87%,0.08%,4.89,46.58%,7.25B,-,9.65%,1.33%,7.37M,52.36%,-4.08,149.98,13.66%,-,134.09 -5.75%,28.03%,0.84,-,-36.59% -16.38%,1.52%,77.77 62.50%,139.13%,3.38 (2.67%),22.61,10.58% 10.72%,40.39%,2.40%,2.51%,189.37%,3.30 (2.61%),7.92,121.11%,20.42%,3.33,248.82%,"Jun 15, 2026",0.77,15.64%,3.76%,55.52,1.50,9.24% 5.45%,0.77,787.08%,-0.75%,1.22,131.55,663.03%,-,21.58%,8.16%,0.99,128.25,29400,-,Apr 30 BMO,24.78%,1.51M,126.38,"Feb 01, 1996",Yes / Yes,19.88% 4.00%,"

","1,508,428",-1.46%,IRM,2026-06-02,SP500_FUNDAMENTALS
Invitation Homes Inc,Real Estate,REIT - Residential,USA,Large,S&P 500,51.21,0.57,0.86%,593.98M,-0.65%,17.29B,39.94,0.73,0.00%,588.91M,1.15%,25.81B,-,0.17,101.99%,2.89%,11.28%,347.58M,6.15,-17.74%,-3.49%,2.80,4.19%,2.81B,1.90,-7.73%,3.12%,17.00M,4.71%,15.31,46.35,-5.95%,6.18%,34.25 -15.04%,-13.65%,0.63,19.76,7.96% 18.79%,3.24%,24.25 20.00%,-14.03%,1.20 (4.13%),17.07,8.19% 10.09%,31.78%,1.52%,1.77%,-20.40%,1.18 (4.05%),9.18,65.23%,26.86%,0.53,-,"Mar 26, 2026",0.82,3.66%,12.36%,60.38,2.23,9.96% 14.29%,0.82,-21.63%,0.81%,0.85,31.27,194.58%,0.97,7.52%,6.76%,0.82,29.25,1725,0.97,Apr 29 AMC,4.99%,6.07M,29.10,"Feb 01, 2017",Yes / Yes,46.40% 6.41%,"

","4,964,475",-0.51%,INVH,2026-06-02,SP500_FUNDAMENTALS
J.B. Hunt Transport Services Inc,Industrials,Integrated Freight & Logistics,USA,Large,S&P 500,43.26,6.46,20.68%,94.30M,8.00%,26.35B,30.74,9.09,-0.27%,74.80M,11.10%,27.65B,1.66,1.70,77.54%,5.16%,20.42%,622.10M,2.17,20.27%,1.60%,4.05,61.16%,12.13B,7.33,23.52%,7.69%,3.86M,43.80%,38.12,5779.13,18.49%,16.68%,277.85 0.58%,101.27%,0.05,25.54,-12.71% 5.26%,12.70%,130.12 114.77%,65.04%,1.80 (0.64%),17.11,-6.78% 4.48%,10.55%,3.01%,3.11%,62.34%,1.78 (0.64%),2.28,17.20%,7.43%,8.19,240.02%,"May 08, 2026",1.26,0.58%,5.13%,71.61,2.16,3.23% 10.26%,1.26,26.89%,9.31%,1.30,241.48,28.74%,0.36,4.62%,16.80%,0.93,276.43,31750,0.36,Apr 15 AMC,43.59%,952.29K,279.46,"Nov 22, 1983",Yes / Yes,3.44% 3.38%,"

","898,435",1.10%,JBHT,2026-06-02,SP500_FUNDAMENTALS
Jabil Inc,Technology,Electronic Components,USA,Large,S&P 500,48.24,7.46,1.92%,105.82M,-1.20%,37.98B,24.88,14.47,-10.14%,103.48M,6.66%,40.54B,1.22,3.08,97.05%,2.44%,37.82%,809.00M,1.16,26.33%,-0.82%,2.07,73.71%,32.67B,28.34,17.48%,4.26%,2.52M,57.87%,12.70,20.75,20.34%,59.88%,381.94 -5.75%,114.26%,17.35,29.79,-4.94% 76.36%,15.76%,164.69 118.58%,300.19%,0.32 (0.09%),17.06,-3.80% 1.79%,8.83%,3.45%,3.88%,537.68%,0.32 (0.09%),1.24,78.70%,4.98%,14.07,1755.52%,"May 15, 2026",0.68,19.00%,2.48%,56.51,1.62,0.00% 0.00%,1.01,98.09%,1.43%,1.29,320.00,5.40%,3.27,23.10%,11.85%,1.20,364.56,135000,2.82,Mar 18 BMO,43.89%,1.21M,359.97,"Apr 29, 1993",Yes / Yes,7.25% 6.48%,"

","1,454,308",-1.26%,JBL,2026-06-02,SP500_FUNDAMENTALS
Jack Henry & Associates Inc,Technology,Information Technology Services,USA,Mid,S&P 500,19.60,7.15,0.55%,71.21M,0.01%,9.96B,19.33,7.25,-4.32%,70.66M,-8.81%,10.08B,2.40,1.44,105.96%,8.08%,-14.62%,519.15M,3.96,9.76%,-0.33%,4.80,-19.39%,2.52B,4.68,5.92%,17.36%,5.71M,-23.17%,29.98,484.26,8.05%,24.89%,193.39 -27.50%,-22.61%,0.29,13.69,8.10% 10.10%,22.95%,132.36 5.92%,-7.26%,2.37 (1.69%),11.66,6.93% 6.96%,44.06%,2.31%,3.06%,-8.87%,2.96 (2.11%),4.01,21.74%,26.00%,4.21,65.82%,"Jun 01, 2026",1.51,8.44%,20.64%,43.46,1.89,5.95% 6.37%,1.51,12.20%,-0.67%,0.57,185.79,36.22%,0.06,8.74%,-6.25%,1.66,136.32,7240,0.06,May 05 AMC,-13.86%,1.19M,140.20,"Nov 20, 1985",Yes / Yes,15.36% 2.67%,"

","1,968,456",2.85%,JKHY,2026-06-02,SP500_FUNDAMENTALS
Jacobs Solutions Inc,Industrials,Engineering & Construction,USA,Large,S&P 500,37.90,3.25,0.69%,118.19M,7.26%,14.53B,14.79,8.32,0.35%,117.27M,-4.94%,17.59B,0.95,1.83,90.60%,5.60%,-11.52%,390.06M,1.10,18.25%,-1.10%,5.97,-9.45%,13.16B,4.42,14.97%,3.54%,6.57M,-7.13%,27.86,9.76,15.57%,11.45%,168.44 -26.97%,-2.60%,12.61,30.01,-21.79% -3.70%,5.05%,105.68 16.41%,34.32%,1.31 (1.07%),20.06,-6.88% -2.27%,23.36%,3.44%,4.20%,4.59%,1.36 (1.11%),1.34,-10.51%,4.87%,4.42,192.56%,"May 22, 2026",1.43,0.95%,2.96%,55.77,1.84,11.64% 10.99%,1.43,-711.63%,4.28%,0.70,160.23,53.77%,1.38,26.86%,-0.56%,1.20,119.86,43000,1.35,May 05 AMC,-11.16%,1.10M,123.02,"Apr 27, 1971",Yes / Yes,7.09% 2.21%,"

","1,319,079",2.64%,J,2026-06-02,SP500_FUNDAMENTALS
Johnson & Johnson,Healthcare,Drug Manufacturers - General,USA,Mega,"DJIA, S&P 500",25.84,8.65,0.13%,2.41B,-4.62%,538.04B,17.51,12.77,-9.80%,2.40B,-2.76%,570.97B,1.91,2.85,76.09%,0.96%,-10.08%,21.04B,5.58,7.28%,0.23%,2.99,7.68%,96.36B,6.63,10.28%,10.66%,23.04M,8.00%,33.73,24.40,9.15%,26.42%,251.71 -11.20%,44.00%,9.16,30.25,17.88% 14.90%,17.72%,149.04 49.97%,44.63%,5.28 (2.36%),16.97,5.56% 2.67%,67.96%,1.83%,1.65%,35.03%,5.24 (2.34%),5.93,-3.56%,26.88%,4.21,98.18%,"May 26, 2026",0.77,7.87%,21.83%,40.34,1.88,4.92% 5.25%,1.03,-52.82%,-1.69%,0.26,261.90,46.59%,0.68,9.93%,-3.76%,1.04,225.33,140800,0.46,Apr 14 BMO,5.37%,7.70M,223.51,"Sep 25, 1944",Yes / Yes,0.85% 1.89%,"

","8,040,998",-0.81%,JNJ,2026-06-02,SP500_FUNDAMENTALS
Johnson Controls International plc,Industrials,Building Products & Equipment,Ireland,Large,S&P 500,23.95,5.59,0.34%,610.12M,-3.22%,81.70B,23.55,5.69,-5.32%,608.06M,-8.30%,90.54B,1.20,1.29,92.89%,1.49%,-7.94%,3.53B,3.34,29.55%,-2.14%,2.53,15.15%,24.43B,6.04,16.73%,5.08%,9.06M,11.82%,22.16,116.05,19.64%,13.98%,147.32 -9.10%,32.10%,1.15,59.81,7.73% 26.74%,15.95%,99.11 35.12%,123.33%,1.57 (1.17%),21.78,-2.30% 1.12%,36.49%,2.50%,2.82%,99.78%,1.57 (1.17%),3.71,49.11%,13.73%,3.89,232.18%,"Mar 16, 2026",0.82,-0.60%,14.45%,40.42,2.20,2.80% 7.74%,1.01,38.05%,-4.10%,1.34,152.95,55.15%,0.70,8.21%,-3.38%,0.91,134.06,87000,0.64,May 06 BMO,8.73%,3.58M,133.91,"Nov 14, 1967",Yes / Yes,6.47% 1.08%,"

","3,278,663",-0.11%,JCI,2026-06-02,SP500_FUNDAMENTALS
JPMorgan Chase & Co,Financial,Banks - Diversified,USA,Mega,"DJIA, S&P 500",14.21,20.88,0.44%,2.68B,-3.20%,794.69B,12.56,23.61,-3.27%,2.67B,-5.32%,-,1.41,5.42,75.15%,1.02%,-0.33%,57.51B,2.79,11.22%,-0.61%,2.91,-3.60%,284.79B,2.31,6.05%,1.27%,27.09M,-7.96%,128.38,-,8.90%,16.39%,337.25 -12.06%,12.34%,-,5.36,18.32% 17.66%,6.90%,260.31 13.93%,115.57%,6.35 (2.14%),-,21.00% 17.27%,-,1.95%,1.89%,78.61%,5.90 (1.99%),-,2.47%,26.38%,5.96,351.48%,"Jul 06, 2026",-,1.33%,20.19%,43.00,2.04,13.19% 10.01%,1.13,17.11%,-1.95%,1.00,345.59,28.97%,3.49,7.20%,-2.11%,0.85,299.31,318512,1.33,Apr 14 BMO,-3.02%,9.31M,296.58,"Mar 05, 1969",Yes / Yes,8.56% 1.33%,"

","7,929,978",-0.91%,JPM,2026-06-02,SP500_FUNDAMENTALS
Keurig Dr Pepper Inc,Consumer Defensive,Beverages - Non-Alcoholic,USA,Large,"NDX, S&P 500",22.47,1.34,4.69%,1.36B,3.71%,41.09B,12.04,2.51,-0.02%,1.30B,2.72%,57.70B,1.32,0.54,96.79%,4.65%,0.77%,1.83B,2.42,11.03%,2.70%,5.55,9.10%,16.94B,1.63,10.20%,2.89%,60.35M,7.82%,18.57,2.20,9.13%,7.37%,35.94 -15.96%,-10.31%,13.76,28.40,14.92% 10.36%,3.51%,24.88 21.41%,-3.11%,0.94 (3.12%),13.58,5.71% 7.40%,51.02%,2.61%,2.44%,-18.13%,0.92 (3.05%),3.41,21.61%,20.50%,0.71,103.11%,"Jun 26, 2026",2.12,9.19%,10.81%,66.71,2.05,5.66% 8.92%,2.31,-47.83%,3.48%,0.42,33.29,60.31%,1.24,9.38%,8.80%,0.95,30.03,30600,1.06,Apr 23 BMO,7.72%,10.87M,30.20,"Apr 28, 2008",Yes / Yes,4.73% 3.65%,"

","10,419,071",0.57%,KDP,2026-06-02,SP500_FUNDAMENTALS
Kenvue Inc,Consumer Defensive,Household & Personal Products,USA,Large,S&P 500,20.57,0.84,0.14%,1.92B,-1.03%,33.31B,13.80,1.26,235.83%,1.92B,-1.03%,41.04B,1.99,0.32,94.11%,3.20%,-8.15%,1.62B,2.18,10.61%,-2.17%,2.94,0.75%,15.29B,3.14,5.27%,6.11%,61.29M,0.58%,5.53,30.99,6.94%,15.70%,23.90 -27.41%,-27.31%,0.56,18.27,-10.84% -,9.12%,14.02 23.75%,-31.37%,0.85 (4.90%),11.71,0.43% 0.89%,58.44%,1.64%,1.90%,-,0.83 (4.80%),2.68,53.37%,19.24%,0.33,-,"May 13, 2026",0.70,-0.08%,10.61%,48.34,2.80,- -,0.98,47.40%,-0.21%,0.50,19.30,107.98%,0.83,4.49%,-0.24%,0.89,17.28,22000,0.68,May 07 BMO,-0.78%,20.87M,17.35,"May 04, 2023",Yes / Yes,22.09% 1.67%,"

","18,663,860",0.41%,KVUE,2026-06-02,SP500_FUNDAMENTALS
Keycorp,Financial,Banks - Regional,USA,Large,S&P 500,12.80,1.63,0.40%,1.09B,-3.06%,22.66B,9.66,2.16,-4.08%,1.08B,-5.47%,-,0.56,0.43,87.56%,2.54%,-0.05%,1.80B,2.03,19.99%,-2.28%,2.04,13.59%,11.14B,1.30,18.63%,1.03%,27.47M,1.26%,16.08,-,17.22%,9.97%,23.34 -10.47%,31.78%,-,13.62,-7.59% 3.70%,6.31%,15.47 35.14%,117.26%,0.83 (3.96%),-,11.57% 9.03%,-,1.49%,1.77%,-9.68%,1.02 (4.90%),-,1104.76%,21.97%,0.42,62.14%,"Jun 02, 2026",-,20.39%,16.19%,41.99,2.00,1.25% 2.07%,0.42,33.12%,-2.29%,1.04,23.97,53.89%,0.85,-1.18%,-1.40%,0.78,21.33,17883,0.54,Apr 16 BMO,4.66%,13.45M,20.90,"Mar 17, 1980",Yes / Yes,6.41% 0.83%,"

","10,584,044",-2.02%,KEY,2026-06-02,SP500_FUNDAMENTALS
Keysight Technologies Inc,Technology,Scientific & Technical Instruments,USA,Large,S&P 500,54.35,6.07,0.79%,171.00M,-4.78%,56.60B,27.96,11.80,-8.14%,170.15M,-5.69%,56.94B,1.25,2.48,91.24%,1.22%,5.34%,1.05B,9.30,42.12%,-1.85%,1.39,68.20%,6.09B,8.91,15.97%,9.43%,2.07M,62.41%,37.02,23.46,22.30%,17.78%,370.17 -10.85%,110.14%,14.06,41.71,-7.34% 8.17%,12.59%,152.85 115.90%,102.28%,-,35.52,-0.28% 4.95%,67.87%,3.61%,3.47%,132.44%,-,9.35,42.75%,20.52%,12.67,970.04%,-,1.51,19.19%,17.25%,42.47,1.94,- -,1.90,35.97%,-5.86%,1.22,394.17,0.00%,0.44,31.47%,0.06%,1.60,338.33,16800,0.32,May 19 AMC,40.56%,1.49M,330.00,"Oct 20, 2014",Yes / Yes,23.64% 0.66%,"

","2,397,097",-2.46%,KEYS,2026-06-02,SP500_FUNDAMENTALS
Kimberly-Clark Corp,Consumer Defensive,Household & Personal Products,USA,Large,S&P 500,15.40,6.36,0.22%,331.90M,-1.20%,32.51B,12.91,7.58,0.02%,331.22M,-0.49%,39.20B,4.95,2.02,92.27%,12.77%,-10.74%,2.12B,1.96,0.08%,3.72%,8.88,-9.55%,16.56B,18.10,0.64%,10.28%,42.30M,-2.91%,5.41,59.99,2.61%,118.81%,144.23 -32.09%,-31.87%,1.63,17.70,1.99% -2.45%,25.62%,92.42 5.98%,-26.86%,5.18 (5.29%),12.50,-6.58% -2.99%,35.93%,1.94%,2.25%,-24.66%,5.06 (5.17%),2.37,-13.40%,14.22%,2.21,-23.46%,"Jun 05, 2026",0.55,-16.17%,12.80%,49.62,2.42,2.79% 3.32%,0.77,17.32%,0.17%,0.30,112.93,83.09%,3.94,-13.99%,0.32%,0.97,97.60,36000,3.61,Apr 28 BMO,-9.17%,4.77M,97.95,"May 09, 1929",Yes / Yes,2.27% 1.90%,"

","4,635,534",0.36%,KMB,2026-06-02,SP500_FUNDAMENTALS
Kimco Realty Corp,Real Estate,REIT - Retail,USA,Large,S&P 500,27.29,0.87,2.71%,674.40M,-1.95%,15.94B,27.70,0.85,-0.05%,656.08M,0.00%,24.55B,6.72,0.20,99.90%,4.26%,0.34%,584.12M,7.33,0.09%,2.54%,5.75,14.65%,2.18B,1.53,3.99%,3.12%,27.95M,16.63%,15.40,94.00,4.12%,5.86%,24.62 -3.98%,11.19%,0.25,20.43,72.33% -18.36%,3.38%,19.76 19.64%,32.30%,1.04 (4.42%),18.11,7.63% 15.28%,40.41%,1.75%,1.49%,11.28%,1.02 (4.31%),11.29,13.27%,33.58%,0.39,-14.70%,"Jun 05, 2026",5.18,4.01%,26.85%,49.05,2.36,6.34% 13.34%,5.18,26.70%,-0.18%,0.98,25.59,123.73%,0.83,3.94%,1.25%,0.72,24.08,710,0.75,Apr 30 BMO,7.75%,4.86M,23.64,"Nov 22, 1991",Yes / Yes,19.36% 1.86%,"

","3,531,110",-1.83%,KIM,2026-06-02,SP500_FUNDAMENTALS
Kinder Morgan Inc,Energy,Oil & Gas Midstream,USA,Large,S&P 500,20.81,1.48,12.78%,2.22B,-8.70%,68.64B,20.66,1.49,-0.02%,1.94B,-6.15%,101.77B,2.65,0.31,70.82%,2.23%,-8.97%,3.30B,3.94,11.53%,0.11%,3.46,14.47%,17.41B,2.19,2.99%,4.54%,43.29M,12.22%,14.08,381.31,7.79%,10.65%,34.81 -11.36%,10.02%,0.08,16.50,6.80% 96.40%,5.39%,25.60 20.51%,89.73%,1.19 (3.86%),13.66,-4.91% 7.93%,35.41%,2.05%,2.03%,66.67%,1.17 (3.81%),5.84,28.17%,28.58%,0.73,71.77%,"May 04, 2026",0.41,12.38%,18.94%,34.95,2.16,2.08% 2.38%,0.52,35.99%,-5.33%,0.54,35.74,85.19%,1.02,14.13%,-5.39%,0.62,31.08,11028,0.95,Apr 22 AMC,4.74%,12.50M,30.85,"Feb 11, 2011",Yes / Yes,21.24% 4.35%,"

","7,738,322",-0.74%,KMI,2026-06-02,SP500_FUNDAMENTALS
KKR & Co Inc,Financial,Asset Management,USA,Large,S&P 500,32.38,2.93,23.14%,889.41M,1.03%,85.31B,12.91,7.36,-8.46%,690.11M,-8.94%,173.52B,0.63,1.39,61.44%,2.31%,4.86%,2.80B,3.81,23.75%,-1.51%,2.70,-21.37%,22.38B,3.02,22.11%,0.76%,15.95M,-25.47%,31.43,4.38,20.60%,10.22%,153.87 -38.25%,-21.78%,21.70,9.99,- -7.04%,3.51%,82.67 14.93%,81.21%,0.79 (0.83%),31.31,71.97% 35.78%,44.90%,3.51%,3.31%,70.48%,0.75 (0.79%),7.75,27.22%,24.24%,3.37,597.07%,"May 15, 2026",5.41,35.81%,12.52%,44.53,1.41,6.17% 6.61%,5.41,270.29%,-2.50%,1.79,125.67,31.17%,1.80,68.70%,-2.02%,0.65,95.94,5043,1.77,May 05 BMO,-17.92%,5.92M,95.01,"Jul 15, 2010",Yes / Yes,10.10% 7.62%,"

","4,028,888",-0.97%,KKR,2026-06-02,SP500_FUNDAMENTALS
KLA Corp,Technology,Semiconductor Equipment & Materials,USA,Mega,"NDX, S&P 500",54.84,35.37,0.14%,130.71M,2.74%,253.42B,38.61,50.25,-4.00%,130.44M,10.84%,254.61B,1.77,9.93,90.73%,2.59%,26.39%,4.67B,19.36,11.29%,-1.72%,3.43,67.38%,13.09B,43.49,35.68%,29.13%,3.38M,59.66%,44.61,51.11,21.86%,94.98%,2060.08 -5.83%,156.32%,37.95,63.16,11.48% 31.57%,39.17%,740.44 162.01%,328.71%,7.92 (0.41%),43.45,9.71% 15.93%,59.91%,4.37%,3.88%,514.46%,8.00 (0.41%),19.45,28.40%,41.77%,80.48,2552.86%,"May 18, 2026",2.06,13.43%,35.68%,59.19,1.94,17.13% 15.39%,2.98,11.64%,5.11%,1.50,1894.96,22.23%,1.05,11.52%,11.45%,0.74,1921.71,15200,1.05,Apr 29 AMC,43.28%,984.99K,1940.04,"Oct 08, 1980",Yes / Yes,2.51% 1.22%,"

","736,037",0.95%,KLAC,2026-06-02,SP500_FUNDAMENTALS
Kroger Co,Consumer Defensive,Grocery Stores,USA,Large,S&P 500,39.78,1.55,0.95%,615.00M,-8.52%,37.93B,10.95,5.62,0.00%,610.67M,-9.62%,58.05B,1.51,1.58,87.97%,4.21%,-10.91%,1.00B,0.26,8.04%,-1.20%,4.18,-8.22%,147.64B,6.38,7.25%,1.90%,25.72M,-1.54%,9.64,8.29,7.27%,14.09%,76.58 -19.67%,-9.83%,7.43,11.20,-20.44% -13.99%,3.56%,58.60 4.98%,37.75%,1.43 (2.33%),6.76,-0.14% 2.19%,21.04%,2.86%,2.47%,65.02%,1.40 (2.28%),0.39,-57.81%,3.16%,1.87,68.92%,"May 15, 2026",0.42,0.35%,0.68%,33.19,2.29,11.44% 14.37%,0.80,50.22%,-6.75%,0.42,76.24,88.93%,4.17,1.22%,-9.83%,1.35,62.15,403000,3.75,Jun 18 BMO,-8.06%,6.15M,61.52,"Jan 26, 1928",Yes / Yes,6.57% -0.67%,"

","8,256,420",-1.01%,KR,2026-06-02,SP500_FUNDAMENTALS
Kraft Heinz Co,Consumer Defensive,Packaged Foods,USA,Large,"NDX, S&P 500",-,-4.86,0.40%,1.19B,-0.67%,28.02B,11.34,2.08,-1.06%,1.18B,4.28%,45.02B,-,0.53,87.83%,7.16%,-3.59%,-5.76B,1.12,-20.72%,-0.35%,5.53,-7.70%,24.99B,0.67,1.08%,-6.69%,84.56M,-2.56%,35.35,6.58,-5.67%,-12.61%,29.19 -19.05%,-11.60%,3.59,7.10,- -,-9.42%,21.03 12.34%,-38.13%,1.61 (6.79%),8.13,-1.98% -0.97%,33.45%,2.06%,2.75%,-46.11%,1.60 (6.77%),1.80,-319.68%,18.23%,0.60,-71.85%,"Jun 05, 2026",0.82,-1.75%,-23.05%,53.77,3.18,0.00% 0.00%,1.20,12.64%,0.66%,0.08,22.50,-,0.50,0.80%,3.81%,0.86,24.01,35000,0.46,May 06 BMO,-3.08%,15.28M,23.63,"Jul 06, 2015",Yes / Yes,15.81% 2.75%,"

","13,310,400",-1.58%,KHC,2026-06-02,SP500_FUNDAMENTALS
L3Harris Technologies Inc,Industrials,Aerospace & Defense,USA,Large,S&P 500,33.61,9.21,0.44%,186.60M,-0.77%,57.68B,22.66,13.66,-2.52%,185.47M,-3.42%,68.44B,1.65,2.80,88.77%,1.37%,-18.20%,1.73B,2.57,8.34%,-1.19%,1.80,12.11%,22.48B,2.94,17.55%,4.19%,2.54M,5.46%,105.47,97.75,13.72%,8.93%,379.23 -18.36%,26.70%,3.17,22.28,15.81% 10.46%,6.00%,237.56 30.32%,75.00%,4.92 (1.59%),18.64,8.62% 3.74%,22.19%,1.74%,2.24%,42.54%,4.85 (1.57%),3.04,9.31%,10.98%,7.32,289.13%,"Jun 05, 2026",0.89,5.79%,7.71%,43.90,1.73,2.33% 7.14%,1.03,33.35%,0.67%,0.50,381.81,56.31%,0.58,11.93%,-6.00%,0.75,315.18,45000,0.47,Apr 30 BMO,-1.30%,1.41M,309.59,"Jul 13, 1955",Yes / Yes,7.51% 6.05%,"

","1,060,519",-1.77%,LHX,2026-06-02,SP500_FUNDAMENTALS
Lam Research Corp,Technology,Semiconductor Equipment & Materials,USA,Mega,"NDX, S&P 500",59.86,5.30,0.34%,1.25B,3.85%,396.58B,39.81,7.97,-6.97%,1.25B,22.98%,395.56B,1.22,1.66,84.55%,2.64%,37.28%,6.71B,18.29,37.16%,-1.43%,3.36,104.41%,21.68B,37.47,40.27%,32.92%,32.92M,85.26%,8.46,83.47,32.55%,66.76%,333.33 -4.86%,292.52%,3.80,66.04,8.24% 22.42%,46.86%,79.49 298.94%,411.60%,1.04 (0.33%),50.40,2.38% 12.92%,49.98%,4.41%,4.37%,388.60%,1.01 (0.32%),18.24,47.73%,34.26%,13.93,3714.75%,"Jun 17, 2026",1.77,26.53%,30.94%,65.34,1.54,15.31% 14.87%,2.54,40.55%,7.09%,1.87,320.62,22.15%,0.35,23.76%,19.50%,0.82,318.18,19000,0.35,Apr 22 AMC,63.53%,9.79M,317.12,"May 04, 1984",Yes / Yes,7.78% 1.58%,"

","8,050,070",-0.33%,LRCX,2026-06-02,SP500_FUNDAMENTALS
