Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
Insulet Corp,Healthcare,Medical Devices,USA,Large,S&P 500,34.48,4.30,0.43%,69.26M,-2.22%,10.26B,18.26,8.11,3.58%,68.97M,-0.36%,10.73B,0.67,1.46,104.17%,6.14%,-34.06%,302.80M,3.54,30.46%,-0.43%,3.20,-49.64%,2.90B,7.88,25.14%,9.31%,4.23M,-47.88%,18.81,21.36,27.13%,23.00%,354.88 -58.26%,-51.37%,6.94,24.68,275.33% 102.14%,13.57%,140.63 5.34%,-48.41%,-,17.15,27.54% 24.53%,71.64%,4.84%,4.13%,-46.66%,-,3.70,-24.86%,17.47%,6.94,397.45%,-,1.78,31.93%,10.44%,42.40,1.37,- -,2.45,158.51%,-1.41%,1.12,240.91,0.00%,0.73,33.87%,-12.11%,0.78,149.70,5400,0.71,May 06 BMO,-42.88%,1.32M,148.14,"May 15, 2007",Yes / Yes,18.46% 4.36%,"

","1,041,257",-1.04%,PODD,2026-06-16,SP500_FUNDAMENTALS
Intercontinental Exchange Inc,Financial,Financial Data & Stock Exchanges,USA,Large,S&P 500,20.40,6.87,0.61%,566.00M,0.76%,79.23B,15.89,8.81,-9.59%,562.04M,-10.03%,97.92B,1.34,1.93,94.38%,1.52%,-13.25%,3.93B,6.13,16.58%,-0.60%,2.39,-14.10%,12.93B,2.69,8.79%,2.44%,8.53M,-13.50%,52.08,33.32,11.84%,13.68%,189.35 -26.01%,-21.49%,4.21,16.97,30.78% 8.90%,8.07%,136.67 2.51%,24.67%,2.09 (1.49%),13.14,10.04% 9.86%,68.69%,2.21%,2.41%,22.85%,2.00 (1.43%),7.57,42.14%,45.61%,3.70,173.07%,"Sep 16, 2026",1.01,14.25%,30.41%,35.34,1.26,8.10% 9.86%,1.01,79.47%,-3.80%,0.93,201.33,33.30%,0.71,23.56%,-8.84%,0.99,140.53,12844,0.65,Apr 30 BMO,-12.26%,3.56M,140.10,"Nov 16, 2005",Yes / Yes,5.40% 3.44%,"

","3,519,464",-0.31%,ICE,2026-06-16,SP500_FUNDAMENTALS
Interactive Brokers Group Inc,Financial,Capital Markets,USA,Large,S&P 500,39.88,2.33,3.02%,445.47M,6.19%,41.32B,32.29,2.87,-3.07%,432.03M,5.07%,-11.22B,2.22,0.61,87.69%,3.09%,35.85%,1.04B,3.84,14.73%,-0.09%,2.69,40.42%,10.76B,7.40,14.33%,0.55%,13.33M,44.24%,12.54,0.41,14.54%,20.58%,93.10 -0.37%,83.54%,225.35,1.15,33.21% 29.67%,18.19%,49.30 88.15%,358.41%,0.35 (0.37%),-1.19,35.57% 33.08%,95.34%,4.22%,3.76%,472.68%,0.33 (0.35%),-1.04,28.20%,86.59%,3.49,895.81%,"Jun 01, 2026",1.05,12.92%,9.65%,66.21,1.50,44.22% 24.57%,1.05,22.86%,7.86%,1.32,90.70,13.65%,5.76,14.06%,13.15%,0.71,90.81,3182,0.02,Apr 21 AMC,29.35%,4.95M,92.76,"May 04, 2007",Yes / Yes,-0.45% 0.05%,"

","3,529,371",2.15%,IBKR,2026-06-16,SP500_FUNDAMENTALS
International Flavors & Fragrances Inc,Basic Materials,Specialty Chemicals,USA,Large,S&P 500,24.00,3.26,1.84%,255.20M,7.93%,20.01B,16.45,4.76,10.44%,250.60M,2.98%,25.91B,2.29,1.09,100.99%,5.10%,11.80%,839.00M,1.85,5.63%,0.87%,6.91,23.89%,10.79B,1.42,7.38%,3.14%,12.78M,16.28%,55.33,35.60,7.17%,6.15%,84.45 -7.21%,2.98%,2.20,50.27,42.26% -,4.33%,59.14 32.50%,-1.43%,1.64 (2.09%),12.83,-4.34% 16.46%,31.06%,2.82%,3.22%,-46.78%,1.60 (2.04%),2.40,200.56%,9.71%,2.61,-37.91%,"Jun 18, 2026",0.87,-5.60%,7.78%,59.08,1.65,-20.63% -12.05%,1.49,116.54%,4.37%,0.95,91.75,-,0.46,-3.59%,5.74%,0.85,78.27,21500,0.37,May 05 AMC,12.36%,1.85M,78.36,"Mar 02, 1964",Yes / Yes,16.52% 3.71%,"

","1,580,453",0.11%,IFF,2026-06-16,SP500_FUNDAMENTALS
International Paper Co,Consumer Cyclical,Packaging & Containers,USA,Large,S&P 500,-,-6.32,1.65%,529.40M,10.74%,19.27B,13.66,2.66,1.07%,520.78M,15.16%,29.86B,-,-0.04,96.98%,8.50%,-3.06%,-3.33B,0.77,1861.00%,-5.90%,6.37,-6.81%,24.97B,1.30,89.14%,-6.80%,44.25M,-7.62%,27.97,14.83,-,-16.04%,56.13 -35.17%,-20.70%,2.45,34.84,- -,-13.05%,29.26 24.37%,14.40%,1.88 (5.18%),9.85,3.75% 6.12%,19.23%,6.10%,4.16%,-39.65%,1.85 (5.08%),1.20,-625.24%,1.43%,1.47,-8.31%,"May 22, 2026",0.94,25.45%,-13.36%,62.13,1.87,0.00% -2.03%,1.21,159.54%,10.38%,0.93,39.40,-,0.80,1.19%,8.41%,1.07,36.15,62602,0.73,Apr 30 BMO,-8.97%,6.94M,36.39,"Oct 06, 1941",Yes / Yes,2.32% -0.74%,"

","7,483,258",0.66%,IP,2026-06-16,SP500_FUNDAMENTALS
Intuit Inc,Technology,Software - Application,USA,Large,"NDX, S&P 500",17.06,16.51,2.18%,274.27M,-7.77%,77.07B,10.28,27.41,-3.17%,267.57M,-25.51%,77.19B,0.66,3.54,89.11%,3.89%,-37.70%,4.58B,3.68,18.27%,-0.08%,2.39,-58.32%,20.93B,3.75,15.01%,12.08%,10.40M,-57.46%,75.21,11.37,15.55%,22.50%,813.70 -65.37%,-62.63%,24.79,9.99,23.41% 14.60%,17.17%,268.01 5.13%,-38.25%,4.69 (1.66%),11.72,13.95% 19.65%,77.64%,4.15%,4.87%,-40.14%,4.64 (1.65%),3.69,33.69%,27.47%,18.32,165.12%,"Jul 09, 2026",1.45,15.07%,21.91%,34.70,1.56,15.21% 14.43%,1.45,11.01%,-11.61%,0.98,478.21,30.43%,0.33,10.37%,-22.18%,0.98,276.73,18200,0.29,May 20 AMC,-46.76%,4.34M,281.77,"Mar 12, 1993",Yes / Yes,1.83% 0.22%,"

","5,098,286",1.82%,INTU,2026-06-16,SP500_FUNDAMENTALS
Intuitive Surgical Inc,Healthcare,Medical Instruments & Supplies,USA,Large,"NDX, S&P 500",50.53,8.24,0.67%,354.40M,-0.49%,147.53B,35.38,11.77,-2.02%,351.78M,-2.69%,143.10B,2.48,2.51,85.59%,2.07%,-13.84%,2.98B,13.94,16.98%,-1.22%,3.35,-23.90%,10.58B,8.45,12.70%,15.15%,7.27M,-26.45%,49.31,32.44,14.24%,17.23%,603.88 -31.02%,-18.67%,12.84,52.05,29.18% 21.79%,17.05%,396.68 5.01%,26.89%,-,36.73,17.39% 18.22%,66.28%,2.81%,2.87%,43.25%,-,13.52,20.38%,30.45%,12.42,481.13%,-,3.59,21.43%,28.15%,43.91,1.86,- -,4.61,19.20%,-1.67%,1.45,570.19,0.00%,0.00,22.96%,-5.88%,1.18,411.06,17021,0.00,Apr 21 AMC,-15.27%,2.17M,416.55,"Jun 13, 2000",Yes / Yes,17.83% 5.81%,"

","2,600,450",1.34%,ISRG,2026-06-16,SP500_FUNDAMENTALS
Invesco Ltd,Financial,Asset Management,USA,Large,S&P 500,-,-1.49,0.79%,443.30M,5.63%,12.90B,9.82,2.96,0.00%,439.78M,4.94%,16.68B,0.55,0.61,95.90%,4.38%,26.36%,-667.00M,1.90,27.06%,2.27%,3.58,7.78%,6.78B,1.32,14.88%,-0.89%,19.27M,10.77%,21.98,7.56,17.88%,-1.81%,29.61 -1.72%,100.28%,3.85,7.30,- -,-1.71%,14.45 101.38%,72.19%,0.86 (2.96%),10.75,2.86% 0.83%,65.08%,3.37%,2.95%,0.34%,0.84 (2.90%),2.46,-218.32%,20.71%,0.92,6.20%,"May 15, 2026",1.25,11.02%,-9.84%,62.72,2.36,4.37% 1.25%,1.25,34.73%,5.13%,1.58,29.50,-,0.16,16.87%,10.02%,0.62,28.92,7499,0.16,Apr 28 BMO,15.42%,5.39M,29.10,"Aug 25, 1995",Yes / Yes,-1.20% -0.34%,"

","3,339,824",0.62%,IVZ,2026-06-16,SP500_FUNDAMENTALS
IQVIA Holdings Inc,Healthcare,Diagnostics & Research,USA,Large,S&P 500,22.11,8.07,0.98%,166.90M,-2.89%,29.77B,12.60,14.16,-2.19%,165.26M,4.52%,43.86B,1.30,3.04,100.60%,2.96%,8.19%,1.39B,1.79,7.55%,-0.44%,3.04,-21.06%,16.63B,4.79,10.46%,4.86%,4.89M,-20.86%,37.27,14.16,9.68%,22.71%,247.04 -27.79%,13.70%,12.60,14.07,11.05% 40.52%,6.78%,153.01 16.59%,-17.71%,-,12.55,4.18% 7.50%,25.97%,3.28%,3.79%,-27.71%,-,2.64,9.79%,13.99%,6.68,174.02%,-,0.75,7.33%,8.33%,50.97,1.40,- -,0.75,14.97%,0.30%,1.21,224.67,0.00%,2.58,8.56%,3.00%,1.07,181.46,93000,2.29,May 05 BMO,-8.77%,1.61M,178.39,"May 09, 2013",Yes / Yes,2.97% 1.24%,"

","1,732,243",-1.69%,IQV,2026-06-16,SP500_FUNDAMENTALS
Invitation Homes Inc,Real Estate,REIT - Residential,USA,Large,S&P 500,51.33,0.57,0.75%,593.98M,-0.71%,17.33B,39.92,0.73,0.00%,589.57M,2.42%,25.85B,-,0.17,102.14%,3.18%,16.17%,347.58M,6.16,-15.80%,-3.50%,3.20,9.87%,2.81B,1.91,-9.61%,3.12%,18.75M,4.97%,15.31,46.46,-5.89%,6.18%,34.25 -14.83%,-13.03%,0.63,19.81,7.96% 18.79%,3.24%,24.25 20.29%,-15.06%,1.20 (4.12%),17.10,8.19% 10.09%,31.78%,1.75%,1.86%,-22.05%,1.18 (4.05%),9.20,65.23%,26.86%,0.55,-,"Jun 25, 2026",0.82,3.66%,12.36%,52.17,2.23,9.96% 14.29%,0.82,-21.63%,-0.44%,0.85,31.45,194.58%,0.97,7.52%,3.51%,1.40,29.68,1725,0.97,Apr 29 AMC,5.47%,5.86M,29.17,"Feb 01, 2017",Yes / Yes,46.40% 6.41%,"

","8,774,871",-1.72%,INVH,2026-06-16,SP500_FUNDAMENTALS
Iron Mountain Inc,Real Estate,REIT - Specialty,USA,Large,S&P 500,138.66,0.91,0.94%,297.48M,2.25%,37.57B,48.56,2.60,-20.88%,294.74M,-1.15%,57.38B,3.55,0.54,87.14%,2.48%,17.45%,272.30M,5.19,11.87%,0.05%,4.89,43.45%,7.25B,-,9.65%,1.33%,7.30M,52.24%,-4.08,149.86,13.66%,-,134.09 -5.82%,24.30%,0.84,-,-36.59% -16.38%,1.52%,77.77 62.38%,122.15%,3.38 (2.68%),22.60,10.58% 10.72%,40.39%,2.52%,2.53%,177.94%,3.38 (2.67%),7.92,121.11%,20.42%,3.46,231.28%,"Jun 15, 2026",0.77,15.64%,3.76%,52.38,1.50,9.24% 5.45%,0.77,787.08%,-0.05%,1.22,131.55,663.03%,-,21.58%,3.51%,0.84,127.24,29400,-,Apr 30 BMO,22.58%,1.49M,126.28,"Feb 01, 1996",Yes / Yes,19.88% 4.00%,"

","1,256,953",-0.75%,IRM,2026-06-16,SP500_FUNDAMENTALS
J.B. Hunt Transport Services Inc,Industrials,Integrated Freight & Logistics,USA,Large,S&P 500,43.83,6.46,21.86%,94.30M,-1.74%,26.70B,30.84,9.18,-0.22%,73.68M,11.19%,28.00B,1.58,1.70,77.42%,3.74%,39.67%,622.10M,2.20,20.43%,1.81%,2.89,41.90%,12.13B,7.43,24.57%,7.69%,2.76M,45.70%,38.12,5855.65,19.46%,16.68%,293.54 -3.54%,102.47%,0.05,25.87,-12.71% 5.26%,12.70%,130.12 117.61%,60.04%,1.80 (0.64%),17.33,-6.78% 4.48%,10.55%,4.45%,3.17%,69.78%,1.78 (0.63%),2.31,17.20%,7.43%,9.09,253.46%,"May 08, 2026",1.26,0.58%,5.13%,61.65,2.16,3.23% 10.26%,1.26,26.89%,2.83%,1.30,254.57,28.74%,0.36,4.62%,11.20%,0.91,289.36,31750,0.36,Apr 15 AMC,40.46%,954.09K,283.16,"Nov 22, 1983",Yes / Yes,3.44% 3.38%,"

","868,396",-2.14%,JBHT,2026-06-16,SP500_FUNDAMENTALS
Jabil Inc,Technology,Electronic Components,USA,Large,S&P 500,51.68,7.46,1.92%,105.82M,5.96%,40.68B,26.34,14.64,-9.33%,103.48M,8.83%,43.25B,1.26,3.10,97.01%,2.86%,49.47%,809.00M,1.25,26.64%,-0.83%,2.45,64.62%,32.67B,30.36,18.57%,4.26%,2.96M,69.12%,12.70,22.23,20.96%,59.88%,386.64 -0.26%,119.31%,17.35,31.91,-4.94% 76.36%,15.76%,175.08 120.26%,268.53%,0.32 (0.08%),18.20,-3.80% 1.79%,8.83%,5.72%,4.15%,580.72%,0.32 (0.08%),1.32,78.70%,4.98%,16.75,1992.40%,"May 15, 2026",0.68,19.00%,2.48%,61.25,1.62,0.00% 0.00%,1.01,98.09%,5.90%,1.28,387.00,5.40%,3.27,23.10%,12.51%,0.97,384.82,135000,2.82,Jun 17 BMO,49.36%,1.21M,385.63,"Apr 29, 1993",Yes / Yes,7.25% 6.48%,"

","1,211,907",0.21%,JBL,2026-06-16,SP500_FUNDAMENTALS
Jack Henry & Associates Inc,Technology,Information Technology Services,USA,Mid,S&P 500,18.23,7.15,0.57%,71.21M,3.15%,9.26B,17.96,7.26,0.59%,70.64M,-2.75%,9.38B,2.19,1.44,105.62%,7.91%,-22.11%,519.15M,3.68,9.78%,-0.12%,4.41,-30.36%,2.52B,4.35,5.94%,17.36%,5.59M,-28.57%,29.98,450.24,8.20%,24.89%,193.39 -32.60%,-27.22%,0.29,12.73,8.10% 10.10%,22.95%,124.63 4.59%,-21.18%,2.37 (1.82%),10.85,6.93% 6.96%,44.06%,3.21%,2.96%,-20.47%,2.38 (1.83%),3.73,21.74%,26.00%,4.23,55.33%,"Jun 01, 2026",1.51,8.44%,20.64%,38.86,1.89,5.95% 6.37%,1.51,12.20%,-2.77%,0.58,184.31,36.22%,0.06,8.74%,-9.36%,1.77,128.23,7240,0.06,May 05 AMC,-19.10%,1.27M,130.35,"Nov 20, 1985",Yes / Yes,15.36% 2.67%,"

","2,208,719",1.65%,JKHY,2026-06-16,SP500_FUNDAMENTALS
Johnson & Johnson,Healthcare,Drug Manufacturers - General,USA,Mega,"DJIA, S&P 500",27.25,8.65,0.14%,2.41B,1.51%,567.28B,18.46,12.77,-9.41%,2.40B,2.11%,600.22B,2.02,2.85,76.03%,0.97%,-3.10%,21.04B,5.89,7.28%,0.21%,3.04,12.21%,96.36B,6.99,10.28%,10.66%,23.41M,13.87%,33.73,25.73,9.15%,26.42%,251.71 -6.38%,50.01%,9.16,31.90,17.88% 14.90%,17.72%,149.04 58.12%,43.93%,5.28 (2.24%),17.84,5.56% 2.67%,67.96%,2.04%,1.83%,43.27%,5.24 (2.22%),6.23,-3.56%,26.88%,4.62,102.44%,"May 26, 2026",0.77,7.87%,21.83%,56.12,1.84,4.92% 5.25%,1.03,-52.82%,1.91%,0.25,261.90,46.59%,0.68,9.93%,2.09%,0.98,240.87,140800,0.46,Apr 14 BMO,9.66%,7.70M,235.66,"Sep 25, 1944",Yes / Yes,0.85% 1.89%,"

","7,731,954",-2.16%,JNJ,2026-06-16,SP500_FUNDAMENTALS
Johnson Controls International plc,Industrials,Building Products & Equipment,Ireland,Large,S&P 500,26.12,5.59,0.34%,610.12M,1.40%,89.11B,25.34,5.76,-4.46%,608.05M,0.71%,97.96B,1.22,1.30,92.83%,1.57%,10.91%,3.53B,3.65,30.04%,-2.13%,2.65,23.72%,24.43B,6.59,17.87%,5.08%,9.54M,21.97%,22.16,126.58,20.74%,13.98%,149.10 -2.04%,43.24%,1.15,65.24,7.73% 26.74%,15.95%,100.86 44.81%,122.48%,1.57 (1.08%),23.56,-2.30% 1.12%,36.49%,3.83%,3.09%,117.00%,1.60 (1.10%),4.01,49.11%,13.73%,4.67,263.91%,"Jun 15, 2026",0.82,-0.60%,14.45%,55.98,2.19,2.80% 7.74%,1.01,38.05%,3.84%,1.33,157.10,55.15%,0.70,8.21%,3.57%,0.97,144.96,87000,0.64,May 06 BMO,16.77%,3.60M,146.06,"Nov 14, 1967",Yes / Yes,6.47% 1.08%,"

","3,602,556",0.76%,JCI,2026-06-16,SP500_FUNDAMENTALS
Jacobs Solutions Inc,Industrials,Engineering & Construction,USA,Large,S&P 500,38.38,3.25,0.73%,118.19M,3.84%,14.71B,14.97,8.32,0.33%,117.22M,10.47%,17.77B,0.96,1.83,90.60%,6.09%,-3.31%,390.06M,1.12,18.25%,-1.08%,6.07,-8.89%,13.16B,4.47,14.97%,3.54%,7.14M,-5.96%,27.86,9.88,15.57%,11.45%,168.44 -26.04%,-1.05%,12.61,30.39,-21.79% -3.70%,5.05%,105.68 17.87%,29.68%,1.31 (1.05%),20.27,-6.88% -2.27%,23.36%,3.99%,3.24%,8.72%,1.36 (1.09%),1.35,-10.51%,4.87%,4.32,195.38%,"May 22, 2026",1.43,0.95%,2.96%,54.43,1.84,11.64% 10.99%,1.43,-711.63%,3.94%,0.70,160.23,53.77%,1.38,26.86%,1.45%,1.16,127.00,43000,1.35,May 05 AMC,-9.25%,1.18M,124.57,"Apr 27, 1971",Yes / Yes,7.09% 2.21%,"

","1,352,084",-1.91%,J,2026-06-16,SP500_FUNDAMENTALS
JPMorgan Chase & Co,Financial,Banks - Diversified,USA,Mega,"DJIA, S&P 500",15.30,20.88,0.45%,2.68B,2.66%,855.84B,13.53,23.61,-3.20%,2.67B,6.50%,-,1.52,5.42,75.08%,1.07%,11.62%,57.51B,3.01,11.22%,-0.40%,3.19,0.64%,284.79B,2.49,6.05%,1.27%,28.63M,-0.88%,128.38,-,8.90%,16.39%,337.25 -5.29%,20.55%,-,5.77,18.32% 17.66%,6.90%,262.71 21.58%,123.22%,6.35 (1.99%),-,21.00% 17.27%,-,2.04%,1.95%,105.83%,5.90 (1.85%),-,2.47%,26.38%,6.44,415.41%,"Jul 06, 2026",-,1.33%,20.19%,63.16,2.04,13.19% 10.01%,1.13,17.11%,4.41%,0.99,345.59,28.97%,3.49,7.20%,4.01%,0.88,320.72,318512,1.33,Apr 14 BMO,4.15%,8.98M,319.40,"Mar 05, 1969",Yes / Yes,8.56% 1.33%,"

","7,988,879",-0.41%,JPM,2026-06-16,SP500_FUNDAMENTALS
Kenvue Inc,Consumer Defensive,Household & Personal Products,USA,Large,S&P 500,21.64,0.84,0.14%,1.92B,3.99%,35.04B,14.51,1.26,-1.55%,1.92B,6.17%,42.77B,2.00,0.32,94.08%,3.64%,3.05%,1.62B,2.29,10.59%,-2.28%,3.60,5.37%,15.29B,3.30,5.28%,6.11%,69.70M,5.80%,5.53,32.60,7.24%,15.70%,22.87 -20.20%,-14.92%,0.56,19.22,-10.84% -,9.12%,14.02 30.17%,-29.13%,0.85 (4.66%),12.20,0.43% 0.89%,58.44%,1.75%,2.07%,-,0.83 (4.56%),2.80,53.37%,19.24%,0.36,-,"May 13, 2026",0.70,-0.08%,10.61%,63.90,2.80,- -,0.98,47.40%,4.04%,0.47,19.30,107.98%,0.83,4.49%,4.64%,0.59,18.14,22000,0.68,May 07 BMO,5.43%,19.36M,18.25,"May 04, 2023",Yes / Yes,22.09% 1.67%,"

","11,515,713",0.61%,KVUE,2026-06-16,SP500_FUNDAMENTALS
Keurig Dr Pepper Inc,Consumer Defensive,Beverages - Non-Alcoholic,USA,Large,"NDX, S&P 500",23.64,1.34,4.69%,1.36B,3.32%,43.22B,12.61,2.52,-0.02%,1.30B,9.18%,59.83B,1.33,0.54,96.67%,5.04%,15.32%,1.83B,2.55,11.40%,2.65%,5.67,7.80%,16.94B,1.71,10.35%,2.89%,65.30M,13.42%,18.57,2.31,9.46%,7.37%,35.94 -11.59%,-3.79%,13.76,29.87,14.92% 10.36%,3.51%,24.88 27.72%,0.03%,0.94 (2.96%),14.08,5.71% 7.40%,51.02%,2.18%,2.30%,-8.39%,0.92 (2.90%),3.53,21.61%,20.50%,0.71,116.12%,"Jun 26, 2026",2.12,9.19%,10.81%,70.19,2.05,5.66% 8.92%,2.31,-47.83%,5.04%,0.42,33.57,60.31%,1.24,9.38%,10.61%,1.35,31.71,30600,1.06,Apr 23 BMO,13.82%,11.52M,31.77,"Apr 28, 2008",Yes / Yes,4.73% 3.65%,"

","15,739,487",0.19%,KDP,2026-06-16,SP500_FUNDAMENTALS
Keycorp,Financial,Banks - Regional,USA,Large,S&P 500,13.73,1.63,0.39%,1.09B,2.89%,24.31B,10.37,2.16,-4.69%,1.08B,6.36%,-,0.60,0.43,87.35%,3.08%,18.25%,1.80B,2.18,19.98%,-2.24%,2.56,8.36%,11.14B,1.39,18.60%,1.03%,33.23M,8.62%,16.08,-,17.21%,9.97%,23.34 -3.96%,43.26%,-,14.61,-7.59% 3.70%,6.31%,15.59 43.86%,122.42%,0.83 (3.69%),-,11.57% 9.03%,-,2.53%,1.95%,3.32%,0.82 (3.66%),-,1104.76%,21.97%,0.49,92.28%,"Jun 02, 2026",-,20.39%,16.19%,61.08,1.95,1.25% 2.07%,0.42,33.12%,3.77%,1.03,24.08,53.89%,0.85,-1.18%,3.78%,0.96,22.70,17883,0.54,Apr 16 BMO,11.35%,12.96M,22.42,"Mar 17, 1980",Yes / Yes,6.41% 0.83%,"

","12,559,243",-1.23%,KEY,2026-06-16,SP500_FUNDAMENTALS
Kimberly-Clark Corp,Consumer Defensive,Household & Personal Products,USA,Large,S&P 500,16.22,6.36,0.22%,331.90M,5.51%,34.24B,13.60,7.58,0.02%,331.22M,6.69%,40.92B,5.21,2.02,92.29%,13.04%,2.87%,2.12B,2.07,0.08%,3.90%,9.16,-0.30%,16.56B,19.06,0.64%,10.28%,43.18M,2.23%,5.41,63.17,2.61%,118.81%,137.46 -24.97%,-21.17%,1.63,18.64,1.99% -2.45%,25.62%,92.42 11.60%,-24.34%,5.18 (5.02%),13.05,-6.58% -2.99%,35.93%,2.11%,2.47%,-20.18%,5.08 (4.93%),2.47,-13.40%,14.22%,2.41,-21.89%,"Jun 05, 2026",0.55,-16.17%,12.80%,63.36,2.42,2.79% 3.32%,0.77,17.32%,4.41%,0.29,112.93,83.09%,3.94,-13.99%,5.36%,0.95,102.29,36000,3.61,Apr 28 BMO,-2.88%,4.72M,103.14,"May 09, 1929",Yes / Yes,2.27% 1.90%,"

","4,456,646",0.83%,KMB,2026-06-16,SP500_FUNDAMENTALS
Keysight Technologies Inc,Technology,Scientific & Technical Instruments,USA,Large,S&P 500,58.81,6.07,0.79%,170.76M,7.64%,61.00B,30.25,11.80,-3.30%,169.54M,-1.28%,61.33B,1.36,2.48,91.39%,1.24%,24.83%,1.05B,10.02,42.12%,-1.82%,1.46,66.69%,6.09B,9.63,15.97%,9.63%,2.11M,75.67%,37.08,25.12,22.30%,18.17%,370.17 -3.58%,125.64%,14.21,44.98,-7.34% 8.17%,12.59%,152.85 133.53%,115.79%,-,36.06,-0.28% 4.95%,63.90%,4.46%,4.08%,141.21%,-,10.07,42.75%,22.16%,13.65,1096.18%,-,1.45,19.19%,17.25%,58.33,1.94,- -,1.90,35.79%,4.58%,1.21,394.17,0.00%,0.44,31.47%,4.72%,0.65,350.67,16800,0.32,May 19 AMC,46.52%,1.44M,356.94,"Oct 20, 2014",Yes / Yes,23.64% 0.66%,"

","946,372",1.79%,KEYS,2026-06-16,SP500_FUNDAMENTALS
Kimco Realty Corp,Real Estate,REIT - Retail,USA,Large,S&P 500,29.26,0.87,2.71%,674.40M,4.58%,17.10B,29.66,0.85,-0.05%,656.08M,9.36%,25.71B,6.95,0.20,99.83%,4.26%,9.31%,584.12M,7.86,0.55%,2.60%,5.60,25.93%,2.18B,1.65,3.66%,3.12%,27.92M,25.06%,15.40,100.80,4.27%,5.86%,26.08 -2.78%,21.70%,0.25,21.91,72.33% -18.36%,3.38%,19.76 28.29%,33.30%,1.04 (4.12%),18.97,7.63% 15.28%,40.41%,2.45%,1.84%,21.73%,1.03 (4.06%),11.82,13.27%,33.58%,0.47,-11.40%,"Jun 05, 2026",5.18,4.01%,26.85%,64.77,2.43,6.34% 13.34%,5.18,26.70%,4.07%,0.97,25.50,123.73%,0.83,3.94%,6.46%,1.51,25.91,710,0.75,Apr 30 BMO,14.75%,4.98M,25.35,"Nov 22, 1991",Yes / Yes,19.36% 1.86%,"

","7,404,352",-2.16%,KIM,2026-06-16,SP500_FUNDAMENTALS
Kinder Morgan Inc,Energy,Oil & Gas Midstream,USA,Large,S&P 500,21.22,1.48,12.78%,2.22B,0.54%,69.99B,20.96,1.50,-0.02%,1.94B,-5.81%,103.13B,2.62,0.32,70.75%,2.31%,-5.55%,3.30B,4.02,12.62%,0.15%,3.83,17.30%,17.41B,2.23,2.50%,4.54%,44.81M,14.44%,14.08,388.85,7.99%,10.65%,34.81 -9.61%,13.82%,0.08,16.82,6.80% 96.40%,5.39%,25.60 22.89%,84.95%,1.19 (3.78%),13.84,-4.91% 7.93%,35.41%,2.38%,2.07%,65.32%,1.17 (3.73%),5.92,28.17%,28.58%,0.71,78.24%,"May 04, 2026",0.41,12.38%,18.94%,44.74,2.16,2.08% 2.38%,0.52,35.99%,-2.19%,0.54,35.74,85.19%,1.02,14.13%,-2.31%,1.12,31.94,11028,0.95,Apr 22 AMC,5.92%,11.71M,31.46,"Feb 11, 2011",Yes / Yes,21.24% 4.35%,"

","13,116,315",-1.50%,KMI,2026-06-16,SP500_FUNDAMENTALS
KKR & Co Inc,Financial,Asset Management,USA,Large,S&P 500,33.43,2.93,22.98%,889.41M,5.22%,88.06B,13.33,7.36,-14.10%,691.57M,-1.50%,176.28B,0.65,1.39,61.41%,2.09%,13.91%,2.80B,3.93,23.77%,-1.48%,2.81,-31.30%,22.38B,3.12,22.09%,0.76%,14.48M,-23.06%,31.43,4.52,20.55%,10.22%,153.87 -36.26%,-19.16%,21.70,10.31,- -7.04%,3.51%,82.67 18.64%,67.34%,0.79 (0.80%),31.81,71.97% 35.78%,44.90%,3.57%,3.57%,76.12%,0.75 (0.76%),7.88,27.22%,24.24%,3.72,672.89%,"May 15, 2026",5.41,35.81%,12.52%,55.15,1.41,6.17% 6.61%,5.41,270.29%,3.54%,1.79,125.56,31.17%,1.80,68.70%,0.26%,0.68,96.24,5043,1.77,May 05 BMO,-13.56%,5.15M,98.08,"Jul 15, 2010",Yes / Yes,10.10% 7.62%,"

","3,554,191",1.91%,KKR,2026-06-16,SP500_FUNDAMENTALS
